idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
332,3.1,0.012,0.513,15.63,8.69,0.0919,0.1061,0.1161,,0
333,222.6,1.919,0.805,9.3,13.65,0.0262,0.1666,0.1047,,0
334,586.3,-2.113,0.249,12.69,4.22,0.1263,0.0515,0.7165,,1
335,6.1,-1.827,0.57,3.43,9.66,0.1686,0.118,0.0821,,0
336,505.9,-2.105,0.291,7.09,4.94,0.1075,0.0603,0.4352,,1
337,580.7,-1.959,0.26,16.6,4.4,0.1029,0.0538,0.7216,,1
338,567.5,-2.194,0.587,50.82,9.94,0.2831,0.1214,0.3185,,0
339,47.4,0.732,0.638,7.38,10.82,-0.0001,0.1321,0.1665,,0
340,29.4,0.686,0.515,6.78,8.72,-0.1107,0.1065,0.2188,,0
341,24.1,-1.471,0.451,5.16,7.64,0.0658,0.0933,0.2707,,0
342,141.6,-1.177,0.647,16.8,10.96,0.0618,0.1338,0.2118,,0
343,5.9,-0.487,0.461,-5.35,7.81,0.0852,0.0954,0.2363,,0
344,26.5,-0.186,0.274,5.48,4.65,0.1961,0.0567,0.4711,,1
345,55.7,-0.587,0.689,15.76,11.68,0.3478,0.1426,0.0633,,0
346,13.7,-0.74,0.32,9.82,5.42,0.0487,0.0662,0.3976,,1
347,142.4,0.72,0.678,37.02,11.5,0.305,0.1404,0.0384,,0
348,233.6,0.797,0.777,17.67,13.17,0.1017,0.1607,0.2691,,0
349,197.4,-1.372,0.744,20.89,12.61,0.3726,0.154,0.3467,,0
350,542.3,-1.988,0.291,19.95,4.93,0.2164,0.0601,0.5099,,1
351,208.3,-0.542,0.643,19.37,10.9,0.3049,0.1331,0.3918,,1
352,56.8,1.14,0.65,15.53,11.02,0.083,0.1345,0.128,,0
353,328.2,-1.759,0.278,17.26,4.71,0.2625,0.0575,0.5711,,1
354,47.6,0.987,0.484,16.75,8.2,0.1861,0.1001,0.3271,,0
355,503.9,-3.799,0.392,21.69,6.64,-0.1082,0.0811,0.4162,,1
356,18.7,-0.994,0.47,2.27,7.97,0.1776,0.0973,0.2287,,0
357,381.7,0.077,0.619,43.17,10.49,0.1094,0.128,0.1125,,0
358,0.9,-2.145,0.408,4.48,6.92,0.0909,0.0845,0.1874,,0
359,185.8,0.465,0.842,13.87,14.27,-0.1554,0.1742,0.1561,,0
360,182.9,-3.409,0.403,1.67,6.83,0.3169,0.0834,0.2514,,0
361,233.9,0.52,0.694,12.17,11.77,0.3634,0.1436,0.1885,,0
362,194.2,-2.585,0.429,21.22,7.27,0.3996,0.0887,0.1817,,0
363,425.7,0.848,0.63,51.28,10.68,0.3727,0.1304,0.0228,,0
364,414.7,-0.068,0.559,41.85,9.47,0.2925,0.1156,0.1483,,0
365,36.6,1.382,0.641,13.65,10.87,0.1755,0.1327,0.2384,,0
366,342.8,-2.284,0.288,23.04,4.89,0.2684,0.0597,0.4961,,1
367,246.4,-0.21,0.903,25.74,15.31,0.1078,0.1869,0.0705,,0
368,38.2,0.424,0.566,9.69,9.59,0.0598,0.1171,0.1079,,0
369,384.8,-2.027,0.348,15.84,5.9,0.3801,0.0721,0.5266,,1
370,278.1,-3.485,0.718,27.92,12.16,0.2689,0.1485,0.2618,,0
371,42.2,0.184,0.59,31.34,10.0,0.0743,0.1221,0.104,,0
372,426.6,-0.081,1.116,45.83,18.92,0.5551,0.2309,0.0783,,0
373,33.5,-0.111,0.337,23.56,5.71,0.3751,0.0697,0.3921,,1
374,210.9,-2.606,0.25,21.96,4.23,0.4664,0.0516,0.541,,1
375,22.7,0.68,0.308,-5.18,5.22,0.104,0.0638,0.3818,,1
376,39.1,-0.08,0.314,13.23,5.32,0.3482,0.0649,0.4765,,1
377,37.5,-0.824,0.436,-4.32,7.39,0.1641,0.0903,0.5863,,1
378,6.3,0.117,0.419,-0.39,7.1,0.0336,0.0866,0.2574,,0
379,214.5,-2.841,0.259,23.17,4.38,0.4001,0.0535,0.5689,,1
380,212.7,-2.84,0.258,23.14,4.37,0.4001,0.0533,0.571,,1
381,46.7,-1.895,0.416,3.0,7.05,0.1615,0.0861,0.6535,,1
382,595.1,-2.523,0.631,32.32,10.69,0.1815,0.1306,0.3667,,1
383,48.5,-1.72,0.425,1.36,7.2,0.1098,0.0879,0.5808,,1
384,152.6,-0.809,0.636,25.64,10.79,0.0961,0.1317,0.1116,,0
385,393.6,0.533,0.946,35.21,16.03,0.3826,0.1957,0.0569,,0
386,167.2,-0.798,0.686,20.35,11.63,-0.0574,0.142,0.0755,,0
387,544.1,-2.153,0.273,15.99,4.62,0.1739,0.0564,0.4934,,1
388,54.4,-0.212,0.787,17.2,13.33,0.0969,0.1628,0.0709,,0
389,207.6,-0.347,0.696,36.5,11.79,0.2124,0.1439,0.2524,,0
390,24.7,0.039,0.279,4.86,4.73,0.1311,0.0578,0.4713,,1
391,201.7,-2.921,0.344,20.4,5.84,0.4129,0.0713,0.3769,,1
392,547.9,-2.258,0.264,9.03,4.48,-0.0045,0.0547,0.5859,,1
393,143.1,-2.274,0.391,22.72,6.62,0.3323,0.0808,0.5451,,1
394,415.6,0.233,1.014,37.15,17.19,0.3524,0.2098,0.1349,,0
395,156.2,-1.183,0.642,19.47,10.88,0.0777,0.1328,0.1944,,0
396,242.1,-2.954,0.278,22.97,4.72,0.2339,0.0576,0.5021,,1
397,470.7,1.014,1.087,38.99,18.42,0.365,0.2248,0.1469,,0
398,20.7,0.102,0.472,6.61,8.0,0.3452,0.0977,0.2347,,0
399,33.7,-0.393,0.307,4.97,5.21,0.2311,0.0636,0.5608,,1
400,7.4,-1.841,0.62,1.02,10.5,0.1936,0.1282,0.2399,,0
401,218.2,-0.7,0.932,6.96,15.8,0.3079,0.1929,0.0823,,0
402,562.1,-2.336,0.55,46.44,9.33,0.1539,0.1139,0.4522,,1
403,40.9,-0.136,0.34,18.25,5.76,0.3269,0.0703,0.4041,,1
404,53.5,-1.335,0.531,35.35,9.0,0.2521,0.1099,0.073,,0
405,133.9,-0.987,0.57,14.94,9.65,0.3162,0.1179,0.2573,,0
406,235.4,0.431,0.776,13.48,13.15,-0.0203,0.1605,0.2565,,0
407,216.4,-1.766,0.374,16.12,6.34,0.2807,0.0774,0.4078,,1
408,516.9,-2.392,0.219,13.13,3.71,0.0107,0.0453,0.6682,,1
409,61.0,0.164,0.493,5.7,8.35,0.0934,0.102,0.2795,,0
410,62.5,0.071,0.617,32.34,10.46,0.2126,0.1278,0.0522,,0
411,157.7,-3.373,0.5,21.99,8.47,0.4228,0.1034,0.3768,,1
412,402.6,-0.786,0.872,41.83,14.78,0.2252,0.1805,0.0703,,0
413,59.3,-0.46,0.586,21.71,9.94,0.1816,0.1213,0.1336,,0
414,7.9,-0.428,0.381,9.25,6.46,0.2288,0.0789,0.2947,,0
415,58.9,-0.499,0.613,43.49,10.39,0.1713,0.1269,0.0428,,0
416,31.7,-0.543,0.264,15.63,4.48,0.0696,0.0547,0.4996,,1
417,413.6,-0.093,0.839,49.98,14.22,0.2687,0.1736,0.3196,,0
418,45.4,-0.281,0.631,21.53,10.69,-0.1121,0.1306,0.0728,,0
419,18.9,-0.021,0.555,6.15,9.41,0.3299,0.1149,0.1572,,0
420,536.9,-2.423,0.162,14.4,2.75,0.0439,0.0335,0.7754,,1
421,145.2,-0.914,0.65,23.77,11.01,0.2434,0.1344,0.1784,,0
422,205.8,0.307,0.752,28.79,12.74,0.1995,0.1556,0.1613,,0
423,46.5,-0.82,0.514,15.31,8.7,0.3296,0.1063,0.2687,,0
424,199.2,-0.868,0.778,27.47,13.18,0.5443,0.1609,0.1414,,0
425,2.1,-1.811,0.663,-17.16,11.24,0.1356,0.1372,0.1772,,0
426,35.7,-1.214,0.409,2.73,6.93,0.1442,0.0846,0.6311,,1
427,144.2,0.76,0.709,16.43,12.02,0.3482,0.1467,0.0647,,0
428,134.2,-0.688,0.57,18.56,9.65,0.5331,0.1178,0.0266,,0
429,428.8,-3.19,0.483,22.83,8.18,0.1137,0.0999,0.1532,,0
430,86.2,-2.492,0.476,20.92,8.07,0.2325,0.0986,0.0443,,0
431,11.9,-0.436,0.276,5.74,4.68,0.0845,0.0572,0.523,,1
432,10.5,-0.605,0.677,-23.79,11.47,0.078,0.14,0.0732,,0
433,617.1,-2.241,0.468,30.71,7.92,0.3378,0.0967,0.0869,,0
434,474.3,0.592,1.107,39.45,18.76,0.3253,0.2291,0.09,,0
435,172.1,-3.231,0.451,20.0,7.65,0.5709,0.0934,0.3157,,0
436,265.3,-3.63,0.827,28.19,14.02,0.2844,0.1712,0.2908,,0
437,338.3,-0.667,0.913,3.47,15.48,-0.0039,0.1889,0.3029,,0
438,8.7,-0.553,0.61,-1.18,10.34,0.0572,0.1263,0.1492,,0
439,411.8,-0.016,0.838,43.94,14.2,0.178,0.1734,0.1952,,0
440,529.7,-2.279,0.179,12.69,3.04,0.0532,0.0371,0.7077,,1
441,267.1,-3.002,0.799,22.16,13.54,0.3427,0.1653,0.0993,,0
442,573.1,-2.343,0.583,39.57,9.88,0.2235,0.1207,0.3089,,0
443,304.4,-2.175,0.253,24.74,4.29,0.2049,0.0524,0.6084,,1
444,153.5,-2.483,0.412,32.88,6.97,0.4711,0.0851,0.3523,,1
445,194.8,-0.374,0.687,41.22,11.65,0.0321,0.1422,0.2332,,0
446,88.0,-2.567,0.556,10.42,9.42,0.3514,0.115,0.1328,,0
447,195.5,-4.313,0.436,6.48,7.39,0.2808,0.0903,0.4144,,1
448,132.1,-3.461,0.467,24.55,7.92,0.4086,0.0967,0.3408,,0
449,511.3,-0.899,0.427,4.17,7.24,0.1114,0.0883,0.1236,,0
450,401.0,0.589,0.963,28.47,16.31,0.5175,0.1992,0.0919,,0
451,251.1,-2.29,0.302,18.99,5.11,0.2899,0.0624,0.504,,1
452,205.3,-2.752,0.3,15.5,5.09,0.4829,0.0621,0.5646,,1
453,146.7,-2.486,0.414,21.83,7.02,0.3557,0.0857,0.389,,1
454,403.7,-0.066,0.625,53.29,10.59,0.1521,0.1292,0.0561,,0
455,472.5,0.376,1.092,50.38,18.5,0.3652,0.2259,0.1872,,0
456,7.7,-1.016,0.447,-4.91,7.57,0.0689,0.0925,0.2541,,0
457,465.7,-2.322,0.301,10.38,5.1,0.0093,0.0623,0.6443,,1
458,282.4,-2.453,0.285,17.27,4.82,0.1053,0.0589,0.5645,,1
459,194.3,-2.245,0.542,12.1,9.19,0.4689,0.1122,0.2619,,0
460,190.1,-0.804,0.814,27.45,13.79,-0.0013,0.1684,0.1545,,0
461,26.8,-0.445,0.541,7.51,9.17,0.1626,0.1119,0.2227,,0
462,0.7,0.896,0.388,16.05,6.57,0.1505,0.0802,0.3508,,1
463,413.8,0.625,1.023,28.33,17.34,0.4507,0.2116,0.1767,,0
464,164.2,0.126,0.531,4.42,9.0,0.3003,0.1099,0.3808,,1
465,273.1,-2.715,0.267,19.79,4.52,0.0799,0.0552,0.5251,,1
466,229.2,0.005,0.837,8.28,14.18,0.1903,0.1731,0.0726,,0
467,3.3,-0.51,0.575,-2.48,9.74,0.0107,0.1189,0.1339,,0
468,319.0,-2.389,0.412,26.9,6.98,0.1546,0.0852,0.1528,,0
469,578.5,-2.322,0.513,37.06,8.69,0.3457,0.1061,0.537,,1
470,556.9,-1.954,0.446,0.13,7.55,0.2075,0.0922,0.1759,,0
471,520.5,-2.38,0.185,12.67,3.14,0.0535,0.0383,0.7508,,1
472,45.8,0.462,0.499,21.59,8.45,0.1275,0.1032,0.1832,,0
473,203.5,-2.761,0.353,26.06,5.98,0.4826,0.073,0.3522,,1
474,41.4,-0.387,0.562,10.71,9.53,0.1701,0.1163,0.2371,,0
475,531.5,-1.82,0.192,11.4,3.26,0.1327,0.0398,0.6682,,1
476,31.0,-1.05,0.624,16.18,10.57,-0.0511,0.129,0.1277,,0
477,256.1,-2.241,0.735,28.25,12.46,0.3912,0.1522,0.1857,,0
478,34.8,0.893,0.544,23.37,9.23,0.0371,0.1127,0.2899,,0
479,444.2,-0.341,0.623,46.42,10.56,0.4771,0.129,0.1871,,0
480,227.5,-3.073,0.409,15.08,6.94,0.3718,0.0847,0.3247,,0
481,81.6,-0.848,0.432,8.04,7.32,0.1396,0.0893,0.2712,,0
482,54.6,-0.613,0.637,24.15,10.8,0.003,0.1318,0.2264,,0
483,169.8,-0.243,0.637,32.74,10.8,0.4242,0.1318,0.3103,,0
484,186.4,-1.827,0.903,11.94,15.31,0.5314,0.1869,0.0588,,0
485,18.5,-1.321,0.591,-5.75,10.01,0.2419,0.1223,0.242,,0
486,289.1,-2.706,1.048,47.28,17.76,0.2556,0.2168,0.1879,,0
487,150.5,-2.174,0.444,24.16,7.52,0.2661,0.0919,0.3903,,1
488,212.3,-0.69,0.641,40.2,10.87,0.3311,0.1327,0.2486,,0
489,615.3,-1.914,0.457,32.46,7.74,0.379,0.0945,0.0975,,0
490,196.6,0.246,0.697,43.33,11.82,0.1467,0.1443,0.2645,,0
491,407.0,-2.854,0.373,33.68,6.32,0.2918,0.0772,0.2161,,0
492,226.7,-0.947,0.627,26.41,10.63,0.258,0.1298,0.1818,,0
493,254.9,-2.048,0.339,19.47,5.74,0.3191,0.0701,0.4427,,1
494,588.1,-2.151,0.314,19.37,5.32,0.1725,0.0649,0.6681,,1
495,529.3,-4.19,0.472,14.07,8.0,0.2883,0.0977,0.1844,,0
496,330.0,-1.865,0.306,22.81,5.19,0.3192,0.0634,0.4767,,1
497,171.8,-3.178,0.442,19.65,7.5,0.4126,0.0915,0.3215,,0
498,72.0,-1.806,0.748,19.9,12.67,-0.1804,0.1547,0.104,,0
499,370.7,0.602,0.728,25.78,12.34,0.0701,0.1507,0.0844,,0
500,216.3,-2.783,0.27,25.32,4.58,0.51,0.0559,0.5309,,1
501,238.3,-2.371,0.249,21.01,4.23,0.3507,0.0516,0.5912,,1
502,531.3,-2.982,0.372,11.11,6.31,0.1352,0.077,0.4607,,1
503,58.2,0.784,0.638,24.06,10.81,0.012,0.132,0.2338,,0
504,542.5,-1.882,0.334,11.29,5.67,0.1032,0.0692,0.4176,,1
505,227.3,-2.64,0.514,15.57,8.7,0.5364,0.1063,0.065,,0
506,50.6,-0.436,0.644,14.37,10.92,0.1053,0.1333,0.1437,,0
507,66.5,-2.12,0.759,29.14,12.87,-0.1611,0.1571,0.0713,,0
508,52.6,-0.093,0.631,15.26,10.69,0.075,0.1306,0.1643,,0
509,59.5,-1.007,0.384,7.09,6.51,0.2621,0.0795,0.4589,,1
510,589.9,-2.034,0.273,14.53,4.63,0.0674,0.0566,0.595,,1
511,60.4,0.453,0.693,25.31,11.74,0.0346,0.1434,0.1473,,0
512,33.5,-0.953,0.533,11.54,9.04,0.1511,0.1103,0.164,,0
513,269.5,-2.637,0.257,20.68,4.35,0.0563,0.0531,0.6068,,1
514,154.5,-1.292,0.418,4.23,7.09,0.052,0.0865,0.5856,,1
515,165.4,-0.614,0.644,18.24,10.92,-0.0769,0.1333,0.0892,,0
516,97.2,-2.111,0.41,26.72,6.95,0.3452,0.0848,0.4315,,1
517,340.1,-0.595,0.821,34.17,13.92,0.182,0.1699,0.133,,0
518,19.8,0.044,0.639,6.81,10.82,0.1762,0.1321,0.0995,,0
519,35.3,-0.201,0.328,20.17,5.56,0.3154,0.0679,0.4412,,1
520,2.9,-0.242,0.423,-12.88,7.17,-0.0899,0.0876,0.1975,,0
521,449.6,-0.466,0.689,39.37,11.67,0.459,0.1425,0.0407,,0
522,41.1,-0.44,0.557,18.23,9.44,0.3197,0.1153,0.2724,,0
523,485.3,0.353,0.993,58.15,16.82,0.3447,0.2054,0.1274,,0
524,183.8,-0.577,0.692,36.47,11.72,-0.0006,0.1431,0.1717,,0
525,28.6,-0.257,0.635,1.64,10.76,0.0915,0.1314,0.1285,,0
526,582.5,-2.348,0.402,14.82,6.82,-0.0023,0.0833,0.5552,,1
527,477.2,-0.917,0.7,50.95,11.86,0.4851,0.1448,0.0454,,0
528,223.1,-0.843,0.796,11.23,13.5,0.2176,0.1648,0.1597,,0
529,339.2,-2.207,0.388,18.68,6.57,0.2272,0.0802,0.3396,,0
530,335.6,-1.893,0.531,23.66,9.01,0.1949,0.11,0.2415,,0
531,44.3,-0.155,0.49,18.68,8.31,0.2207,0.1015,0.2857,,0
532,41.6,-1.114,0.621,12.92,10.53,0.1018,0.1285,0.1952,,0
533,58.6,0.664,0.648,22.01,10.99,0.1444,0.1341,0.1781,,0
534,600.5,-2.386,0.616,32.03,10.43,0.2575,0.1274,0.054,,0
535,122.8,-1.076,0.437,15.64,7.41,0.4161,0.0904,0.5371,,1
