idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
341,101.5,1.024,0.843,41.97,15.83,0.2059,0.1828,0.1864,,0
342,86.9,0.139,1.011,34.79,18.99,0.3173,0.2194,0.1681,,0
343,79.5,0.068,1.036,39.11,19.46,0.1193,0.2248,0.1003,,0
344,0.2,-1.236,1.276,34.94,23.96,0.9015,0.2768,0.2031,,0
345,4.9,-1.386,1.477,33.85,27.75,0.6499,0.3206,0.148,,0
346,13.6,0.136,1.281,34.6,24.05,0.2107,0.2779,0.1814,,0
347,17.3,-0.421,1.151,33.68,21.61,0.357,0.2496,0.1577,,0
348,21.7,-0.317,1.202,47.31,22.58,-0.1724,0.2609,0.0969,,0
349,62.8,-1.052,1.104,62.8,20.73,-0.0796,0.2395,0.2119,,0
350,103.1,1.823,1.273,22.79,23.91,0.1254,0.2762,0.075,,0
351,120.2,-0.098,1.398,15.18,26.26,0.1281,0.3034,0.1922,,0
352,124.9,0.786,1.489,19.1,27.98,0.1051,0.3232,0.0944,,0
353,130.4,1.037,1.495,3.91,28.07,0.1479,0.3243,0.25,,0
354,150.6,0.298,1.394,-5.14,26.18,-0.0045,0.3024,0.1943,,0
355,158.3,0.506,1.447,15.42,27.18,0.0276,0.314,0.1431,,0
356,101.4,0.072,1.061,63.06,19.92,0.3061,0.2301,0.2002,,0
357,92.4,1.135,0.838,52.69,15.73,0.2815,0.1817,0.1899,,0
358,76.1,0.503,0.917,25.47,17.22,0.421,0.1989,0.1107,,0
359,69.2,-0.115,0.989,47.72,18.58,0.3739,0.2146,0.1343,,0
360,62.3,-0.039,1.017,30.48,19.1,0.0916,0.2207,0.1961,,0
361,2.7,-1.128,1.446,50.4,27.16,0.5908,0.3137,0.1298,,0
362,4.5,-1.127,1.448,50.29,27.19,0.5909,0.3141,0.1338,,0
363,11.2,-1.905,1.395,44.8,26.21,0.7754,0.3028,0.1822,,0
364,17.4,-2.473,1.317,41.15,24.73,0.8248,0.2857,0.1164,,0
365,22.3,-0.735,1.467,25.43,27.56,0.5204,0.3184,0.0879,,0
366,35.1,-0.789,1.397,42.57,26.24,-0.1866,0.3031,0.0881,,0
367,38.2,-1.552,1.211,55.66,22.74,-0.4888,0.2627,0.2161,,0
368,42.3,-0.822,1.347,59.95,25.3,-0.36,0.2923,0.0696,,0
369,68.1,-0.918,1.188,64.29,22.32,0.1239,0.2578,0.1554,,0
370,94.3,0.27,1.007,57.45,18.91,0.0815,0.2185,0.0776,,0
371,84.6,1.656,0.953,60.11,17.9,0.1408,0.2068,0.23,,0
372,58.3,0.156,1.14,42.46,21.4,0.4264,0.2473,0.0326,,0
373,51.4,1.214,1.077,31.38,20.23,-0.0301,0.2337,0.0858,,0
374,18.4,-0.972,1.095,52.14,20.57,0.2377,0.2376,0.1428,,0
375,9.9,-0.369,1.293,56.84,24.29,0.1838,0.2806,0.074,,0
376,1.3,-0.599,1.521,82.88,28.58,0.0483,0.3301,0.1696,,0
377,79.7,-0.84,1.252,66.01,23.52,0.0069,0.2718,0.1281,,0
378,105.5,3.006,1.693,11.19,31.79,-0.0223,0.3673,0.0115,,0
379,113.2,2.972,1.424,21.0,26.75,0.1557,0.309,0.1216,,0
380,138.1,1.003,1.535,42.61,28.83,0.1652,0.3331,0.2245,,0
381,150.2,1.951,1.266,31.83,23.78,0.1126,0.2747,0.1101,,0
382,110.1,0.939,0.904,46.51,16.98,0.4064,0.1961,0.1271,,0
383,88.9,-0.528,1.003,55.4,18.84,-0.0554,0.2177,0.1319,,0
384,40.6,0.848,1.134,40.53,21.3,0.0681,0.2461,0.2128,,0
385,27.8,-1.484,1.103,51.77,20.73,-0.0059,0.2394,0.0521,,0
386,19.0,-1.893,1.2,50.53,22.54,0.081,0.2603,0.1826,,0
387,86.1,-1.265,1.318,78.62,24.75,0.0988,0.286,0.0599,,0
388,91.4,0.242,1.288,48.55,24.2,0.0529,0.2795,0.1856,,0
389,116.2,3.007,1.692,11.21,31.79,-0.0222,0.3672,0.0106,,0
390,118.3,2.548,1.009,53.78,18.95,0.1864,0.2189,0.2006,,0
391,107.3,1.583,1.011,45.87,18.99,0.2598,0.2194,0.1609,,0
392,52.9,-0.097,1.165,47.57,21.87,0.2996,0.2527,0.1273,,0
393,42.4,-0.173,1.098,48.74,20.62,0.4745,0.2382,0.1665,,0
394,32.2,0.737,1.14,30.91,21.42,0.1194,0.2474,0.0959,,0
395,23.0,-0.002,1.215,36.08,22.83,-0.0054,0.2637,0.0566,,0
396,16.2,-0.379,1.155,39.96,21.69,-0.046,0.2505,0.0454,,0
397,10.6,-0.368,1.139,49.12,21.39,0.0046,0.2472,0.0702,,0
398,1.7,0.123,1.314,43.02,24.67,0.0999,0.285,0.076,,0
399,64.4,-2.829,1.374,24.24,25.82,0.9651,0.2982,0.0502,,0
400,72.9,0.491,1.013,62.58,19.03,0.06,0.2198,0.1877,,0
401,61.8,0.925,1.181,47.39,22.19,0.198,0.2563,0.0928,,0
402,50.7,-0.922,1.204,51.32,22.61,0.3343,0.2612,0.1933,,0
403,39.6,0.164,1.071,56.02,20.11,0.35,0.2324,0.1943,,0
404,6.4,1.218,1.298,25.23,24.39,0.1088,0.2817,0.1423,,0
405,33.3,-0.087,1.41,62.4,26.48,0.3136,0.3059,0.0235,,0
406,74.1,-0.928,1.094,47.4,20.55,0.102,0.2374,0.1175,,0
407,63.2,0.578,1.178,32.85,22.13,-0.0199,0.2556,0.1854,,0
408,52.3,0.185,1.262,56.5,23.7,0.5222,0.2738,0.093,,0
409,41.7,-0.006,1.12,54.38,21.04,0.5339,0.243,0.1561,,0
410,31.3,-0.21,1.105,45.23,20.75,0.1749,0.2397,0.1265,,0
411,21.6,-1.06,1.259,52.5,23.65,0.05,0.2732,0.0543,,0
412,98.8,1.79,1.059,16.61,19.89,0.2726,0.2298,0.1505,,0
413,88.2,0.361,1.009,54.44,18.95,0.4745,0.2189,0.0731,,0
414,77.7,-0.928,1.093,47.44,20.52,0.1022,0.2371,0.1211,,0
415,67.4,0.429,1.124,48.73,21.1,0.0853,0.2438,0.1773,,0
