idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
329,121.3,0.19,1.588,-44.1,29.75,-1.3143,0.3447,0.0606,,0
330,306.3,2.263,0.399,8.3,7.48,0.6219,0.0867,0.4132,,1
331,668.0,-1.853,1.355,12.52,25.38,-0.2843,0.294,0.2243,,0
332,96.1,-0.179,0.555,48.02,10.39,0.7959,0.1203,0.0577,,0
333,414.2,1.576,0.382,43.07,7.16,0.5382,0.0829,0.4355,,1
334,679.5,-1.658,1.385,26.86,25.94,0.1565,0.3005,0.1134,,0
335,382.5,-0.325,0.96,-52.77,17.99,-1.0082,0.2084,0.0546,,0
336,554.6,0.577,0.534,29.69,10.01,0.5663,0.116,0.6779,,1
337,210.3,1.157,0.333,33.77,6.24,0.5378,0.0723,0.7092,,1
338,309.4,1.233,0.293,19.34,5.49,0.4085,0.0637,0.6215,,1
339,341.3,0.223,0.922,-52.92,17.27,-1.1549,0.2001,0.0957,,0
340,175.5,0.605,0.313,29.7,5.86,0.472,0.0679,0.5925,,1
341,434.8,2.024,0.231,18.37,4.33,0.0334,0.0501,0.7487,,1
342,228.7,0.207,1.262,11.34,23.63,-0.565,0.2738,0.0403,,0
343,479.1,1.487,0.493,23.55,9.23,0.2655,0.1069,0.2069,,0
344,488.6,1.508,0.167,35.53,3.12,0.3072,0.0362,0.8542,,1
345,589.1,0.634,0.72,40.46,13.48,0.4632,0.1562,0.4755,,1
346,357.7,0.737,0.375,15.05,7.02,0.3696,0.0814,0.7513,,1
347,347.1,0.023,0.93,-47.61,17.42,-1.0058,0.2018,0.1253,,0
348,271.0,0.887,0.195,28.45,3.66,0.4055,0.0424,0.8222,,1
349,106.6,1.12,0.613,38.79,11.48,0.441,0.133,0.2858,,0
350,102.0,0.926,0.33,27.17,6.19,0.4059,0.0717,0.7437,,1
351,11.7,-0.049,1.119,-56.52,20.96,-0.5842,0.2428,0.2109,,0
352,474.1,0.666,0.204,12.2,3.82,0.4318,0.0442,0.7941,,1
353,641.8,-2.246,1.395,10.96,26.13,-0.3188,0.3027,0.141,,0
354,131.1,0.484,1.635,-47.58,30.63,-1.2546,0.3548,0.1214,,0
355,262.9,0.9,0.23,30.94,4.31,0.4286,0.0499,0.7571,,1
356,326.9,-0.103,0.954,-38.08,17.86,-1.0302,0.2069,0.1934,,0
357,491.2,1.557,0.247,26.58,4.62,0.2584,0.0535,0.7124,,1
358,376.9,0.517,1.029,-11.83,19.27,-0.3128,0.2232,0.2073,,0
359,464.7,0.733,0.191,23.92,3.58,0.4578,0.0415,0.8128,,1
360,682.7,-1.717,1.393,7.88,26.09,-0.1873,0.3023,0.1804,,0
361,300.9,1.121,0.169,31.78,3.17,0.3675,0.0367,0.851,,1
362,165.6,0.193,0.449,34.34,8.4,0.5631,0.0974,0.4012,,1
363,382.6,-0.143,1.132,-44.24,21.21,-0.8031,0.2457,0.0963,,0
364,498.5,1.602,0.388,29.13,7.27,0.5227,0.0842,0.4275,,1
365,498.1,-1.215,0.543,50.53,10.16,0.1658,0.1177,0.2692,,0
366,276.1,0.66,0.436,29.89,8.17,0.291,0.0946,0.8006,,1
367,366.6,1.032,0.402,12.46,7.54,0.3275,0.0873,0.4809,,1
368,3.5,-0.269,1.127,-59.87,21.11,-0.7205,0.2446,0.0161,,0
369,343.1,2.611,0.621,23.12,11.63,0.4874,0.1348,0.3082,,0
370,425.4,0.99,0.181,8.86,3.4,0.2499,0.0394,0.8422,,1
371,367.9,0.117,1.06,-84.57,19.85,-1.4568,0.2299,0.0413,,0
372,446.4,0.822,0.689,15.15,12.91,0.269,0.1495,0.5145,,1
373,328.3,1.329,0.417,16.49,7.8,0.5164,0.0904,0.6326,,1
374,549.1,0.71,0.489,32.98,9.15,0.511,0.106,0.6272,,1
375,468.2,1.896,1.283,-11.53,24.03,-0.4517,0.2783,0.0477,,0
376,500.9,1.063,0.304,60.81,5.7,0.3649,0.066,0.7831,,1
377,463.0,-0.509,0.553,2.8,10.37,0.2362,0.1201,0.6999,,1
378,478.8,0.838,0.967,9.97,18.12,0.1345,0.2099,0.2897,,0
379,164.6,1.369,0.429,27.74,8.04,0.2812,0.0931,0.4262,,1
380,123.4,1.048,0.452,24.68,8.47,0.4139,0.0981,0.4437,,1
381,474.8,1.182,0.421,43.56,7.88,0.1777,0.0913,0.4059,,1
382,193.3,0.134,1.162,5.3,21.77,-0.6429,0.2522,0.0733,,0
383,410.8,-0.256,0.789,22.51,14.77,0.311,0.1711,0.2212,,0
384,350.6,1.517,0.261,28.36,4.89,0.4848,0.0567,0.7236,,1
385,435.4,0.407,0.237,48.55,4.43,0.4518,0.0514,0.7239,,1
386,536.4,-0.592,0.945,29.07,17.7,-0.1039,0.205,0.223,,0
387,23.2,-0.449,1.292,-56.99,24.19,-0.6349,0.2803,0.1126,,0
388,303.3,1.037,0.222,33.17,4.17,0.4376,0.0483,0.8208,,1
389,425.2,0.418,0.609,14.63,11.4,0.3169,0.1321,0.4747,,1
390,488.0,0.715,0.479,14.19,8.97,0.6097,0.104,0.2717,,0
391,63.5,-0.509,1.182,-12.79,22.14,-0.5459,0.2565,0.0546,,0
392,444.9,1.095,0.174,49.08,3.27,0.5183,0.0379,0.8414,,1
393,419.9,0.84,0.298,51.35,5.58,0.6313,0.0647,0.6417,,1
394,442.2,2.383,0.496,21.88,9.28,0.3118,0.1075,0.3634,,1
395,520.0,-0.259,0.884,28.2,16.56,-0.1582,0.1919,0.2128,,0
396,551.2,-1.298,0.693,-2.09,12.99,0.4308,0.1504,0.6344,,1
397,1.1,2.412,1.101,5.88,20.62,0.0581,0.2389,0.3452,,0
398,427.8,1.184,0.183,18.62,3.43,0.3536,0.0398,0.834,,1
399,30.1,-0.152,1.271,-57.0,23.8,-0.3865,0.2757,0.1265,,0
400,420.2,-0.478,0.573,22.07,10.72,0.1636,0.1242,0.5095,,1
401,248.8,2.155,1.121,5.59,20.99,0.1749,0.2432,0.2481,,0
402,223.4,1.579,0.567,43.48,10.62,0.6187,0.123,0.2464,,0
403,283.2,0.916,0.379,24.68,7.11,0.317,0.0823,0.5331,,1
404,425.4,1.906,1.238,3.55,23.18,-0.2206,0.2686,0.1628,,0
405,280.0,1.819,0.357,7.12,6.68,0.2601,0.0774,0.5116,,1
406,566.5,0.446,0.696,17.77,13.03,0.7872,0.151,0.2301,,0
407,236.7,-0.124,0.262,37.16,4.91,0.4542,0.0569,0.6703,,1
408,463.2,0.295,0.617,5.39,11.55,0.2978,0.1338,0.331,,0
409,185.2,0.056,1.208,7.6,22.62,-0.5621,0.262,0.1445,,0
410,370.4,-1.848,1.151,-86.65,21.56,-1.4873,0.2498,0.0202,,0
411,345.1,0.845,1.205,-96.23,22.56,-1.4414,0.2614,0.1059,,0
412,529.9,0.399,0.874,30.09,16.36,-0.1318,0.1896,0.2757,,0
413,670.0,-1.147,1.402,20.84,26.26,-0.2198,0.3042,0.0507,,0
414,560.4,0.724,0.799,13.48,14.97,0.7504,0.1734,0.0156,,0
415,272.0,1.177,0.561,-2.81,10.52,0.2824,0.1218,0.1227,,0
416,229.7,-0.104,1.286,-1.24,24.09,-0.8299,0.2791,0.0668,,0
417,300.1,-0.242,0.308,20.97,5.78,0.3388,0.0669,0.6878,,1
418,434.2,0.776,0.512,12.2,9.58,0.4944,0.111,0.7542,,1
419,218.4,0.632,0.201,34.93,3.77,0.3403,0.0437,0.8066,,1
420,396.6,0.728,1.054,-3.17,19.74,-0.4714,0.2286,0.229,,0
421,203.5,1.507,0.484,30.6,9.07,0.2479,0.105,0.2779,,0
422,324.5,1.225,1.296,-69.5,24.28,-1.2386,0.2813,0.1663,,0
423,364.2,-0.262,1.653,16.44,30.96,-0.3973,0.3587,0.2525,,0
424,434.9,0.061,0.563,23.3,10.54,0.1371,0.1221,0.5685,,1
425,592.4,1.832,1.124,-46.51,21.06,-0.7929,0.244,0.1354,,0
426,434.7,1.297,0.467,22.45,8.75,0.0206,0.1014,0.5127,,1
427,89.7,-1.223,1.329,-10.38,24.89,-0.7233,0.2884,0.087,,0
428,82.5,1.268,0.348,26.77,6.52,0.5644,0.0756,0.6296,,1
429,419.4,0.0,1.463,-34.95,27.4,-0.5251,0.3174,0.1619,,0
430,115.0,1.174,0.299,24.88,5.59,0.4235,0.0648,0.7731,,1
431,108.6,1.262,0.228,37.86,4.27,0.436,0.0495,0.7926,,1
432,612.0,0.215,1.039,57.39,19.46,0.1124,0.2254,0.075,,0
433,326.3,0.599,0.489,0.96,9.15,0.4206,0.106,0.2741,,0
434,315.5,1.506,0.537,49.89,10.05,0.1024,0.1164,0.3061,,0
435,97.8,0.467,0.56,49.1,10.48,0.588,0.1215,0.2074,,0
436,95.9,-0.241,0.438,16.37,8.2,0.4121,0.095,0.4583,,1
437,402.2,0.171,0.301,36.96,5.65,0.4216,0.0654,0.637,,1
438,610.0,2.761,1.254,-59.36,23.48,-0.7756,0.272,0.3397,,0
439,321.1,1.24,0.166,5.23,3.11,0.2819,0.036,0.8552,,1
440,515.7,1.18,0.665,12.87,12.46,0.3514,0.1444,0.0709,,0
441,209.3,-0.875,1.058,81.3,19.81,0.2784,0.2295,0.116,,0
442,420.7,0.47,1.138,1.6,21.32,-0.1687,0.247,0.1466,,0
443,422.2,-0.12,1.275,-7.72,23.88,-0.1477,0.2766,0.2187,,0
444,318.0,1.148,0.205,30.87,3.84,0.4,0.0444,0.8099,,1
445,326.3,1.614,0.554,27.11,10.38,0.1035,0.1203,0.3217,,0
446,47.2,-1.515,1.492,-39.81,27.95,-0.4361,0.3238,0.1081,,0
447,69.0,0.405,0.443,28.93,8.3,0.4524,0.0961,0.4086,,1
448,630.3,-2.204,1.391,-29.35,26.05,-0.3795,0.3018,0.0871,,0
449,359.1,0.223,0.315,29.53,5.9,0.6903,0.0684,0.6779,,1
450,23.6,1.526,0.832,21.55,15.58,-0.0783,0.1805,0.4722,,1
451,602.0,1.452,1.154,-40.72,21.62,-0.9101,0.2505,0.1074,,0
452,619.6,1.889,1.13,-52.47,21.17,-0.835,0.2453,0.0498,,0
453,384.6,0.085,1.016,-45.16,19.03,-0.7102,0.2205,0.087,,0
454,425.9,0.72,0.254,34.73,4.77,0.3635,0.0552,0.7088,,1
455,266.1,1.606,0.628,27.13,11.77,0.3082,0.1363,0.1516,,0
456,478.1,-0.252,1.379,-20.65,25.82,-0.285,0.2992,0.1345,,0
457,333.5,2.42,0.362,36.83,6.79,0.376,0.0786,0.5508,,1
458,285.1,1.386,0.21,32.59,3.93,0.4276,0.0455,0.7927,,1
459,363.8,-0.086,1.285,-71.69,24.07,-1.6473,0.2789,0.1439,,0
460,718.3,-2.692,1.359,40.39,25.46,0.0212,0.2949,0.0872,,0
461,711.0,-2.693,1.361,40.43,25.48,0.0215,0.2952,0.0891,,0
462,360.9,1.432,1.089,-89.87,20.4,-1.467,0.2363,0.0374,,0
463,394.6,0.59,0.986,-22.58,18.47,-0.5458,0.2139,0.1304,,0
464,98.3,0.766,0.37,25.13,6.93,0.2492,0.0803,0.7056,,1
465,339.3,-0.151,1.083,-62.5,20.29,-1.2045,0.2351,0.1716,,0
466,374.2,0.381,1.099,-74.43,20.59,-1.2242,0.2385,0.205,,0
467,33.4,1.851,0.892,13.69,16.71,0.1608,0.1936,0.2528,,0
468,427.7,1.314,1.327,-48.38,24.85,-0.5357,0.2879,0.1375,,0
469,343.3,-0.324,1.129,-36.41,21.15,-0.8996,0.245,0.13,,0
470,312.8,0.104,1.282,-87.63,24.01,-1.6746,0.2781,0.0534,,0
471,602.5,-0.299,0.842,53.58,15.77,0.25,0.1827,0.0615,,0
472,340.5,0.285,0.317,26.36,5.94,0.3692,0.0688,0.6375,,1
473,392.9,1.967,1.06,20.83,19.85,-0.3733,0.2299,0.2173,,0
474,184.5,0.108,1.082,4.79,20.26,-0.7318,0.2347,0.1757,,0
475,517.4,0.532,0.209,46.99,3.92,0.2771,0.0454,0.7807,,1
476,448.7,0.654,0.202,37.78,3.77,0.2863,0.0437,0.7895,,1
477,603.5,1.06,1.193,-52.86,22.34,-0.7872,0.2588,0.154,,0
478,503.7,-0.755,0.955,22.28,17.88,-0.2209,0.2071,0.2095,,0
479,38.3,-0.847,1.301,-13.5,24.37,-0.5763,0.2823,0.1305,,0
480,219.6,-0.24,0.53,17.37,9.93,0.2104,0.115,0.3221,,0
481,10.2,-0.419,1.194,-1.66,22.37,-0.117,0.2592,0.0434,,0
482,392.5,0.635,1.088,-48.65,20.38,-0.8308,0.2361,0.1509,,0
483,109.6,1.025,0.404,20.3,7.56,0.4016,0.0876,0.533,,1
484,54.5,-1.66,1.213,-11.79,22.72,-0.7787,0.2632,0.0363,,0
485,404.4,0.246,1.015,-20.31,19.01,-0.6201,0.2202,0.094,,0
486,378.5,0.009,1.15,-99.66,21.55,-1.4889,0.2496,0.1112,,0
487,436.0,1.563,0.317,9.84,5.94,0.384,0.0689,0.7754,,1
488,372.8,0.385,1.063,-50.97,19.92,-0.9781,0.2307,0.0897,,0
489,17.3,-0.527,1.158,3.7,21.7,-0.1157,0.2514,0.1189,,0
490,288.7,0.553,0.249,23.07,4.65,0.4139,0.0539,0.7275,,1
491,17.4,0.396,0.836,12.89,15.66,-0.0863,0.1814,0.4959,,1
492,611.5,1.539,1.11,-45.26,20.78,-0.6952,0.2408,0.107,,0
493,584.4,0.617,1.167,-46.7,21.86,-0.7349,0.2533,0.2109,,0
494,239.3,1.729,0.991,-4.52,18.56,-0.107,0.215,0.4083,,1
495,98.7,0.018,1.105,-14.61,20.7,-0.687,0.2398,0.1775,,0
496,395.5,-0.924,0.421,53.15,7.89,0.4373,0.0914,0.4028,,1
497,134.1,0.547,0.266,20.88,4.98,0.2366,0.0576,0.7783,,1
498,383.0,0.659,0.318,31.53,5.96,0.3815,0.069,0.6485,,1
499,533.5,-1.636,0.973,44.24,18.22,-0.2616,0.211,0.1625,,0
500,561.1,-2.04,0.652,-6.41,12.21,0.3931,0.1415,0.5344,,1
501,96.5,0.694,0.44,36.08,8.24,0.4327,0.0955,0.4802,,1
502,5.8,0.117,1.095,-55.25,20.51,-0.6691,0.2376,0.0257,,0
503,84.0,0.966,0.307,34.48,5.75,0.3071,0.0667,0.7824,,1
504,593.9,1.677,1.141,-45.24,21.37,-0.8547,0.2475,0.1044,,0
505,345.3,0.414,1.133,-41.5,21.23,-0.899,0.246,0.1434,,0
506,356.0,0.866,1.276,-80.59,23.9,-1.4727,0.2769,0.0104,,0
507,340.5,2.467,0.583,1.19,10.92,0.3194,0.1265,0.2448,,0
508,442.3,0.517,0.187,38.09,3.51,0.3073,0.0407,0.8201,,1
509,493.3,-1.36,1.244,-39.78,23.3,-1.2448,0.2699,0.1359,,0
510,145.4,0.951,0.557,20.94,10.43,0.5051,0.1209,0.4146,,1
511,316.9,1.358,0.295,18.51,5.52,0.2412,0.0639,0.7041,,1
512,401.6,1.37,1.43,0.53,26.78,-0.2116,0.3103,0.2374,,0
513,477.8,0.799,0.459,9.42,8.59,0.4081,0.0995,0.6198,,1
514,0.3,2.364,0.896,1.99,16.77,0.1493,0.1943,0.543,,1
515,128.6,0.784,1.133,5.13,21.22,0.0833,0.2458,0.4092,,1
516,260.4,-0.016,0.552,40.01,10.34,0.2212,0.1198,0.2959,,0
517,340.3,0.106,1.324,-77.75,24.8,-1.5896,0.2873,0.0535,,0
518,401.6,-1.04,0.794,16.9,14.87,0.2894,0.1723,0.2841,,0
519,455.8,1.314,0.918,-0.93,17.19,0.1154,0.1992,0.2248,,0
520,201.6,0.902,0.401,37.74,7.52,0.5014,0.0871,0.5776,,1
521,418.3,1.858,1.591,-53.59,29.8,-0.6026,0.3452,0.2244,,0
522,409.0,1.285,1.383,-49.28,25.91,-0.6201,0.3001,0.2222,,0
523,275.0,0.398,0.343,25.19,6.43,0.2424,0.0745,0.6312,,1
524,94.7,2.718,0.288,34.83,5.39,0.4021,0.0624,0.6375,,1
525,119.5,1.134,1.072,-1.18,20.09,0.4438,0.2327,0.2246,,0
526,17.2,-0.68,1.305,43.44,24.44,-0.6588,0.2831,0.1449,,0
527,249.6,1.442,0.236,11.59,4.41,0.1925,0.0511,0.7633,,1
528,202.0,0.426,0.464,19.0,8.69,0.3918,0.1007,0.3232,,0
529,218.9,1.352,0.251,28.07,4.69,0.4552,0.0544,0.767,,1
530,2.4,0.497,1.139,-60.77,21.34,-0.7671,0.2472,0.088,,0
531,85.6,0.609,0.314,34.44,5.87,0.2727,0.068,0.7645,,1
532,445.2,1.626,1.322,-47.21,24.76,-0.5342,0.2868,0.0465,,0
533,18.4,0.644,0.906,15.21,16.96,0.0228,0.1965,0.2251,,0
534,438.1,1.543,1.273,-42.44,23.84,-0.2494,0.2762,0.1075,,0
535,453.1,0.148,0.477,-1.34,8.94,0.5711,0.1036,0.4173,,1
536,4.8,0.249,1.183,-59.8,22.15,-0.6058,0.2566,0.0437,,0
537,15.2,-0.136,1.102,-47.83,20.65,-0.7275,0.2392,0.0272,,0
538,302.0,1.245,0.432,38.35,8.1,0.4076,0.0938,0.4165,,1
539,264.8,-0.443,0.429,8.75,8.03,0.3542,0.093,0.5095,,1
540,364.2,1.808,0.564,43.76,10.56,0.087,0.1223,0.5299,,1
541,318.8,0.195,0.35,28.87,6.56,0.3949,0.076,0.6882,,1
542,485.1,-0.468,0.905,26.79,16.95,0.0643,0.1964,0.152,,0
543,66.7,-0.909,1.531,-10.98,28.67,-0.7877,0.3322,0.1205,,0
544,344.1,1.675,0.546,29.89,10.23,0.4404,0.1185,0.3006,,0
545,46.8,1.992,0.357,26.28,6.68,0.3889,0.0774,0.4852,,1
546,484.6,0.42,0.347,48.29,6.5,0.3667,0.0754,0.482,,1
547,550.3,-1.122,1.226,-42.68,22.96,-0.7799,0.266,0.146,,0
548,58.1,0.498,1.463,-36.62,27.39,-0.109,0.3174,0.0753,,0
549,292.6,1.242,0.316,23.37,5.92,0.2534,0.0685,0.6012,,1
550,585.9,1.202,1.258,-52.11,23.55,-0.9093,0.2729,0.1551,,0
551,463.6,1.957,1.399,-31.75,26.2,-0.6495,0.3036,0.0957,,0
552,74.8,1.025,0.399,21.19,7.47,0.2664,0.0866,0.6355,,1
553,663.9,-2.029,1.378,-8.76,25.81,-0.4427,0.299,0.1529,,0
554,465.1,3.127,1.34,2.51,25.1,-0.2859,0.2908,0.1978,,0
555,13.8,2.289,1.158,16.0,21.69,0.0265,0.2513,0.4502,,1
556,286.3,0.692,0.496,53.86,9.3,0.3462,0.1077,0.7557,,1
557,228.9,0.425,0.433,38.68,8.1,0.3201,0.0939,0.5898,,1
558,651.2,-1.506,1.463,12.26,27.39,-0.2761,0.3174,0.1003,,0
559,660.6,-1.306,1.419,-0.81,26.58,-0.172,0.3079,0.2014,,0
560,247.4,-0.51,0.52,50.01,9.75,0.4737,0.1129,0.5237,,1
561,412.8,-0.088,0.245,37.01,4.58,0.4034,0.0531,0.724,,1
562,363.0,0.378,1.063,-48.54,19.9,-1.007,0.2306,0.0826,,0
563,225.2,2.06,0.231,20.35,4.33,0.3743,0.0502,0.7389,,1
564,119.1,0.707,0.54,43.94,10.11,0.6494,0.1171,0.3501,,1
565,376.0,0.369,0.304,25.94,5.7,0.2779,0.066,0.6252,,1
566,476.0,1.194,0.154,13.5,2.89,0.3436,0.0335,0.877,,1
567,449.8,1.171,0.356,8.99,6.67,0.3293,0.0772,0.6469,,1
568,429.7,0.251,0.761,32.12,14.26,0.247,0.1652,0.3637,,1
569,396.4,-1.413,1.665,23.04,31.19,-0.6619,0.3614,0.1785,,0
570,520.6,0.233,0.508,37.24,9.51,0.4223,0.1102,0.483,,1
571,155.3,0.608,0.256,31.39,4.79,0.429,0.0555,0.7236,,1
572,545.0,-0.777,0.699,0.07,13.09,0.446,0.1517,0.6173,,1
573,231.4,-0.157,0.456,40.12,8.55,0.6031,0.099,0.7618,,1
574,0.7,-0.329,1.067,22.32,19.99,-0.0353,0.2315,0.1141,,0
575,482.9,0.44,0.567,-4.64,10.62,0.1471,0.1231,0.4647,,1
576,235.0,0.101,0.631,39.8,11.82,0.5046,0.137,0.1884,,0
577,13.0,1.064,1.271,-39.96,23.81,-0.6662,0.2759,0.1599,,0
578,353.1,0.119,1.056,-47.97,19.78,-1.0245,0.2292,0.0616,,0
579,332.3,1.17,0.626,30.03,11.72,0.2024,0.1358,0.0794,,0
580,600.5,2.727,1.261,-54.84,23.62,-0.7347,0.2736,0.2626,,0
581,392.5,0.943,0.163,42.01,3.06,0.4063,0.0355,0.8592,,1
582,632.4,-1.962,1.421,-12.71,26.62,-0.3817,0.3084,0.2212,,0
583,268.3,0.917,0.416,38.6,7.79,0.4715,0.0903,0.4671,,1
584,409.4,-0.334,0.586,28.52,10.98,0.3584,0.1272,0.5301,,1
585,539.3,-0.128,1.036,35.59,19.41,0.2137,0.2249,0.2089,,0
586,148.8,-0.719,1.579,-52.0,29.57,-1.4045,0.3425,0.1395,,0
587,331.7,1.192,0.34,15.02,6.37,0.4796,0.0739,0.6227,,1
588,14.3,-0.781,1.249,-93.15,23.39,-1.3853,0.271,0.1123,,0
589,454.5,1.684,1.291,-48.9,24.18,-0.4803,0.2802,0.0875,,0
590,345.0,1.665,0.608,30.77,11.39,0.4125,0.132,0.2328,,0
591,13.9,0.325,1.257,-57.56,23.54,-0.7095,0.2728,0.0225,,0
592,358.9,1.257,0.453,23.33,8.48,0.2986,0.0982,0.7083,,1
593,583.8,-1.397,1.373,-62.73,25.72,-1.2427,0.298,0.0715,,0
594,187.3,0.823,0.25,27.91,4.69,0.311,0.0543,0.7069,,1
595,8.7,-1.907,1.539,-76.77,28.82,-0.8079,0.3339,0.116,,0
596,251.4,1.184,0.206,10.86,3.87,0.2933,0.0448,0.7882,,1
597,258.9,1.184,0.205,10.86,3.84,0.2936,0.0445,0.7904,,1
598,192.9,1.077,0.372,50.29,6.98,0.4095,0.0808,0.7092,,1
599,300.2,1.415,0.339,24.29,6.36,0.4867,0.0737,0.5638,,1
600,452.3,0.56,0.309,46.28,5.78,0.3677,0.0669,0.6428,,1
601,440.9,1.937,0.374,32.97,7.0,0.4338,0.0811,0.549,,1
602,8.7,1.683,0.827,-2.08,15.49,0.0157,0.1794,0.4697,,1
603,128.2,1.653,0.376,30.75,7.05,0.3115,0.0817,0.617,,1
604,139.0,-0.737,1.456,-56.32,27.26,-1.3749,0.3159,0.1932,,0
605,292.8,0.801,0.201,34.3,3.76,0.7409,0.0435,0.8082,,1
606,156.6,-0.506,1.467,-62.27,27.47,-1.3306,0.3183,0.0366,,0
607,453.3,0.026,0.352,9.15,6.59,0.4307,0.0764,0.7487,,1
608,210.5,2.278,0.206,16.36,3.86,0.375,0.0447,0.8077,,1
609,253.7,2.307,0.251,45.46,4.71,0.3196,0.0546,0.7607,,1
610,493.1,1.061,0.888,30.44,16.64,0.3921,0.1928,0.3172,,0
611,541.3,-0.501,0.758,-11.2,14.19,0.443,0.1644,0.4048,,1
612,333.8,0.838,0.474,9.68,8.88,0.3255,0.1029,0.3822,,1
613,311.3,1.005,0.171,32.0,3.2,0.5406,0.037,0.857,,1
614,494.5,-0.069,0.962,35.48,18.03,0.0221,0.2088,0.2123,,0
615,2.6,-0.098,1.334,-36.42,24.99,-0.6608,0.2895,0.0752,,0
616,335.6,1.403,0.298,17.97,5.58,0.3279,0.0647,0.6709,,1
617,435.9,1.68,1.322,-47.08,24.75,-0.5786,0.2868,0.1099,,0
618,485.3,0.694,0.297,4.23,5.56,0.2022,0.0644,0.768,,1
619,29.3,0.875,1.252,-72.06,23.45,-0.61,0.2716,0.1463,,0
620,316.2,-0.466,1.141,-83.39,21.37,-1.2143,0.2475,0.0177,,0
621,66.3,-0.279,1.403,-64.39,26.28,-0.6127,0.3044,0.1122,,0
622,397.7,0.176,0.747,7.4,13.99,0.3871,0.1621,0.11,,0
623,501.9,1.137,0.818,35.28,15.33,0.4159,0.1776,0.452,,1
624,25.6,1.81,1.077,-36.9,20.17,-0.83,0.2337,0.0971,,0
625,336.2,0.251,0.992,-51.59,18.58,-1.2189,0.2152,0.0855,,0
626,20.0,0.26,1.194,-56.08,22.37,-0.7797,0.2591,0.0538,,0
627,324.4,0.389,0.58,8.64,10.86,0.2914,0.1258,0.1278,,0
628,9.3,1.287,0.822,13.31,15.39,0.1416,0.1783,0.5744,,1
629,420.9,-0.846,0.629,12.44,11.78,0.8172,0.1365,0.0801,,0
630,475.3,2.318,1.356,-21.36,25.4,-0.4414,0.2942,0.1099,,0
631,200.5,-1.582,1.042,64.31,19.52,0.3006,0.2261,0.326,,0
632,354.8,1.025,0.665,10.41,12.45,0.035,0.1443,0.2615,,0
633,288.3,0.729,0.399,34.12,7.47,0.3416,0.0865,0.5208,,1
634,389.3,1.22,0.22,27.8,4.12,0.2593,0.0477,0.7544,,1
635,606.9,1.764,0.655,8.97,12.26,0.5362,0.142,0.5856,,1
636,176.3,1.43,0.265,38.08,4.97,0.3743,0.0575,0.7715,,1
637,370.9,0.35,1.072,-23.65,20.08,-0.2055,0.2327,0.1098,,0
638,270.7,0.249,0.491,31.3,9.2,0.3647,0.1066,0.6732,,1
639,31.4,-0.272,1.151,-39.39,21.56,-0.8217,0.2497,0.1155,,0
640,318.0,0.064,1.715,11.51,32.12,-0.4193,0.3721,0.0695,,0
641,184.5,0.772,0.54,33.45,10.12,0.3395,0.1173,0.4862,,1
642,176.2,-0.262,1.098,6.31,20.56,-0.6873,0.2382,0.164,,0
643,489.1,-0.079,0.645,-5.59,12.07,0.2122,0.1399,0.3556,,1
644,362.9,-0.587,1.054,-92.09,19.74,-1.2753,0.2287,0.1645,,0
645,588.2,0.634,0.608,-6.08,11.38,0.3469,0.1319,0.5051,,1
646,291.8,0.665,1.926,17.19,36.07,-0.1898,0.4178,0.0875,,0
647,369.5,0.119,0.987,-90.1,18.48,-1.3981,0.2141,0.0646,,0
648,444.1,2.286,1.35,-44.84,25.29,-0.6672,0.293,0.0689,,0
649,179.4,0.586,0.384,28.91,7.19,0.3539,0.0832,0.4606,,1
650,409.8,1.053,0.292,11.62,5.47,0.4675,0.0634,0.6957,,1
651,242.1,1.897,0.289,14.02,5.41,0.198,0.0627,0.6991,,1
652,440.4,1.295,0.631,17.62,11.81,0.1753,0.1368,0.3643,,1
653,432.4,1.806,1.22,1.75,22.85,-0.1474,0.2647,0.3078,,0
654,229.3,0.305,0.252,30.32,4.72,0.2036,0.0547,0.7099,,1
655,60.1,0.772,1.18,18.44,22.1,-0.0845,0.256,0.1579,,0
656,449.1,2.225,1.205,6.98,22.56,-0.3634,0.2614,0.1419,,0
657,605.1,-0.546,1.143,76.56,21.4,0.2071,0.2479,0.2469,,0
658,255.5,0.969,1.086,14.91,20.33,0.0098,0.2356,0.2047,,0
659,462.8,2.099,1.398,-40.36,26.19,-0.5984,0.3034,0.1111,,0
660,447.9,1.109,0.36,20.43,6.74,0.1968,0.0781,0.6055,,1
661,64.3,0.478,1.33,-51.89,24.91,-0.6891,0.2886,0.0877,,0
662,197.4,-1.331,0.343,40.84,6.42,0.2243,0.0743,0.544,,1
663,194.0,0.581,0.59,45.68,11.05,0.4629,0.128,0.0709,,0
664,459.1,1.723,0.591,-3.23,11.07,0.251,0.1282,0.3842,,1
665,505.3,-0.014,0.344,30.12,6.44,0.1957,0.0746,0.6761,,1
666,302.8,0.375,1.03,-88.99,19.29,-1.0733,0.2235,0.0955,,0
667,24.4,-0.095,1.023,8.82,19.15,-0.0874,0.2219,0.2043,,0
668,444.0,0.693,0.33,10.99,6.18,0.1919,0.0716,0.7526,,1
669,125.3,1.528,0.24,24.66,4.5,0.3963,0.0521,0.7327,,1
670,458.6,1.398,1.172,-0.88,21.95,-0.3308,0.2543,0.0817,,0
