idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
327,45.4,-1.001,1.057,156.93,21.45,-0.1968,0.2292,0.1583,,0
328,98.8,-0.367,0.519,-26.29,10.54,-0.2945,0.1126,0.2067,,0
329,26.6,-2.231,0.98,60.25,19.9,-0.244,0.2126,0.1087,,0
330,125.7,-0.795,0.47,-28.84,9.53,-0.1548,0.1019,0.4604,,1
331,190.7,-2.599,1.114,-3.09,22.6,0.1339,0.2416,0.2146,,0
332,332.3,-1.778,0.57,-1.66,11.57,-0.0525,0.1237,0.2518,,0
333,104.5,-0.334,0.165,-22.72,3.34,-0.0845,0.0357,0.8601,,1
334,54.6,-0.088,0.116,-18.31,2.35,-0.063,0.0251,0.9289,,1
335,26.9,-1.449,0.682,33.49,13.83,0.1225,0.1478,0.3306,,0
336,491.0,-0.335,0.368,6.99,7.47,-0.0397,0.0799,0.6837,,1
337,155.8,-0.706,1.037,149.01,21.04,-0.2561,0.2249,0.1216,,0
338,197.7,-0.561,0.269,-15.64,5.46,0.0521,0.0583,0.7142,,1
339,89.5,-0.355,0.635,-31.11,12.88,-0.208,0.1377,0.5823,,1
340,561.5,0.428,0.576,-1.08,11.69,0.0508,0.1249,0.3875,,1
341,147.8,-0.592,1.626,187.44,33.0,-0.101,0.3526,0.1291,,0
342,37.3,-0.369,0.163,-20.19,3.32,0.0162,0.0354,0.8585,,1
343,96.0,-0.688,1.229,164.53,24.95,0.2626,0.2667,0.1343,,0
344,240.0,-0.029,1.131,166.43,22.96,-0.0855,0.2454,0.1412,,0
345,75.4,-1.258,1.162,170.76,23.59,-0.0562,0.2521,0.0468,,0
346,431.6,-1.024,0.668,-21.68,13.56,0.0643,0.1449,0.3865,,1
347,367.7,-0.521,0.646,-5.26,13.1,0.3376,0.14,0.2087,,0
348,113.7,0.534,0.28,-23.89,5.69,-0.0945,0.0608,0.6392,,1
349,88.0,-0.242,1.339,186.52,27.19,-0.152,0.2905,0.0719,,0
350,161.5,-0.913,0.464,1.45,9.42,0.1032,0.1007,0.4429,,1
351,206.9,-0.215,0.478,10.04,9.7,-0.0248,0.1037,0.5136,,1
352,111.2,-0.975,0.653,1.71,13.25,-0.2493,0.1416,0.3091,,0
353,187.8,-1.076,0.54,-12.73,10.96,-0.0207,0.1172,0.4606,,1
354,240.9,-2.235,0.37,-10.96,7.51,-0.2414,0.0802,0.6888,,1
355,84.7,-1.292,1.234,162.55,25.05,0.1656,0.2677,0.0628,,0
356,50.6,-1.494,0.506,-31.74,10.28,-0.2617,0.1098,0.1518,,0
357,372.6,-0.821,1.419,111.64,28.8,-0.5067,0.3078,0.1005,,0
358,500.7,0.576,1.01,13.04,20.51,-0.2884,0.2192,0.1979,,0
359,548.1,0.245,0.563,-4.51,11.42,0.0992,0.1221,0.4124,,1
360,116.4,-0.653,0.164,-24.13,3.33,-0.0173,0.0356,0.8648,,1
361,156.9,0.979,0.172,-16.94,3.49,-0.1041,0.0373,0.8489,,1
362,28.6,-1.279,1.054,161.6,21.39,0.0078,0.2286,0.0215,,0
363,236.8,-1.029,0.407,15.21,8.25,-0.1032,0.0882,0.7187,,1
364,311.0,-1.815,0.737,-8.9,14.95,-0.2985,0.1598,0.2365,,0
365,219.9,0.164,0.537,1.14,10.89,-0.0605,0.1164,0.5918,,1
366,234.9,-1.346,0.514,4.4,10.44,0.0911,0.1116,0.5682,,1
367,220.5,-2.816,0.992,10.89,20.14,0.2319,0.2152,0.2157,,0
368,249.1,-0.56,0.256,-26.26,5.19,0.0066,0.0555,0.7064,,1
369,459.1,0.409,0.608,-30.54,12.34,-0.0848,0.1318,0.1745,,0
370,176.9,0.892,0.461,-17.99,9.36,-0.0274,0.1,0.379,,1
371,85.4,0.268,0.748,-33.24,15.17,-0.527,0.1622,0.0659,,0
372,3.7,-0.649,0.388,-15.97,7.87,-0.1141,0.0841,0.6504,,1
373,29.2,-0.964,1.203,176.53,24.41,-0.0042,0.2609,0.0186,,0
374,460.6,-0.84,0.373,3.31,7.58,0.0124,0.081,0.7565,,1
375,274.8,-0.606,0.588,-18.39,11.93,-0.1071,0.1275,0.6388,,1
376,288.8,-1.629,0.729,-6.05,14.8,-0.4853,0.1582,0.0915,,0
377,424.4,-0.589,0.347,-7.94,7.05,0.0252,0.0753,0.7865,,1
378,82.4,-2.512,0.98,68.71,19.9,-0.0765,0.2126,0.1596,,0
379,380.6,-0.493,0.55,-14.29,11.17,0.3354,0.1194,0.4414,,1
380,35.3,-0.535,0.462,-9.67,9.37,-0.1184,0.1001,0.6347,,1
381,22.5,-3.274,0.939,67.23,19.07,-0.3599,0.2037,0.2064,,0
382,641.7,-2.162,1.88,117.23,38.16,-0.467,0.4078,0.2505,,0
383,2.4,-1.443,1.152,153.53,23.39,-0.1474,0.2499,0.13,,0
384,273.4,-1.159,0.158,-16.18,3.2,0.0086,0.0342,0.882,,1
385,306.9,-1.481,0.717,-9.75,14.55,-0.2625,0.1555,0.3517,,1
386,50.3,-0.466,0.12,-16.54,2.43,-0.0371,0.026,0.9228,,1
387,173.9,-0.505,0.725,-33.89,14.72,-0.0266,0.1573,0.2599,,0
388,12.7,-1.973,0.798,39.53,16.19,-0.0389,0.1731,0.3947,,1
389,507.7,0.175,0.361,-4.36,7.32,-0.1404,0.0783,0.7127,,1
390,172.6,-0.539,1.079,138.25,21.9,-0.03,0.234,0.082,,0
391,249.0,0.169,0.377,-7.19,7.66,0.0285,0.0818,0.6232,,1
392,388.1,-1.159,0.551,18.12,11.19,-0.0397,0.1196,0.2968,,0
393,249.0,-0.037,0.276,-21.8,5.59,-0.0728,0.0598,0.6838,,1
394,42.8,-0.574,0.201,-26.87,4.09,-0.0074,0.0437,0.808,,1
395,486.5,-0.747,0.408,-17.8,8.29,-0.0017,0.0886,0.5873,,1
396,59.4,-0.261,0.177,-19.99,3.59,-0.0084,0.0384,0.8385,,1
397,428.4,-1.224,0.275,-18.16,5.58,-0.1261,0.0596,0.8087,,1
398,81.4,-0.714,0.141,-19.37,2.86,-0.0674,0.0306,0.8956,,1
399,6.2,-0.415,1.027,154.73,20.84,-0.1149,0.2227,0.118,,0
400,72.5,-0.383,0.769,-30.08,15.6,-0.4682,0.1668,0.2071,,0
401,311.6,0.975,1.347,151.4,27.33,0.1344,0.2921,0.0879,,0
402,385.5,-0.609,0.645,2.52,13.08,0.0242,0.1398,0.4333,,1
403,261.1,-0.416,0.195,-16.96,3.95,0.0037,0.0422,0.8091,,1
404,263.3,-0.744,0.378,-17.22,7.67,0.0322,0.082,0.5906,,1
405,21.1,-1.484,0.902,55.94,18.31,0.0479,0.1957,0.1335,,0
406,389.5,-0.508,0.491,-10.78,9.96,0.0049,0.1064,0.5385,,1
407,70.0,-2.047,0.972,52.62,19.73,0.0882,0.2108,0.24,,0
408,206.3,-1.141,0.346,-26.97,7.03,-0.0062,0.0751,0.5939,,1
409,153.1,-0.452,1.22,35.71,24.77,0.0346,0.2647,0.1155,,0
410,84.4,-0.059,0.441,-19.27,8.96,-0.0769,0.0958,0.459,,1
411,446.2,-1.139,0.333,-21.07,6.76,-0.1702,0.0723,0.6459,,1
412,531.5,0.627,1.29,13.71,26.19,-0.4974,0.2799,0.0965,,0
413,281.0,0.577,1.117,139.28,22.66,-0.0432,0.2422,0.2321,,0
414,32.8,0.834,1.124,163.77,22.82,0.117,0.2438,0.2018,,0
415,217.1,1.252,1.556,96.74,31.58,-0.1156,0.3375,0.1634,,0
416,433.3,-1.561,0.546,-16.02,11.08,-0.0258,0.1184,0.241,,0
417,19.7,-0.391,0.84,-12.91,17.04,-0.0705,0.1821,0.4665,,1
418,473.6,-1.52,0.396,-9.56,8.04,0.0187,0.0859,0.6157,,1
419,114.7,-0.754,0.191,-15.1,3.88,-0.115,0.0415,0.8133,,1
420,359.1,-2.476,0.523,29.89,10.61,-0.1907,0.1133,0.1879,,0
421,481.1,-0.656,0.608,3.46,12.34,-0.3453,0.1318,0.3994,,1
422,377.4,0.371,1.523,112.75,30.91,-0.4539,0.3304,0.0627,,0
423,364.2,0.371,1.523,112.74,30.91,-0.4538,0.3303,0.0674,,0
424,163.0,-0.039,0.476,-28.12,9.65,0.0054,0.1032,0.7827,,1
425,206.0,-1.403,0.661,11.35,13.41,0.1465,0.1433,0.324,,0
426,307.2,-0.873,0.967,138.51,19.62,-0.1359,0.2097,0.1159,,0
427,405.7,-1.181,0.596,-21.54,12.1,0.1179,0.1293,0.3413,,0
428,245.3,-0.524,0.341,-11.3,6.93,-0.0353,0.074,0.567,,1
429,179.8,-1.398,0.704,12.83,14.29,0.1229,0.1527,0.0436,,0
430,218.3,0.433,1.601,75.98,32.5,-0.275,0.3473,0.1471,,0
431,387.0,0.862,1.397,105.51,28.36,-0.3542,0.3031,0.1382,,0
432,227.9,0.034,1.423,183.69,28.89,0.0744,0.3087,0.1018,,0
433,499.5,0.707,0.541,-11.97,10.98,-0.2124,0.1174,0.1958,,0
434,310.9,-0.328,0.444,-34.09,9.01,-0.1004,0.0962,0.4893,,1
435,437.3,-0.867,0.34,-22.61,6.9,-0.0639,0.0737,0.7604,,1
436,219.5,0.149,1.283,66.27,26.05,-0.091,0.2784,0.1271,,0
437,242.9,-1.521,0.702,-11.01,14.26,-0.082,0.1524,0.3234,,0
438,199.9,-1.212,0.424,-22.57,8.61,-0.0759,0.092,0.6082,,1
439,495.5,-0.196,0.228,-12.13,4.62,-0.0257,0.0494,0.8442,,1
440,241.1,0.201,1.551,96.13,31.48,-0.0503,0.3364,0.1678,,0
441,210.0,-0.461,0.251,-22.23,5.1,-0.0088,0.0545,0.6937,,1
442,561.2,1.333,0.821,27.81,16.66,0.2204,0.178,0.0908,,0
443,214.0,-0.092,0.342,-22.41,6.93,0.1538,0.0741,0.6672,,1
444,256.8,-2.345,0.678,-34.51,13.76,-0.1966,0.1471,0.1319,,0
445,225.5,-0.89,0.607,4.08,12.32,0.1592,0.1317,0.5449,,1
446,80.7,-1.114,1.195,168.65,24.26,-0.2147,0.2592,0.0271,,0
447,201.6,1.079,1.578,84.57,32.02,-0.2104,0.3422,0.1645,,0
448,32.8,-0.402,0.228,-18.26,4.63,0.073,0.0495,0.7471,,1
449,274.6,0.222,1.6,79.39,32.48,-0.4311,0.3471,0.1195,,0
450,479.8,-1.608,0.613,-17.8,12.44,-0.149,0.133,0.1683,,0
451,249.4,2.105,1.321,137.63,26.81,-0.0785,0.2865,0.1134,,0
452,124.8,-0.778,1.126,134.41,22.86,-0.4869,0.2443,0.1014,,0
453,17.6,-2.054,0.92,61.96,18.68,-0.0323,0.1996,0.1314,,0
454,101.8,0.656,0.553,-0.04,11.21,-0.0739,0.1198,0.2389,,0
455,345.7,-2.512,0.593,27.41,12.04,-0.2335,0.1287,0.1697,,0
456,21.5,-0.98,0.605,-12.83,12.27,-0.0461,0.1311,0.5328,,1
457,578.2,-0.38,1.128,28.21,22.89,-0.0878,0.2446,0.1197,,0
458,73.6,-1.339,1.032,32.74,20.94,-0.1777,0.2238,0.1447,,0
459,122.1,-1.065,1.039,145.58,21.1,-0.1116,0.2255,0.0726,,0
460,307.3,0.068,1.333,179.09,27.07,-0.0803,0.2892,0.2571,,0
461,23.2,-0.507,1.344,120.58,27.29,0.0306,0.2916,0.1912,,0
462,513.6,0.139,0.919,9.05,18.65,-0.5454,0.1993,0.232,,0
463,21.2,-0.614,1.13,171.99,22.94,-0.0498,0.2452,0.2013,,0
464,216.0,-1.11,0.453,10.37,9.18,0.0978,0.0982,0.6153,,1
465,37.5,0.092,0.269,-17.73,5.46,-0.0821,0.0583,0.686,,1
466,278.3,0.784,0.383,-26.4,7.77,0.007,0.0831,0.3839,,1
467,249.8,-2.524,0.78,0.55,15.82,-0.1336,0.1691,0.3706,,1
468,564.5,0.538,0.559,-15.16,11.34,-0.1384,0.1211,0.7203,,1
469,331.8,-1.536,1.439,68.04,29.2,-0.069,0.312,0.1198,,0
470,10.0,-0.528,1.058,168.83,21.47,-0.3319,0.2295,0.2275,,0
471,127.4,-1.403,0.253,-16.64,5.14,-0.101,0.055,0.7386,,1
472,147.7,-0.338,0.662,-38.87,13.43,0.081,0.1435,0.1703,,0
473,277.0,-1.578,1.525,56.3,30.95,-0.3366,0.3307,0.1773,,0
474,569.7,0.519,0.736,29.34,14.95,0.1769,0.1597,0.473,,1
475,226.9,-0.318,1.265,156.11,25.67,0.0684,0.2743,0.0922,,0
476,502.2,-0.144,0.305,-5.2,6.2,-0.1614,0.0662,0.7253,,1
477,140.3,-1.109,0.516,-7.7,10.47,0.0066,0.1119,0.3496,,0
478,5.3,-1.548,0.753,30.74,15.29,0.0151,0.1634,0.4656,,1
479,25.1,-0.519,0.158,-19.25,3.21,0.0243,0.0343,0.8672,,1
480,257.8,-0.973,0.478,-7.21,9.71,0.014,0.1038,0.5335,,1
481,383.4,-0.594,1.472,117.63,29.88,-0.4143,0.3193,0.1078,,0
482,30.6,-1.479,0.847,34.26,17.2,-0.0609,0.1838,0.2963,,0
483,18.5,-0.117,1.537,133.28,31.2,0.0926,0.3334,0.132,,0
484,128.6,0.24,1.432,151.88,29.07,0.1567,0.3107,0.1295,,0
485,28.0,-1.659,1.386,168.69,28.13,0.4257,0.3006,0.229,,0
486,534.6,-0.375,0.752,0.65,15.26,-0.1458,0.163,0.1576,,0
487,223.1,-1.498,1.056,167.4,21.44,-0.0736,0.2291,0.1604,,0
488,445.4,-0.817,0.338,-15.67,6.86,-0.1129,0.0733,0.6113,,1
489,159.1,0.007,0.313,-12.67,6.36,-0.0976,0.0679,0.6262,,1
490,138.2,-0.373,1.488,167.38,30.21,-0.013,0.3228,0.0987,,0
491,338.2,-0.461,0.589,-19.99,11.95,-0.0192,0.1278,0.2111,,0
492,147.0,-0.578,0.409,-27.04,8.3,0.0443,0.0887,0.4758,,1
493,450.3,-0.598,0.493,-27.55,10.02,-0.1074,0.107,0.4262,,1
494,261.4,-0.002,1.509,81.72,30.62,-0.3447,0.3273,0.146,,0
495,0.7,-1.082,1.164,94.33,23.63,-0.0577,0.2525,0.0567,,0
496,452.8,-1.079,0.742,-4.46,15.05,-0.0907,0.1608,0.2486,,0
497,243.2,-0.996,0.391,-6.62,7.94,-0.2311,0.0848,0.4336,,1
498,326.5,0.34,0.365,-26.94,7.4,-0.0788,0.0791,0.7378,,1
499,324.5,-0.492,0.484,-11.92,9.82,0.0074,0.1049,0.4894,,1
500,193.2,-0.681,0.656,-14.73,13.31,-0.3013,0.1423,0.473,,1
501,202.7,-0.834,1.016,170.48,20.62,-0.144,0.2203,0.0783,,0
502,73.2,-1.926,0.588,-24.54,11.94,0.2374,0.1276,0.2492,,0
503,254.8,-0.101,0.627,-15.39,12.72,0.0868,0.1359,0.1705,,0
504,396.5,-0.337,1.425,123.66,28.91,-0.2954,0.309,0.1497,,0
505,16.1,0.194,1.493,81.61,30.3,-0.087,0.3238,0.1914,,0
506,509.8,-0.253,0.757,-7.32,15.37,0.0146,0.1643,0.1405,,0
507,256.3,0.314,0.395,-24.79,8.02,-0.1652,0.0857,0.4551,,1
508,273.4,-0.866,1.374,62.44,27.89,-0.2547,0.2981,0.0602,,0
509,170.6,-0.293,0.203,-17.4,4.13,-0.0477,0.0441,0.7939,,1
510,0.7,-2.102,0.862,54.48,17.49,-0.1848,0.1869,0.3244,,0
511,134.1,-0.908,1.131,134.65,22.96,-0.1736,0.2453,0.0702,,0
512,440.6,-1.836,1.603,50.68,32.53,0.1138,0.3477,0.0839,,0
513,530.6,-0.33,0.792,1.74,16.08,-0.0384,0.1719,0.5309,,1
514,204.0,0.543,1.596,89.93,32.4,-0.0624,0.3462,0.1218,,0
515,23.4,0.803,0.694,-13.2,14.08,-0.0446,0.1505,0.6832,,1
516,632.0,-1.014,1.105,34.9,22.43,-0.0049,0.2397,0.146,,0
517,309.0,-0.559,0.651,1.86,13.22,-0.2785,0.1412,0.2529,,0
518,86.4,-1.469,0.974,65.59,19.78,-0.1909,0.2113,0.1496,,0
519,36.1,-1.056,0.978,161.94,19.84,-0.1048,0.2121,0.1694,,0
520,46.0,0.163,1.236,148.57,25.08,0.1442,0.268,0.112,,0
521,43.7,-1.319,0.899,36.89,18.24,-0.0684,0.195,0.1782,,0
522,236.2,-2.05,1.103,173.07,22.4,-0.1236,0.2393,0.2346,,0
523,207.3,-2.95,1.0,13.94,20.29,0.1935,0.2169,0.2203,,0
524,17.3,-0.296,1.286,164.25,26.1,0.0172,0.2789,0.0472,,0
525,244.6,-0.429,1.432,145.9,29.07,-0.4185,0.3107,0.1476,,0
526,281.1,-0.374,0.452,8.83,9.18,0.1165,0.0981,0.3574,,1
527,359.5,-1.713,1.453,127.61,29.48,-0.2915,0.3151,0.1735,,0
528,382.1,0.534,0.346,-35.42,7.01,-0.0407,0.0749,0.6016,,1
529,231.5,0.659,1.604,67.98,32.55,-0.2695,0.3478,0.1262,,0
530,8.9,-1.124,1.263,74.7,25.64,-0.1892,0.274,0.0303,,0
531,43.6,-2.025,0.879,57.34,17.83,-0.1627,0.1906,0.2009,,0
532,163.9,-0.77,0.622,3.0,12.62,0.0465,0.1349,0.2859,,0
533,160.3,-0.238,0.14,-19.5,2.85,-0.0635,0.0305,0.8993,,1
534,159.4,-0.832,0.544,-21.09,11.05,0.0955,0.118,0.5065,,1
535,207.4,-1.469,0.352,-11.65,7.14,-0.0327,0.0764,0.5814,,1
536,12.5,-1.625,1.2,80.06,24.37,-0.0639,0.2604,0.1324,,0
537,29.2,0.499,1.404,74.61,28.51,-0.0782,0.3046,0.1098,,0
538,150.0,-0.176,0.539,-9.34,10.93,0.0845,0.1168,0.613,,1
539,140.8,-1.414,0.615,-7.46,12.48,-0.1381,0.1334,0.0931,,0
540,544.1,0.917,0.686,27.23,13.91,0.2081,0.1487,0.6841,,1
541,5.4,-0.246,0.808,-37.28,16.41,-0.305,0.1753,0.13,,0
542,175.9,1.144,0.625,-44.34,12.69,0.0311,0.1357,0.2266,,0
543,253.1,0.292,1.186,163.85,24.08,-0.0054,0.2573,0.2017,,0
544,298.3,0.083,0.29,-19.58,5.88,0.0318,0.0629,0.702,,1
545,266.6,-0.258,0.343,-30.16,6.96,-0.0841,0.0743,0.6209,,1
546,68.2,-0.546,0.18,-15.72,3.65,0.041,0.039,0.8615,,1
547,223.9,-0.367,0.446,-15.16,9.05,0.0143,0.0967,0.4277,,1
548,264.2,-0.876,1.112,167.18,22.58,0.2127,0.2413,0.1009,,0
549,361.8,-1.055,0.665,9.04,13.49,0.215,0.1442,0.3552,,1
550,190.8,-0.841,1.385,51.56,28.11,-0.0284,0.3004,0.0993,,0
551,416.9,0.014,1.483,138.59,30.11,-0.2899,0.3218,0.0411,,0
552,205.3,-1.785,0.968,-1.6,19.64,-0.0342,0.2099,0.333,,0
553,264.9,-0.267,0.743,-19.84,15.09,-0.185,0.1612,0.1218,,0
554,198.0,0.658,1.509,80.26,30.62,-0.1109,0.3272,0.1036,,0
555,260.9,-0.188,0.319,-16.73,6.47,0.0294,0.0692,0.5826,,1
556,34.9,-1.819,0.801,52.84,16.26,0.0304,0.1738,0.3244,,0
557,0.2,-2.099,0.795,43.75,16.13,0.0225,0.1724,0.3232,,0
558,584.4,-0.551,0.605,13.99,12.29,-0.0263,0.1313,0.5009,,1
559,523.1,-0.836,0.682,2.13,13.84,0.0567,0.1479,0.3069,,0
560,144.2,-1.141,0.354,9.15,7.18,0.1069,0.0767,0.552,,1
561,434.8,-1.54,0.3,-3.53,6.1,-0.2198,0.0651,0.7194,,1
562,277.8,0.226,0.764,-12.07,15.52,-0.0509,0.1658,0.3961,,1
563,157.0,-1.257,0.364,8.57,7.39,0.1421,0.079,0.5866,,1
564,292.8,0.041,0.186,-23.4,3.78,0.0082,0.0404,0.8262,,1
565,276.8,-0.54,0.321,-13.86,6.51,0.0197,0.0696,0.5726,,1
566,542.3,-0.149,1.263,10.34,25.64,-0.3376,0.274,0.1463,,0
567,37.7,0.363,1.501,108.02,30.47,-0.1977,0.3256,0.09,,0
568,454.3,-1.45,0.302,-16.95,6.13,-0.0904,0.0655,0.7047,,1
569,9.3,-0.581,0.318,-21.36,6.45,-0.1806,0.069,0.7429,,1
570,7.4,-2.685,0.983,71.54,19.95,-0.1412,0.2132,0.1661,,0
571,162.0,-3.471,1.152,25.87,23.38,0.2309,0.2498,0.0433,,0
572,107.5,-0.419,0.25,-21.58,5.07,0.0186,0.0542,0.7322,,1
573,209.3,-1.862,1.114,10.1,22.6,0.0075,0.2416,0.517,,1
574,189.0,-0.091,0.521,-9.97,10.58,0.2114,0.113,0.415,,1
575,7.4,0.596,0.374,-0.55,7.58,0.0453,0.081,0.7131,,1
576,67.3,-1.978,1.094,180.76,22.2,-0.3003,0.2372,0.2212,,0
577,278.7,-0.069,0.577,-29.95,11.72,-0.1672,0.1252,0.1509,,0
578,265.9,-2.381,0.622,-2.46,12.62,-0.1518,0.1349,0.5105,,1
579,204.1,-2.279,1.055,16.57,21.41,0.3186,0.2288,0.2045,,0
580,225.4,0.103,0.383,-10.07,7.78,0.164,0.0831,0.4564,,1
581,311.0,-0.957,0.372,-4.69,7.55,-0.2989,0.0807,0.7607,,1
582,115.5,0.159,1.559,157.94,31.65,0.158,0.3383,0.2148,,0
583,231.5,0.256,1.545,142.4,31.36,-0.5317,0.3351,0.1109,,0
584,548.5,1.539,0.875,45.07,17.76,0.2828,0.1898,0.1691,,0
585,148.0,-0.44,0.138,-16.26,2.8,-0.0681,0.0299,0.8991,,1
586,250.9,-2.581,1.399,24.47,28.4,-0.3951,0.3035,0.1357,,0
587,416.5,-0.518,0.272,-11.19,5.52,-0.2504,0.059,0.7223,,1
588,224.0,-2.99,0.79,22.24,16.03,0.214,0.1714,0.244,,0
589,453.8,-1.85,1.457,20.96,29.57,0.0022,0.316,0.0235,,0
590,55.6,0.555,1.099,157.56,22.31,-0.0554,0.2384,0.2388,,0
591,262.9,-0.265,0.451,-13.17,9.15,0.0924,0.0977,0.6534,,1
592,226.5,0.022,0.257,-22.92,5.22,-0.0883,0.0558,0.8098,,1
593,383.8,-0.531,0.558,-18.6,11.32,-0.0396,0.1209,0.2922,,0
594,232.7,0.217,1.29,191.84,26.19,0.1384,0.2799,0.0593,,0
595,339.1,-1.797,1.455,128.9,29.54,-0.5792,0.3156,0.0734,,0
596,358.3,0.239,1.461,119.76,29.65,-0.2984,0.3168,0.1775,,0
597,116.3,-0.81,0.153,-15.16,3.11,-0.0829,0.0332,0.8767,,1
598,350.9,-0.91,0.778,-8.03,15.78,-0.345,0.1686,0.0326,,0
599,622.7,0.151,0.98,2.34,19.89,0.2415,0.2126,0.1651,,0
600,219.0,0.198,0.63,1.38,12.79,-0.1862,0.1367,0.1024,,0
601,440.7,-0.101,1.584,86.22,32.16,-0.741,0.3437,0.0518,,0
602,160.9,-0.062,1.672,185.11,33.93,-0.0195,0.3626,0.1152,,0
603,404.8,0.504,1.504,186.03,30.53,-0.1443,0.3262,0.1287,,0
604,221.9,-0.334,1.478,140.28,30.0,-0.3975,0.3206,0.05,,0
605,235.1,-1.044,0.163,-13.35,3.32,0.0147,0.0355,0.8687,,1
606,285.8,-2.436,1.172,29.53,23.78,-0.1604,0.2541,0.2129,,0
607,218.1,0.755,0.618,-37.28,12.54,-0.189,0.134,0.0972,,0
608,461.1,-0.169,0.675,0.23,13.7,0.0485,0.1464,0.2376,,0
609,366.6,-1.317,1.367,107.65,27.74,-0.3086,0.2964,0.0729,,0
610,309.2,-0.702,1.099,166.64,22.3,0.2641,0.2383,0.0585,,0
611,213.6,0.672,1.595,96.64,32.37,-0.1878,0.3459,0.0688,,0
612,52.0,0.087,1.259,185.65,25.56,0.1933,0.2731,0.0613,,0
613,478.8,0.376,0.772,7.81,15.68,-0.235,0.1675,0.2954,,0
614,194.4,-1.865,1.352,44.79,27.45,0.014,0.2934,0.1359,,0
615,10.2,-0.623,1.394,144.05,28.3,0.0937,0.3024,0.0881,,0
616,98.4,0.232,0.617,-27.62,12.52,-0.4023,0.1338,0.1768,,0
617,169.8,-0.349,0.263,-9.87,5.34,0.0143,0.057,0.7432,,1
618,260.9,-0.518,0.718,-14.67,14.58,-0.1638,0.1558,0.2756,,0
619,441.9,-2.765,1.52,79.24,30.86,-0.0918,0.3298,0.2686,,0
620,290.1,-1.554,1.51,43.21,30.65,-0.5066,0.3275,0.2767,,0
621,257.8,0.041,1.665,72.6,33.8,-0.4189,0.3612,0.1543,,0
622,34.2,0.969,1.537,137.74,31.19,-0.066,0.3333,0.0734,,0
623,10.1,-0.226,1.503,104.7,30.5,-0.0629,0.326,0.2333,,0
624,567.3,-1.318,1.154,44.24,23.43,-0.2627,0.2504,0.2416,,0
625,221.8,-1.298,0.436,17.78,8.86,0.0553,0.0946,0.6875,,1
626,53.3,-0.953,1.401,141.36,28.43,0.0858,0.3038,0.19,,0
627,34.3,-0.467,1.082,168.44,21.96,-0.0878,0.2347,0.1647,,0
628,288.9,-2.4,0.848,-21.39,17.21,-0.1127,0.1839,0.0816,,0
629,466.7,-1.289,0.639,1.81,12.98,0.1458,0.1387,0.1273,,0
630,18.4,-0.234,0.724,-43.57,14.7,-0.3848,0.1571,0.3283,,0
631,192.9,-0.641,0.404,-14.83,8.21,0.0764,0.0877,0.6894,,1
632,238.6,-1.601,0.409,7.37,8.3,0.0396,0.0887,0.7196,,1
633,249.4,-2.026,0.32,-15.08,6.49,0.1336,0.0694,0.696,,1
634,213.8,0.631,1.23,137.64,24.96,-0.238,0.2668,0.0865,,0
635,326.2,-2.238,0.817,26.68,16.58,-0.1848,0.1771,0.3554,,1
636,131.4,-0.713,1.085,170.07,22.02,-0.0496,0.2353,0.197,,0
637,400.1,0.171,1.604,132.64,32.55,-0.113,0.3479,0.0619,,0
638,248.1,-1.38,0.436,5.91,8.84,-0.0013,0.0945,0.6778,,1
639,574.6,0.341,1.026,25.62,20.81,0.0658,0.2224,0.0445,,0
640,173.3,-0.361,0.303,-16.71,6.16,-0.0697,0.0658,0.6309,,1
641,477.6,-0.324,0.495,-36.05,10.05,-0.0098,0.1074,0.6327,,1
642,483.4,-0.827,0.626,1.3,12.7,-0.0184,0.1358,0.3906,,1
643,63.5,-0.152,0.569,-40.68,11.55,-0.0943,0.1235,0.1692,,0
644,159.0,0.035,0.13,-16.77,2.64,-0.0466,0.0282,0.9103,,1
645,208.7,-1.001,0.48,21.24,9.74,0.1883,0.1041,0.5471,,1
646,458.3,-0.665,0.408,-5.15,8.29,-0.0304,0.0885,0.542,,1
647,353.5,-1.25,1.405,119.69,28.52,-0.3511,0.3048,0.091,,0
648,269.9,-0.742,0.635,-19.16,12.89,0.0337,0.1377,0.5302,,1
649,94.7,-0.038,0.512,-21.79,10.38,-0.0406,0.111,0.6012,,1
650,194.2,-0.392,0.393,-11.98,7.97,0.0392,0.0852,0.7569,,1
651,403.4,0.107,0.332,-32.73,6.74,-0.0784,0.0721,0.5729,,1
652,202.7,0.141,0.427,-15.34,8.66,0.2113,0.0926,0.5264,,1
653,107.2,0.346,0.535,-4.69,10.85,-0.1696,0.116,0.397,,1
654,429.4,-0.271,0.43,-7.75,8.73,-0.0786,0.0933,0.4914,,1
655,437.7,-1.14,0.559,-10.64,11.34,-0.1631,0.1212,0.6419,,1
656,375.0,-2.039,0.75,1.28,15.22,-0.191,0.1626,0.0972,,0
657,390.6,0.943,0.43,-34.0,8.73,-0.1608,0.0933,0.3586,,1
658,200.9,-3.706,1.157,43.64,23.48,0.1986,0.2509,0.1618,,0
659,278.6,1.218,0.348,-41.2,7.06,-0.0272,0.0755,0.4865,,1
660,313.3,0.067,0.178,-15.37,3.61,-0.1059,0.0386,0.8531,,1
661,578.6,1.681,0.655,20.42,13.29,0.1427,0.142,0.4847,,1
