idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
321,677.5,1.117,0.295,-213.1,5.05,-0.694,0.0607,0.4828,,1
322,537.8,0.041,0.34,28.89,5.83,-0.0249,0.07,0.423,,1
323,633.3,0.368,0.554,-2.6,9.49,0.0004,0.114,0.1161,,0
324,211.5,1.453,0.408,-136.2,6.99,-0.1659,0.084,0.2722,,0
325,595.4,-1.054,0.973,-144.53,16.67,-0.6636,0.2003,0.102,,0
326,395.0,0.301,0.235,6.27,4.03,0.132,0.0485,0.6312,,1
327,48.1,1.924,0.637,-176.31,10.92,-0.2313,0.1312,0.1374,,0
328,643.2,0.601,0.355,-211.93,6.08,-0.7777,0.073,0.3871,,1
329,255.1,1.066,0.408,-200.26,6.99,-0.5189,0.084,0.1782,,0
330,504.3,0.344,0.29,3.18,4.96,-0.0788,0.0596,0.6161,,1
331,124.0,0.928,0.47,-130.74,8.06,-0.141,0.0969,0.2354,,0
332,656.7,0.82,0.463,-174.04,7.94,-0.3965,0.0954,0.1494,,0
333,502.1,-0.159,0.298,-5.77,5.11,0.0788,0.0614,0.5223,,1
334,707.1,-0.377,0.554,-17.56,9.5,0.0428,0.1141,0.1028,,0
335,393.8,-1.803,0.566,-3.59,9.7,-0.1181,0.1166,0.0189,,0
336,426.6,0.112,0.334,-40.25,5.73,-0.0031,0.0688,0.2718,,0
337,642.5,1.303,0.468,-212.74,8.02,-0.679,0.0964,0.0295,,0
338,566.7,1.501,0.511,-198.32,8.77,-0.6798,0.1053,0.1203,,0
339,87.7,0.324,0.309,12.96,5.3,-0.147,0.0637,0.5104,,1
340,359.5,-0.41,0.645,12.35,11.06,-0.0528,0.1329,0.1976,,0
341,142.1,-0.658,0.961,-27.16,16.47,-0.1182,0.1979,0.0843,,0
342,650.9,0.463,0.554,-197.44,9.5,-0.4112,0.1141,0.1452,,0
343,530.2,0.351,0.259,11.46,4.44,-0.0243,0.0534,0.7082,,1
344,512.7,0.351,0.261,11.45,4.48,-0.0245,0.0538,0.7092,,1
345,59.9,-0.75,0.453,11.46,7.77,0.0659,0.0934,0.2854,,0
346,138.3,0.058,0.256,11.98,4.39,-0.1752,0.0527,0.7326,,1
347,423.7,-0.193,0.2,-15.22,3.42,0.0339,0.0411,0.7338,,1
348,137.6,-0.271,0.243,17.01,4.16,-0.2984,0.05,0.7686,,1
349,282.2,1.284,0.409,-137.23,7.01,-0.0599,0.0842,0.2432,,0
350,236.8,-0.65,0.419,-16.67,7.19,-0.2233,0.0864,0.0972,,0
351,400.0,-0.618,0.275,-48.81,4.72,0.088,0.0567,0.6167,,1
352,247.9,1.643,0.312,-144.35,5.35,-0.1783,0.0643,0.38,,1
353,50.8,-0.609,0.433,19.03,7.43,-0.0402,0.0893,0.5341,,1
354,511.2,-0.05,0.327,-1.71,5.61,0.1786,0.0674,0.4717,,1
355,194.1,0.352,0.42,-24.22,7.19,-0.4624,0.0864,0.6397,,1
356,444.1,-0.312,0.214,-26.35,3.67,-0.0272,0.0442,0.7304,,1
357,397.1,-0.2,0.216,-9.73,3.7,-0.1419,0.0444,0.7142,,1
358,369.1,-0.232,0.195,-17.66,3.34,-0.3216,0.0402,0.6727,,1
359,522.5,-0.821,0.39,-3.16,6.68,-0.1,0.0803,0.4929,,1
360,350.8,-0.086,0.26,-12.35,4.46,-0.3158,0.0536,0.5778,,1
361,165.3,-0.619,0.636,-26.24,10.91,-0.4221,0.1311,0.1802,,0
362,382.5,-0.748,0.277,-39.57,4.75,0.0484,0.0571,0.5984,,1
363,298.2,1.029,0.439,-113.63,7.52,-0.0877,0.0904,0.2006,,0
364,362.1,0.204,0.27,-0.33,4.62,-0.138,0.0555,0.5638,,1
365,278.0,-1.243,0.351,-20.19,6.02,-0.3548,0.0723,0.4975,,1
366,303.9,-0.481,0.404,-23.78,6.93,-0.5619,0.0833,0.5414,,1
367,294.7,-0.481,0.406,-23.77,6.96,-0.5618,0.0836,0.5389,,1
368,760.6,0.074,0.6,-38.14,10.28,0.1802,0.1236,0.0753,,0
369,146.0,0.24,0.234,26.97,4.01,-0.2502,0.0482,0.7786,,1
370,29.0,0.472,0.955,-122.92,16.37,-0.0875,0.1967,0.0264,,0
371,634.0,-0.215,0.542,-1.37,9.28,-0.0938,0.1116,0.3068,,0
372,414.6,0.204,0.199,-0.31,3.4,0.1274,0.0409,0.7541,,1
373,407.0,0.758,0.423,-11.43,7.25,-0.2084,0.0872,0.2256,,0
374,529.4,0.261,0.27,14.26,4.62,0.0364,0.0555,0.5608,,1
375,21.2,1.671,0.498,-193.79,8.53,-0.2262,0.1025,0.2149,,0
376,68.3,-0.044,0.353,-3.15,6.05,-0.3129,0.0727,0.54,,1
377,273.9,1.262,0.276,4.52,4.73,-0.0485,0.0568,0.6432,,1
378,521.0,0.071,0.258,-2.14,4.43,-0.0175,0.0532,0.7194,,1
379,503.6,0.071,0.261,-2.16,4.47,-0.0177,0.0537,0.7177,,1
380,225.8,1.095,0.27,-0.54,4.64,-0.2911,0.0557,0.5371,,1
381,96.1,0.08,0.449,13.98,7.7,-0.1276,0.0925,0.2708,,0
382,2.0,0.231,0.988,-91.98,16.92,0.0625,0.2034,0.0388,,0
383,603.7,1.518,0.961,-90.36,16.47,-0.2332,0.1979,0.1138,,0
384,141.3,-0.488,0.889,-39.47,15.23,-0.0731,0.1831,0.0172,,0
385,272.5,0.712,0.894,-167.82,15.32,-0.6125,0.1841,0.1197,,0
386,264.3,1.34,0.334,-203.6,5.73,-0.5394,0.0689,0.3066,,0
387,204.5,1.974,0.432,-128.41,7.4,0.0673,0.0889,0.1996,,0
388,115.6,1.128,0.368,-131.7,6.3,-0.2693,0.0758,0.2038,,0
389,359.2,0.183,0.184,-13.55,3.15,-0.2952,0.0378,0.6982,,1
390,48.8,2.719,1.105,-36.01,18.94,0.1769,0.2276,0.0801,,0
391,197.0,0.615,0.405,10.53,6.94,-0.1174,0.0833,0.3126,,0
392,800.3,0.237,0.881,-171.44,15.09,-0.7653,0.1814,0.016,,0
393,203.2,0.562,0.558,-30.56,9.57,-0.2305,0.115,0.187,,0
394,220.6,1.212,0.338,-132.28,5.79,-0.1278,0.0696,0.2802,,0
395,346.1,-0.339,0.347,29.99,5.95,-0.0658,0.0715,0.4709,,1
396,398.6,-0.369,0.274,-29.86,4.69,0.0247,0.0563,0.6105,,1
397,318.5,0.799,0.608,-179.48,10.41,-0.5897,0.1251,0.3016,,0
398,471.6,-0.569,0.532,-204.94,9.11,-0.5566,0.1095,0.1577,,0
399,344.4,0.814,0.573,-177.93,9.82,-0.483,0.118,0.1664,,0
400,717.0,-0.07,0.673,-21.14,11.54,0.2485,0.1386,0.0827,,0
401,605.9,-0.485,0.423,5.34,7.24,-0.1266,0.087,0.7289,,1
402,352.7,1.164,0.656,-195.0,11.25,-0.4323,0.1351,0.2122,,0
403,538.5,0.171,0.243,9.27,4.16,0.0138,0.05,0.7399,,1
404,808.6,-0.231,0.821,-170.08,14.08,-0.7932,0.1691,0.0357,,0
405,809.4,-0.324,0.853,-170.42,14.62,-0.8645,0.1757,0.0306,,0
406,153.6,0.158,0.299,16.86,5.12,-0.1184,0.0615,0.5943,,1
407,546.9,-0.046,0.368,18.23,6.31,-0.0855,0.0759,0.4268,,1
408,494.4,-0.002,0.345,-22.84,5.91,-0.1164,0.071,0.4414,,1
409,648.3,-0.043,0.545,-180.58,9.35,-0.6276,0.1123,0.1306,,0
410,545.2,0.528,0.527,-194.73,9.04,-0.8413,0.1086,0.1052,,0
411,19.9,-0.576,0.439,17.49,7.52,-0.3287,0.0904,0.5015,,1
412,497.3,0.718,0.441,-11.95,7.57,0.1838,0.0909,0.2136,,0
413,127.6,0.722,0.475,-137.72,8.14,-0.1712,0.0978,0.1091,,0
414,778.1,-0.751,0.713,-32.3,12.22,0.3019,0.1468,0.0285,,0
415,686.7,-0.531,0.538,-12.51,9.21,0.2907,0.1107,0.2711,,0
416,65.6,1.21,1.259,-42.11,21.58,-0.1104,0.2594,0.0228,,0
417,238.2,0.033,0.375,-31.3,6.43,-0.2874,0.0773,0.3125,,0
418,213.8,0.19,0.211,11.83,3.62,-0.2215,0.0435,0.7696,,1
419,16.1,-2.202,0.77,-14.38,13.19,-0.2834,0.1585,0.1891,,0
420,119.2,1.305,0.597,-146.8,10.23,-0.1303,0.1229,0.0585,,0
421,51.5,-0.581,0.392,12.14,6.71,-0.008,0.0806,0.4958,,1
422,448.9,-0.795,0.29,19.76,4.97,0.0147,0.0598,0.5918,,1
423,408.4,-0.28,0.27,-51.02,4.63,0.0104,0.0556,0.5945,,1
424,572.5,0.376,0.321,-213.3,5.5,-0.6444,0.066,0.4152,,1
425,239.1,1.316,0.398,-206.68,6.83,-0.653,0.082,0.2168,,0
426,247.3,-0.322,0.449,-31.31,7.69,-0.4831,0.0924,0.0693,,0
427,429.7,0.62,0.319,-197.78,5.47,-0.6275,0.0658,0.4328,,1
428,135.4,-0.504,0.675,-15.72,11.57,-0.2115,0.139,0.2736,,0
429,57.9,2.861,1.239,-43.07,21.24,0.1523,0.2552,0.0675,,0
430,67.6,0.271,0.274,12.53,4.69,-0.4123,0.0564,0.764,,1
431,643.8,-0.336,0.654,-3.84,11.22,-0.0333,0.1348,0.041,,0
432,244.4,-0.276,0.386,-20.65,6.61,-0.4708,0.0794,0.4299,,1
433,345.1,0.848,0.59,-179.26,10.1,-0.6229,0.1214,0.2361,,0
434,282.3,0.843,0.284,13.49,4.86,-0.0599,0.0584,0.738,,1
435,15.5,0.18,0.949,-89.51,16.26,0.1745,0.1953,0.024,,0
436,158.8,-0.501,0.915,-43.52,15.69,-0.2218,0.1885,0.0768,,0
437,698.9,-0.109,1.014,-175.85,17.38,-0.9399,0.2089,0.0637,,0
438,286.4,-0.591,0.31,-31.55,5.31,-0.4819,0.0638,0.5679,,1
439,568.8,0.34,0.417,2.54,7.15,-0.1691,0.0859,0.45,,1
440,346.5,1.795,0.643,-165.74,11.03,-0.4427,0.1325,0.269,,0
441,511.9,0.036,0.229,14.87,3.92,-0.0236,0.0471,0.7081,,1
442,252.8,-0.527,0.508,-28.62,8.71,-0.4165,0.1047,0.1833,,0
443,42.4,-0.223,0.315,18.2,5.4,-0.0461,0.0649,0.6648,,1
444,141.5,1.832,0.52,-116.41,8.91,-0.1552,0.1071,0.0528,,0
445,20.6,1.404,0.485,-5.72,8.32,-0.1936,0.1,0.2913,,0
446,273.8,2.094,0.356,-135.03,6.11,-0.0069,0.0734,0.3937,,1
447,213.1,0.052,0.193,13.32,3.31,-0.2534,0.0397,0.8374,,1
448,351.6,0.83,0.41,1.89,7.02,-0.1418,0.0844,0.3448,,0
449,647.6,0.083,0.454,-184.0,7.78,-0.7112,0.0935,0.2222,,0
450,33.6,-1.332,0.769,-25.29,13.18,-0.1683,0.1584,0.1316,,0
451,106.2,0.638,0.461,-8.72,7.9,-0.4517,0.0949,0.5714,,1
452,155.8,0.472,0.34,7.54,5.83,-0.1763,0.0701,0.4281,,1
453,646.8,0.528,0.291,-188.49,4.99,-0.4544,0.0599,0.3472,,0
454,390.9,-1.03,0.42,-11.05,7.2,0.1923,0.0865,0.2911,,0
455,558.6,-1.08,0.386,-211.78,6.61,-0.6964,0.0794,0.3797,,1
456,502.8,-0.114,0.282,7.48,4.83,0.039,0.058,0.6745,,1
457,73.8,0.044,0.181,26.39,3.1,-0.2736,0.0372,0.7491,,1
458,216.7,-0.054,0.21,11.57,3.6,-0.3821,0.0433,0.7583,,1
459,488.2,-0.062,0.282,-2.47,4.84,0.0439,0.0582,0.4892,,1
460,427.5,0.269,0.252,-207.71,4.31,-0.6927,0.0518,0.5235,,1
461,97.1,1.09,0.434,-4.27,7.43,-0.4005,0.0893,0.6154,,1
462,84.4,1.116,0.323,13.77,5.53,-0.2847,0.0665,0.6271,,1
463,204.0,0.319,0.221,11.83,3.8,-0.1947,0.0456,0.658,,1
464,315.7,0.854,0.504,-126.98,8.64,0.0039,0.1038,0.1612,,0
465,582.9,-0.942,0.731,-4.27,12.54,-0.2648,0.1506,0.0558,,0
466,59.9,1.304,0.422,-8.36,7.23,-0.3507,0.0869,0.4699,,1
467,756.9,-0.075,0.729,-189.55,12.49,-1.1322,0.1501,0.0448,,0
468,537.4,-0.437,0.823,-13.26,14.1,-0.103,0.1694,0.0675,,0
469,144.5,-0.197,0.331,18.77,5.67,-0.0712,0.0681,0.5986,,1
470,428.5,-0.694,0.413,-38.16,7.08,-0.359,0.0851,0.5174,,1
471,159.0,1.539,0.347,-119.63,5.94,-0.0844,0.0714,0.3694,,1
472,230.5,-0.691,0.406,-30.84,6.95,-0.3974,0.0835,0.4068,,1
473,341.0,0.549,0.398,-12.5,6.82,-0.3377,0.0819,0.342,,0
474,322.1,0.705,0.475,-20.41,8.14,-0.5129,0.0978,0.2871,,0
475,720.9,-1.389,0.853,-28.29,14.61,0.0757,0.1756,0.0907,,0
476,242.3,0.448,0.792,-169.24,13.57,-0.4313,0.1631,0.1675,,0
477,256.3,1.414,0.289,-141.01,4.94,-0.064,0.0594,0.4251,,1
478,86.5,-0.555,0.995,-104.9,17.06,-0.0618,0.205,0.0885,,0
479,568.0,-1.134,0.944,-144.31,16.17,-0.6589,0.1944,0.0867,,0
480,229.3,0.49,0.462,-196.56,7.92,-0.4149,0.0951,0.1222,,0
481,33.3,-0.337,0.57,-11.45,9.76,-0.2934,0.1173,0.4693,,1
482,260.5,-1.156,0.54,-38.03,9.26,-0.5073,0.1112,0.1307,,0
483,74.7,1.512,1.28,-51.9,21.94,-0.071,0.2636,0.0694,,0
484,32.8,2.681,0.606,-185.1,10.39,-0.3335,0.1248,0.06,,0
485,417.7,0.556,0.356,-208.87,6.1,-0.5585,0.0733,0.407,,1
486,575.7,-0.111,0.372,2.21,6.38,-0.1724,0.0767,0.4227,,1
487,162.0,-0.066,0.283,29.88,4.85,0.0137,0.0582,0.6185,,1
488,2.4,0.231,0.467,1.45,8.0,-0.3529,0.0961,0.4449,,1
489,756.2,-0.289,0.858,-185.58,14.71,-1.01,0.1768,0.1358,,0
490,20.6,-1.037,1.013,-99.8,17.35,-0.0871,0.2085,0.0907,,0
491,423.0,0.228,0.234,0.51,4.0,0.0368,0.0481,0.7344,,1
492,358.5,-0.067,0.396,-24.18,6.79,-0.5157,0.0816,0.3962,,1
493,281.6,0.895,0.847,-174.66,14.51,-0.62,0.1744,0.0967,,0
494,706.4,-0.246,0.626,-9.96,10.73,0.2364,0.129,0.1249,,0
495,77.4,-0.857,0.487,12.4,8.34,-0.0665,0.1002,0.2629,,0
496,222.0,1.354,0.477,-151.11,8.17,-0.2744,0.0982,0.1225,,0
497,185.2,1.129,0.518,-198.7,8.87,-0.3739,0.1066,0.3012,,0
498,124.1,0.61,0.953,-134.74,16.33,-0.4461,0.1963,0.0224,,0
499,596.8,-0.239,0.438,1.49,7.5,-0.0967,0.0902,0.7124,,1
500,59.2,-0.0,0.435,-9.4,7.46,-0.1318,0.0896,0.3051,,0
501,600.4,-1.736,0.599,12.68,10.27,-0.1564,0.1234,0.1618,,0
502,178.8,0.535,0.502,37.92,8.6,-0.0417,0.1033,0.1479,,0
503,678.4,-0.193,0.555,-10.31,9.51,0.233,0.1142,0.1965,,0
504,566.6,0.068,0.322,7.15,5.52,-0.1852,0.0664,0.7034,,1
505,728.2,0.565,0.618,-24.96,10.6,0.1613,0.1274,0.1833,,0
506,612.3,1.311,0.475,-195.71,8.14,-0.53,0.0978,0.4613,,1
507,567.3,-0.929,0.941,-160.41,16.13,-0.6486,0.1938,0.0611,,0
508,136.1,0.415,0.25,12.87,4.29,-0.0035,0.0515,0.7184,,1
509,432.1,0.033,0.214,-14.59,3.66,0.011,0.044,0.6426,,1
510,127.8,0.277,0.268,35.06,4.6,-0.1534,0.0553,0.6895,,1
511,205.4,0.065,0.53,15.88,9.09,0.061,0.1092,0.2373,,0
512,72.4,1.449,1.134,-135.27,19.44,-0.3331,0.2336,0.1304,,0
513,725.4,-0.142,0.775,-12.36,13.28,0.0429,0.1596,0.2195,,0
514,312.2,0.355,0.263,-35.72,4.51,-0.2765,0.0542,0.5883,,1
515,496.0,0.868,0.284,-194.95,4.87,-0.5883,0.0585,0.4662,,1
516,81.8,1.906,0.783,-131.18,13.42,-0.1935,0.1612,0.0397,,0
517,418.2,-1.875,0.352,-38.9,6.03,0.0378,0.0724,0.4929,,1
518,411.7,-1.726,0.4,-23.42,6.85,-0.1809,0.0823,0.4735,,1
519,354.9,1.494,0.593,-177.83,10.17,-0.6402,0.1222,0.2815,,0
520,766.0,-0.367,0.838,-183.17,14.36,-1.1152,0.1725,0.0639,,0
521,51.6,0.441,0.522,-17.19,8.95,-0.4281,0.1075,0.4216,,1
522,195.6,0.587,0.321,5.56,5.51,-0.3265,0.0662,0.6806,,1
523,149.7,-0.452,0.932,-47.98,15.97,-0.171,0.1919,0.083,,0
524,402.6,-0.247,0.475,-19.71,8.14,-0.2324,0.0979,0.3293,,0
525,263.4,-0.752,0.232,-19.93,3.98,-0.4146,0.0478,0.6922,,1
526,451.2,0.635,0.484,-193.8,8.3,-0.5795,0.0998,0.0377,,0
527,133.2,0.359,1.03,-125.42,17.65,-0.3686,0.2121,0.0536,,0
528,238.4,0.378,0.356,-191.3,6.11,-0.4007,0.0734,0.3162,,0
529,489.1,0.063,0.309,-192.17,5.3,-0.5156,0.0637,0.4269,,1
530,178.1,0.949,0.443,22.97,7.6,0.0222,0.0913,0.2225,,0
531,33.9,0.243,1.182,-69.05,20.26,0.0142,0.2434,0.0473,,0
532,30.3,2.15,0.542,-188.23,9.3,-0.283,0.1117,0.0955,,0
533,155.1,0.707,0.231,28.64,3.96,-0.2195,0.0476,0.7646,,1
534,72.7,1.799,0.788,-130.48,13.5,-0.2692,0.1622,0.1145,,0
535,689.8,-0.228,0.888,-180.56,15.22,-0.9495,0.1828,0.0701,,0
536,321.4,0.021,0.295,-25.49,5.06,-0.3037,0.0608,0.5108,,1
537,255.7,1.315,0.991,-162.95,16.98,-0.58,0.2041,0.2672,,0
538,534.2,-0.178,0.791,-181.11,13.55,-1.0926,0.1628,0.0983,,0
539,469.0,-0.466,0.588,-26.9,10.08,-0.3696,0.1211,0.3185,,0
540,550.3,-0.627,0.495,-204.51,8.48,-0.8813,0.1019,0.2534,,0
541,220.2,1.686,0.438,-202.07,7.5,-0.3956,0.0901,0.2694,,0
542,171.1,0.036,0.318,29.88,5.45,0.0952,0.0655,0.5957,,1
543,40.7,-0.352,0.622,-27.19,10.66,-0.2561,0.1281,0.3223,,0
544,569.5,0.664,0.409,-0.99,7.02,-0.0622,0.0843,0.7231,,1
545,42.4,-0.932,0.546,-18.17,9.36,-0.4589,0.1124,0.4352,,1
546,355.3,0.994,0.479,-200.54,8.2,-0.5383,0.0985,0.1956,,0
547,478.1,-0.254,0.517,-33.58,8.86,-0.3973,0.1064,0.4379,,1
548,83.5,1.428,0.591,-153.83,10.13,-0.0668,0.1217,0.1996,,0
549,221.5,0.845,0.368,12.73,6.3,-0.2202,0.0758,0.3812,,1
550,414.8,0.463,0.309,-201.52,5.29,-0.619,0.0636,0.4128,,1
551,90.9,1.683,0.822,-135.55,14.1,-0.2253,0.1694,0.0489,,0
552,403.3,-0.215,0.409,-23.52,7.0,-0.3887,0.0841,0.4479,,1
553,666.4,-0.291,0.512,2.61,8.78,0.0324,0.1055,0.3921,,1
554,377.8,-0.417,0.589,2.48,10.09,0.1,0.1213,0.3977,,1
555,470.0,-1.221,1.117,-149.08,19.14,-0.4948,0.23,0.0849,,0
556,222.2,-1.153,0.446,-23.74,7.64,-0.2759,0.0918,0.3013,,0
557,268.9,-0.658,0.357,-39.25,6.12,-0.4877,0.0735,0.3315,,0
558,353.0,-0.386,0.205,4.81,3.51,-0.0571,0.0422,0.7369,,1
559,369.8,-0.097,0.277,-8.42,4.76,-0.0575,0.0571,0.7337,,1
560,451.9,0.913,0.47,-198.28,8.06,-0.6275,0.0968,0.1356,,0
561,29.7,-0.289,0.898,-103.99,15.39,-0.0683,0.185,0.0449,,0
562,603.8,-0.733,0.877,-168.52,15.03,-0.6738,0.1807,0.1297,,0
563,55.6,0.045,1.012,-99.66,17.34,0.0752,0.2083,0.1529,,0
564,500.4,0.583,0.277,-210.1,4.74,-0.6158,0.057,0.5069,,1
565,246.8,0.418,0.414,-187.72,7.1,-0.4374,0.0853,0.2834,,0
566,436.6,1.178,0.364,-213.89,6.24,-0.6167,0.0749,0.2464,,0
567,525.1,-0.099,0.715,-179.08,12.26,-1.041,0.1473,0.0579,,0
568,19.2,0.601,0.573,21.39,9.82,-0.2136,0.118,0.2516,,0
569,17.7,0.414,0.439,6.19,7.53,-0.142,0.0905,0.3246,,0
570,91.6,1.719,0.798,-135.64,13.67,-0.1032,0.1643,0.1214,,0
571,442.8,0.532,0.572,-199.11,9.81,-0.54,0.1179,0.2488,,0
572,440.5,-0.197,0.194,-5.15,3.32,0.0301,0.0399,0.7309,,1
573,726.8,-0.574,0.59,-14.08,10.11,0.0183,0.1215,0.2449,,0
574,520.3,0.139,0.374,9.86,6.42,-0.0048,0.0771,0.3326,,0
575,419.1,0.851,0.344,-205.42,5.89,-0.5784,0.0708,0.4025,,1
576,549.5,-0.926,0.474,-213.33,8.12,-0.794,0.0975,0.274,,0
577,394.5,-1.181,0.499,15.94,8.56,-0.1154,0.1029,0.7053,,1
578,360.7,1.022,0.219,-15.99,3.75,-0.2181,0.045,0.6024,,1
579,478.4,-1.336,1.006,-160.26,17.24,-0.3983,0.2072,0.0607,,0
580,271.8,-1.315,0.363,-7.63,6.22,-0.3921,0.0748,0.4029,,1
581,399.3,-0.19,0.441,-45.83,7.56,0.127,0.0909,0.3077,,0
582,23.2,-0.379,1.02,-96.63,17.48,0.1794,0.21,0.1317,,0
583,264.8,0.462,0.232,-1.55,3.98,-0.1088,0.0478,0.6614,,1
584,10.8,-0.531,0.49,18.22,8.4,-0.3141,0.101,0.4754,,1
585,746.5,0.038,0.821,-49.75,14.07,0.1744,0.1691,0.0594,,0
586,379.6,-0.478,0.292,5.68,5.0,0.1638,0.0601,0.5398,,1
587,247.5,1.469,0.351,-206.14,6.02,-0.4704,0.0723,0.3004,,0
588,230.7,1.797,0.467,-202.95,8.01,-0.639,0.0963,0.2162,,0
589,367.6,1.404,0.399,-22.72,6.84,-0.4969,0.0822,0.396,,1
590,506.6,0.253,0.312,-197.78,5.34,-0.4924,0.0642,0.4349,,1
591,528.7,-0.31,0.463,10.08,7.94,0.1998,0.0954,0.1575,,0
592,236.0,-0.287,0.435,-33.6,7.45,-0.4403,0.0895,0.3333,,0
593,245.9,-0.068,0.261,-26.0,4.48,-0.3875,0.0538,0.53,,1
594,681.4,-1.226,0.953,-161.04,16.33,-0.9227,0.1962,0.1228,,0
595,136.1,-0.09,0.515,-25.98,8.82,-0.3141,0.106,0.5021,,1
596,442.1,0.812,0.498,-202.16,8.53,-0.5786,0.1025,0.1896,,0
597,28.3,-0.198,0.513,23.43,8.79,-0.1681,0.1056,0.1156,,0
598,377.0,-0.276,0.508,10.74,8.71,-0.0038,0.1046,0.4593,,1
599,608.8,-1.365,0.617,11.65,10.57,-0.0833,0.1271,0.1407,,0
600,128.5,0.149,0.247,18.7,4.24,-0.3674,0.0509,0.7235,,1
601,330.0,0.39,0.26,-4.1,4.46,0.019,0.0536,0.7123,,1
602,254.3,0.219,0.282,29.02,4.84,-0.0272,0.0581,0.624,,1
603,350.9,-0.953,0.433,-0.15,7.42,-0.1892,0.0891,0.4841,,1
604,149.9,1.814,0.396,-127.27,6.79,-0.1149,0.0816,0.2119,,0
605,646.7,-0.542,0.488,3.49,8.36,0.1057,0.1004,0.5364,,1
606,487.5,-0.159,0.285,-8.05,4.89,0.2881,0.0588,0.5993,,1
607,778.8,0.079,0.685,-44.59,11.74,0.2567,0.141,0.0918,,0
608,58.5,1.959,0.401,7.06,6.87,-0.3329,0.0826,0.4268,,1
609,148.6,1.454,0.51,10.28,8.74,-0.3098,0.1051,0.1304,,0
610,239.5,0.636,0.349,-132.37,5.98,-0.131,0.0719,0.2208,,0
611,245.2,0.704,0.334,5.98,5.73,-0.0652,0.0688,0.3919,,1
612,684.6,-0.776,0.558,4.97,9.56,0.2584,0.1149,0.0998,,0
613,263.4,1.002,0.887,-175.22,15.21,-0.458,0.1827,0.1175,,0
614,577.9,0.533,0.466,9.52,7.99,-0.0349,0.0961,0.3228,,0
615,428.9,1.117,0.313,-205.66,5.37,-0.7261,0.0645,0.3894,,1
616,460.3,1.131,0.36,-207.53,6.17,-0.5908,0.0742,0.4771,,1
617,428.2,-0.182,0.415,-196.84,7.11,-0.7475,0.0855,0.1383,,0
618,7.2,0.124,0.915,-94.18,15.68,0.1775,0.1884,0.0355,,0
619,687.5,-0.686,0.635,-6.34,10.88,0.2491,0.1307,0.0655,,0
620,603.2,1.121,0.422,-201.56,7.24,-0.4104,0.087,0.3567,,1
621,563.4,0.819,0.331,-215.07,5.66,-0.6334,0.0681,0.483,,1
622,417.2,0.464,0.612,-178.38,10.49,-0.6763,0.126,0.2217,,0
623,170.4,0.09,0.334,26.2,5.72,0.0258,0.0688,0.5737,,1
624,592.0,-1.291,0.687,5.75,11.78,-0.2422,0.1415,0.1431,,0
625,32.3,-0.333,0.94,-90.5,16.12,0.193,0.1936,0.0501,,0
626,341.8,-0.04,0.39,6.15,6.69,-0.0945,0.0804,0.3699,,1
627,250.7,0.39,0.766,-172.16,13.13,-0.4745,0.1578,0.0569,,0
628,338.4,0.215,0.244,-9.98,4.19,-0.081,0.0503,0.7862,,1
629,29.6,1.671,0.448,-183.33,7.68,-0.2653,0.0922,0.2735,,0
630,84.9,1.627,0.61,-173.07,10.45,-0.1317,0.1256,0.1702,,0
631,656.0,0.764,0.287,-183.42,4.92,-0.4587,0.0592,0.4016,,1
632,534.6,1.169,0.46,-196.75,7.88,-0.7378,0.0947,0.1062,,0
633,335.2,1.035,0.583,-186.82,9.99,-0.5124,0.12,0.3596,,1
634,25.2,-2.187,0.777,-15.48,13.31,-0.2764,0.16,0.187,,0
635,657.3,-0.815,0.487,-9.13,8.35,0.0969,0.1004,0.4514,,1
636,46.5,0.055,0.935,-105.0,16.03,-0.0421,0.1926,0.0466,,0
637,287.8,-0.848,0.469,-29.5,8.04,-0.4387,0.0966,0.2919,,0
638,567.5,1.013,0.463,-212.15,7.93,-0.5915,0.0953,0.0639,,0
639,468.7,0.67,0.485,-210.58,8.31,-0.6731,0.0999,0.1042,,0
640,765.3,-0.381,0.864,-182.25,14.81,-1.1181,0.1779,0.1503,,0
641,91.9,1.254,0.466,-154.97,7.98,-0.1874,0.0959,0.3197,,0
642,595.7,-1.735,0.849,34.89,14.54,-0.0114,0.1748,0.1191,,0
643,255.0,0.267,0.86,-162.31,14.75,-0.562,0.1772,0.1184,,0
644,83.2,1.655,0.767,-130.6,13.15,-0.1719,0.158,0.0945,,0
645,542.9,0.213,0.512,-4.36,8.77,-0.1935,0.1054,0.235,,0
646,409.9,-0.387,0.284,-35.8,4.87,0.0791,0.0585,0.5336,,1
647,29.7,0.596,0.462,4.92,7.93,-0.2294,0.0952,0.1806,,0
648,21.3,0.033,0.479,5.89,8.21,-0.264,0.0986,0.3124,,0
649,107.2,1.584,0.494,-156.93,8.47,-0.3332,0.1017,0.1742,,0
650,281.6,0.046,0.356,27.83,6.11,-0.1396,0.0734,0.367,,1
651,5.7,1.121,0.632,-22.8,10.84,-0.2359,0.1302,0.1597,,0
652,238.8,2.511,0.327,-147.43,5.6,-0.1992,0.0673,0.3857,,1
653,386.1,-0.143,0.522,9.77,8.94,0.0243,0.1074,0.4115,,1
654,561.1,0.655,0.509,-15.61,8.73,-0.3164,0.1048,0.3632,,1
