idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
109,143.5,1.397,0.466,32.19,8.72,0.346,0.1012,0.3181,,0
110,20.2,-1.248,1.188,14.17,22.22,-0.541,0.2578,0.1296,,0
111,229.7,2.235,0.78,41.64,14.58,0.5185,0.1692,0.1381,,0
112,416.5,0.738,0.79,-124.62,14.78,-1.5101,0.1715,0.0854,,0
113,60.6,0.745,1.239,-30.01,23.18,-0.4483,0.2689,0.1911,,0
114,306.4,2.126,0.43,53.92,8.05,0.7776,0.0934,0.2921,,0
115,26.3,-1.304,1.148,10.35,21.46,-0.6532,0.249,0.1033,,0
116,308.1,1.84,0.386,51.25,7.22,0.5945,0.0838,0.4242,,1
117,327.7,1.882,0.427,45.3,7.99,0.753,0.0927,0.3811,,1
118,47.1,-1.293,1.205,-11.9,22.53,-0.7637,0.2614,0.1552,,0
119,301.6,1.809,0.541,53.15,10.11,0.712,0.1174,0.2197,,0
120,322.7,1.961,0.595,58.75,11.13,0.6095,0.1291,0.2357,,0
121,255.5,2.556,0.497,42.37,9.3,0.5666,0.1079,0.1991,,0
122,231.5,1.985,0.612,63.62,11.45,0.4878,0.1329,0.2689,,0
123,378.6,-0.333,0.692,-96.83,12.95,-1.5289,0.1502,0.2464,,0
124,39.4,-0.157,1.268,0.92,23.72,-0.486,0.2752,0.1464,,0
125,27.5,0.282,1.109,-4.34,20.75,-0.7605,0.2407,0.2671,,0
126,288.4,1.397,0.416,46.27,7.77,0.6554,0.0902,0.2985,,0
127,40.2,-2.046,1.414,25.53,26.44,-0.6637,0.3068,0.1027,,0
128,318.8,2.569,0.431,58.35,8.06,0.6038,0.0935,0.3266,,0
129,50.6,1.983,1.181,-34.64,22.1,-0.4577,0.2564,0.1306,,0
130,39.6,-1.116,1.14,13.96,21.32,-0.1543,0.2473,0.1587,,0
131,378.8,0.173,0.903,-83.83,16.89,-1.3798,0.1959,0.161,,0
132,472.5,-1.608,0.962,52.43,17.98,-0.1317,0.2087,0.061,,0
133,48.5,0.518,1.197,-34.98,22.38,-0.4525,0.2597,0.2413,,0
134,436.7,-0.528,0.711,-112.75,13.3,-1.5963,0.1543,0.1922,,0
135,29.4,0.043,1.262,-4.66,23.6,-0.5434,0.2738,0.199,,0
136,14.2,-1.516,1.279,18.22,23.92,-0.5921,0.2775,0.0988,,0
137,299.4,2.92,0.452,47.65,8.46,0.8141,0.0982,0.3423,,0
138,312.1,1.835,0.386,50.16,7.22,0.5836,0.0838,0.4183,,1
139,574.2,3.026,0.987,78.65,18.46,0.2923,0.2141,0.2961,,0
140,315.4,2.521,0.375,47.26,7.01,0.7479,0.0814,0.4301,,1
141,49.6,1.136,1.158,-7.29,21.65,-0.8376,0.2512,0.1249,,0
142,252.3,2.504,0.452,47.88,8.46,0.6923,0.0981,0.3372,,0
143,351.5,0.415,1.187,-5.84,22.21,0.1625,0.2577,0.1339,,0
144,423.3,1.527,0.573,-134.15,10.71,-1.5165,0.1243,0.2525,,0
145,211.7,0.319,0.471,-120.99,8.8,-1.3444,0.1021,0.3343,,0
146,313.7,2.246,0.399,61.46,7.47,0.5334,0.0867,0.4298,,1
147,25.0,-0.397,1.198,-15.34,22.4,-0.6483,0.2599,0.0684,,0
148,166.0,-0.993,1.077,-82.08,20.14,-0.9485,0.2337,0.0884,,0
149,281.3,-2.56,0.963,30.44,18.01,-0.0942,0.2089,0.1561,,0
150,362.8,-0.265,0.983,-102.26,18.39,-1.3378,0.2134,0.0834,,0
151,21.5,0.549,1.125,-21.48,21.04,-0.7764,0.2441,0.0269,,0
152,282.2,-0.447,0.728,-117.61,13.62,-1.7132,0.158,0.3765,,1
153,297.4,2.293,0.634,39.81,11.85,0.778,0.1375,0.0761,,0
154,30.8,1.908,1.213,-43.0,22.69,-0.4453,0.2632,0.1169,,0
155,301.6,2.195,0.448,46.79,8.38,0.6625,0.0972,0.3081,,0
156,426.5,1.229,0.865,-142.61,16.17,-1.6029,0.1876,0.2053,,0
157,295.5,-2.536,1.062,-23.65,19.86,-1.0837,0.2305,0.1677,,0
158,418.2,1.685,0.479,-135.62,8.96,-1.5254,0.1039,0.3678,,1
159,351.8,2.383,0.642,40.8,12.0,0.7046,0.1393,0.2781,,0
160,21.1,0.514,1.151,-43.88,21.53,-0.6606,0.2498,0.1241,,0
161,338.9,0.526,1.291,-10.28,24.15,-0.0155,0.2802,0.1411,,0
162,291.2,-1.375,0.849,-32.23,15.87,-1.1504,0.1841,0.1248,,0
163,263.0,2.219,0.782,66.58,14.62,0.7638,0.1697,0.2275,,0
164,419.4,4.198,0.992,60.2,18.55,0.9032,0.2152,0.2042,,0
165,36.9,1.389,1.139,-24.99,21.29,-0.4645,0.2471,0.185,,0
166,32.3,-0.357,1.302,11.89,24.36,-0.9393,0.2826,0.122,,0
167,263.4,1.998,0.448,53.65,8.37,0.6507,0.0971,0.2768,,0
168,434.2,1.328,0.429,-124.41,8.02,-1.4518,0.0931,0.391,,1
169,274.2,-0.366,0.868,-48.82,16.23,-1.153,0.1884,0.1476,,0
170,47.9,-0.613,1.384,22.68,25.88,-0.3501,0.3002,0.117,,0
171,22.3,0.495,1.15,-5.58,21.51,-0.9142,0.2496,0.1493,,0
172,397.8,1.744,0.477,66.25,8.92,0.6468,0.1035,0.2512,,0
173,264.6,2.768,0.467,60.17,8.73,0.5421,0.1013,0.3185,,0
174,15.0,0.51,1.18,-46.04,22.06,-0.6432,0.2559,0.1191,,0
175,329.6,2.057,0.515,40.31,9.62,0.6048,0.1117,0.4032,,1
176,275.6,3.899,0.474,32.93,8.86,0.8732,0.1029,0.1726,,0
177,410.5,0.403,0.783,-126.88,14.63,-1.4598,0.1698,0.1441,,0
178,435.8,0.805,0.588,58.26,10.99,0.4314,0.1275,0.1495,,0
179,201.1,0.2,0.497,-113.01,9.3,-1.3813,0.1079,0.2895,,0
180,179.3,1.393,0.745,32.04,13.92,0.3834,0.1616,0.1304,,0
181,310.4,1.735,0.392,43.81,7.33,0.7574,0.085,0.3659,,1
182,277.4,1.013,0.59,61.05,11.04,0.7718,0.1281,0.1701,,0
183,471.0,-2.442,0.795,44.4,14.87,-0.4456,0.1726,0.1216,,0
184,312.8,0.059,1.354,-0.32,25.32,0.097,0.2938,0.2133,,0
185,13.3,0.797,1.237,-5.09,23.13,-0.591,0.2683,0.2282,,0
186,342.7,0.517,1.211,-2.39,22.65,0.2645,0.2628,0.0507,,0
187,46.3,-2.066,1.295,23.35,24.21,-0.5544,0.2809,0.1661,,0
188,42.3,-1.268,1.17,15.42,21.88,-0.6051,0.2538,0.1613,,0
189,59.6,1.056,1.3,-9.31,24.32,-0.6642,0.2822,0.2041,,0
190,368.8,-0.43,0.985,-95.55,18.43,-1.3034,0.2138,0.1633,,0
191,218.6,2.099,0.677,49.14,12.66,0.2664,0.1469,0.0873,,0
192,415.9,1.028,0.565,49.65,10.57,0.5309,0.1226,0.2326,,0
193,244.6,2.49,0.472,63.15,8.83,0.4232,0.1025,0.2334,,0
194,405.2,1.315,0.542,66.87,10.13,0.6153,0.1176,0.2598,,0
195,290.8,1.693,0.595,51.9,11.12,0.8572,0.1291,0.2148,,0
196,343.7,1.212,0.41,48.4,7.67,0.624,0.089,0.33,,0
197,279.7,-2.119,1.155,38.57,21.61,-0.0652,0.2507,0.1183,,0
198,312.6,1.723,0.392,47.92,7.33,0.6446,0.085,0.3921,,1
199,333.7,1.642,0.497,38.53,9.29,0.6507,0.1077,0.2719,,0
200,372.8,-0.974,0.949,-81.56,17.75,-1.2158,0.206,0.0963,,0
201,241.2,2.526,0.56,45.45,10.47,0.4669,0.1215,0.1381,,0
202,266.4,2.486,0.459,58.53,8.58,0.4913,0.0995,0.3838,,1
203,326.6,0.086,0.725,-107.33,13.56,-1.3937,0.1573,0.3112,,0
204,326.2,1.213,0.503,49.42,9.4,0.7576,0.109,0.4114,,1
205,167.2,0.192,1.535,0.66,28.71,-0.5613,0.3331,0.1453,,0
206,293.8,2.332,0.494,55.83,9.23,0.883,0.1071,0.2035,,0
207,391.8,0.347,0.717,-141.55,13.41,-1.6897,0.1556,0.0472,,0
208,261.6,2.162,0.408,48.75,7.63,0.4422,0.0885,0.4117,,1
209,323.5,2.076,0.65,65.25,12.15,0.8254,0.141,0.0907,,0
210,44.6,1.442,1.144,-47.78,21.39,-0.2402,0.2482,0.1184,,0
211,267.6,-2.662,0.98,27.24,18.33,-0.1119,0.2127,0.1989,,0
212,37.7,-0.112,1.141,-25.86,21.33,-0.7476,0.2475,0.056,,0
213,420.5,1.08,0.846,-135.4,15.82,-1.3818,0.1835,0.2904,,0
214,190.1,1.397,0.452,42.86,8.46,0.3049,0.0981,0.3197,,0
215,503.5,-1.167,0.959,36.61,17.94,-0.1517,0.2082,0.0975,,0
216,282.8,-2.471,1.015,-25.27,18.98,-0.956,0.2202,0.2158,,0
217,19.4,0.59,1.236,-4.85,23.12,-0.7435,0.2682,0.1887,,0
218,493.8,-1.42,0.771,33.91,14.41,-0.2604,0.1672,0.1059,,0
219,271.6,2.168,0.723,57.45,13.53,0.4943,0.1569,0.1377,,0
220,256.3,-2.14,1.111,26.33,20.77,-0.0774,0.241,0.0866,,0
221,51.3,1.93,1.304,-67.88,24.39,-0.7453,0.2829,0.1764,,0
222,32.5,0.733,1.162,-41.08,21.72,-0.504,0.2521,0.0609,,0
223,340.7,2.18,0.509,49.74,9.52,0.6778,0.1105,0.3851,,1
224,45.4,0.223,1.297,-1.72,24.25,-0.4686,0.2814,0.2411,,0
225,283.0,1.844,0.538,42.65,10.07,0.5678,0.1168,0.192,,0
226,274.1,1.466,0.516,54.95,9.65,0.7591,0.112,0.2531,,0
227,320.5,0.052,0.738,-109.31,13.79,-1.414,0.1601,0.2978,,0
228,414.9,-0.694,0.85,-125.94,15.9,-1.4317,0.1845,0.0976,,0
229,185.1,0.146,0.954,-39.87,17.84,-1.0848,0.207,0.0401,,0
230,390.4,2.533,0.571,51.04,10.67,0.5942,0.1239,0.2044,,0
231,23.3,0.092,1.249,-5.74,23.35,-0.5817,0.271,0.2191,,0
232,24.8,1.331,1.125,-37.7,21.04,-0.3239,0.2441,0.2335,,0
233,130.5,0.423,0.754,57.53,14.09,-0.0062,0.1635,0.0874,,0
234,175.5,-0.467,0.997,-41.64,18.64,-1.3292,0.2163,0.1099,,0
235,11.5,-0.29,1.131,7.74,21.14,-0.6579,0.2453,0.2486,,0
236,446.9,0.055,0.874,-124.7,16.34,-1.7619,0.1896,0.0866,,0
237,584.2,2.09,1.035,74.59,19.36,0.3662,0.2247,0.3245,,0
238,17.5,0.105,1.141,-10.63,21.33,-0.6686,0.2475,0.1988,,0
239,321.3,2.573,0.459,42.17,8.59,0.7313,0.0997,0.3971,,1
240,572.8,-0.644,1.284,45.95,24.01,0.508,0.2786,0.1175,,0
241,352.1,1.842,0.844,45.88,15.78,0.8857,0.1831,0.2623,,0
242,353.7,-0.028,0.622,41.68,11.63,0.8028,0.135,0.0216,,0
243,363.2,2.192,0.603,44.31,11.28,0.7327,0.1309,0.3313,,0
244,231.6,0.906,0.574,-110.07,10.73,-1.4892,0.1245,0.1824,,0
245,401.1,2.307,0.547,63.1,10.23,0.5223,0.1187,0.2466,,0
246,358.0,-0.743,0.485,-134.69,9.07,-1.5135,0.1052,0.3007,,0
247,188.1,-0.528,1.073,-101.48,20.06,-1.0462,0.2327,0.1365,,0
248,205.8,0.162,0.475,-111.4,8.89,-1.2033,0.1032,0.3151,,0
249,463.2,-2.529,0.856,40.42,16.01,-0.343,0.1858,0.0959,,0
250,329.8,1.072,1.275,-0.95,23.84,0.3106,0.2767,0.1788,,0
251,300.1,-1.505,0.888,-38.63,16.6,-1.1857,0.1926,0.3134,,0
252,286.7,1.88,0.419,40.28,7.84,0.7227,0.0909,0.3193,,0
253,436.1,0.313,0.494,53.23,9.25,0.6374,0.1073,0.1391,,0
254,348.2,-0.141,0.674,-134.37,12.6,-1.3433,0.1462,0.0552,,0
255,330.5,0.028,0.658,-101.4,12.3,-1.5071,0.1427,0.2464,,0
256,216.2,0.493,0.467,-123.45,8.74,-1.3375,0.1014,0.3398,,0
257,56.7,-1.806,1.031,51.77,19.29,0.1974,0.2238,0.1293,,0
258,38.6,1.52,1.141,-45.92,21.34,-0.2427,0.2476,0.1425,,0
259,201.0,1.131,0.79,39.12,14.77,0.2883,0.1714,0.0476,,0
260,681.5,0.009,1.443,-135.1,26.98,-1.7491,0.313,0.1564,,0
261,336.6,0.138,0.667,-101.0,12.47,-1.4254,0.1447,0.1789,,0
262,382.8,-0.778,0.745,-95.42,13.94,-1.397,0.1617,0.1946,,0
263,258.2,2.023,0.454,58.75,8.49,0.4845,0.0985,0.3221,,0
264,43.4,-2.75,0.975,42.5,18.23,0.0268,0.2115,0.0927,,0
265,278.3,-1.546,0.82,-29.35,15.34,-1.135,0.178,0.0892,,0
266,183.1,1.748,0.679,29.5,12.7,0.416,0.1473,0.0304,,0
267,420.9,-1.075,0.857,-127.31,16.03,-1.5005,0.186,0.0229,,0
268,376.0,2.169,0.477,43.94,8.92,0.6506,0.1035,0.4213,,1
269,327.2,1.832,0.703,46.1,13.14,0.724,0.1525,0.1647,,0
270,489.4,-1.842,0.959,41.8,17.93,-0.276,0.2081,0.101,,0
271,28.3,1.615,1.267,-28.08,23.69,-0.9419,0.2749,0.0849,,0
272,379.8,2.269,0.53,34.74,9.92,0.7453,0.1151,0.1598,,0
273,24.2,-2.866,1.162,27.66,21.73,-0.6236,0.2521,0.1366,,0
274,394.6,2.706,0.617,56.67,11.53,0.5256,0.1338,0.1813,,0
275,347.5,0.265,0.61,-137.22,11.4,-1.5123,0.1323,0.2836,,0
276,296.7,1.806,0.595,54.91,11.12,0.7948,0.1291,0.3092,,0
277,61.7,-2.443,1.067,17.92,19.96,-0.2438,0.2316,0.0885,,0
278,269.0,2.603,0.534,50.27,9.98,0.5163,0.1158,0.2954,,0
279,465.1,-1.095,1.039,50.32,19.44,-0.3741,0.2255,0.1247,,0
280,280.9,0.726,0.711,-117.92,13.3,-1.5145,0.1544,0.3472,,0
281,395.7,-1.441,0.703,53.35,13.15,0.6244,0.1526,0.1074,,0
282,432.6,1.371,0.974,-136.33,18.21,-1.4237,0.2113,0.1747,,0
283,388.8,-1.45,0.947,-99.04,17.7,-1.4055,0.2054,0.0647,,0
284,51.5,0.526,1.245,-6.26,23.28,-0.5283,0.2701,0.1855,,0
285,33.5,-0.039,1.116,2.14,20.87,-0.8052,0.2422,0.3654,,1
286,165.6,1.884,0.724,39.18,13.53,0.454,0.157,0.2065,,0
287,44.4,0.28,1.314,-13.2,24.58,-0.5084,0.2852,0.1491,,0
288,358.6,0.694,0.459,-134.52,8.59,-1.4703,0.0997,0.3259,,0
289,274.5,2.196,0.467,50.63,8.73,0.7957,0.1012,0.2248,,0
290,265.6,1.561,0.479,63.17,8.95,0.5355,0.1038,0.2083,,0
291,172.0,-0.535,1.021,-92.65,19.09,-1.0968,0.2215,0.2452,,0
292,318.9,2.21,0.497,55.17,9.29,0.5554,0.1078,0.2891,,0
293,332.2,2.684,0.623,39.64,11.64,0.612,0.1351,0.1394,,0
294,230.1,1.717,0.802,54.66,15.0,0.4642,0.174,0.1841,,0
295,47.3,1.409,1.239,-53.79,23.16,-0.8492,0.2688,0.0752,,0
296,422.6,0.039,0.687,-124.38,12.85,-1.465,0.1491,0.1966,,0
297,198.2,3.425,0.591,29.65,11.05,0.322,0.1283,0.0806,,0
298,33.3,-0.16,1.276,-10.44,23.87,-0.4225,0.277,0.2024,,0
299,34.2,-1.796,1.485,0.94,27.77,-0.6614,0.3222,0.0583,,0
300,174.9,0.598,0.438,30.74,8.19,0.4072,0.095,0.3161,,0
301,380.1,0.103,0.594,-147.88,11.12,-1.2872,0.129,0.2686,,0
302,132.6,0.417,0.755,51.88,14.12,0.0347,0.1639,0.036,,0
303,366.6,-1.249,1.072,9.64,20.05,-0.4239,0.2326,0.0973,,0
304,360.5,-1.857,1.088,-6.91,20.36,-0.5309,0.2362,0.1917,,0
305,430.2,1.504,0.795,63.17,14.87,0.5116,0.1725,0.2988,,0
306,265.9,-2.158,1.21,23.69,22.64,-0.2473,0.2626,0.0954,,0
307,215.1,0.879,0.746,33.81,13.95,0.498,0.1619,0.0458,,0
308,224.0,1.073,0.434,50.22,8.12,0.3251,0.0942,0.2908,,0
309,321.6,-0.25,1.225,8.76,22.9,0.2226,0.2657,0.1135,,0
310,364.5,-1.463,1.188,8.16,22.22,-0.4275,0.2578,0.149,,0
311,582.8,-1.392,1.266,62.26,23.68,0.3977,0.2748,0.1039,,0
312,203.6,3.275,0.732,33.15,13.69,0.3712,0.1588,0.2408,,0
313,45.6,-2.442,1.08,31.34,20.2,-0.1829,0.2344,0.1707,,0
314,56.3,-1.514,1.312,21.71,24.53,-0.4518,0.2846,0.1472,,0
315,480.1,-2.364,0.847,51.01,15.84,-0.4843,0.1838,0.1217,,0
316,341.0,2.285,0.519,42.05,9.71,0.7187,0.1127,0.3672,,1
317,411.8,1.016,0.629,55.65,11.76,0.7861,0.1364,0.0729,,0
318,27.1,1.002,1.249,-50.72,23.35,-0.7289,0.2709,0.2113,,0
319,347.0,-0.196,1.237,14.19,23.13,0.2554,0.2684,0.0685,,0
320,137.5,-0.402,1.05,20.14,19.64,-0.0888,0.2279,0.1511,,0
321,317.0,1.415,1.256,25.46,23.5,0.157,0.2726,0.2753,,0
322,222.4,1.371,0.854,42.93,15.96,0.5691,0.1852,0.1524,,0
323,285.6,1.814,0.43,49.09,8.04,0.7604,0.0933,0.3487,,0
324,308.8,2.253,0.45,43.28,8.41,0.8443,0.0976,0.252,,0
325,423.7,0.618,0.579,-128.38,10.83,-1.3282,0.1257,0.4471,,1
326,392.8,0.513,0.657,-143.36,12.28,-1.6784,0.1425,0.0369,,0
327,365.2,1.638,0.667,43.66,12.47,0.7814,0.1447,0.1155,,0
328,207.5,1.344,0.455,39.36,8.5,0.5387,0.0986,0.3266,,0
329,229.6,1.351,0.479,45.31,8.96,0.2176,0.104,0.354,,1
330,736.3,-1.182,1.508,61.69,28.21,-0.6273,0.3273,0.21,,0
