idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
331,484.1,1.089,0.597,-18.64,11.26,0.0102,0.1296,0.107,,0
332,57.3,-1.724,0.775,-46.89,14.61,-0.4634,0.1681,0.3847,,1
333,829.2,0.311,0.504,-7.38,9.51,-0.0049,0.1094,0.4105,,1
334,155.2,0.45,0.672,35.08,12.68,-0.0066,0.1459,0.1777,,0
335,733.7,0.242,0.435,7.05,8.21,0.1673,0.0944,0.5815,,1
336,117.8,0.741,0.522,-56.25,9.84,-0.4954,0.1132,0.6139,,1
337,841.8,0.492,0.552,-14.98,10.42,0.0009,0.1198,0.5281,,1
338,185.4,1.564,0.345,-24.0,6.5,-0.4177,0.0748,0.6183,,1
339,333.9,1.635,0.568,16.2,10.71,0.1865,0.1232,0.1883,,0
340,437.5,1.523,0.492,-11.1,9.27,-0.221,0.1067,0.5275,,1
341,349.9,2.739,0.379,-28.68,7.15,-0.1528,0.0822,0.501,,1
342,180.1,1.923,0.453,-19.54,8.55,-0.4166,0.0984,0.6005,,1
343,845.9,0.161,0.402,4.38,7.58,0.2943,0.0872,0.5428,,1
344,437.7,0.318,0.419,-22.94,7.91,-0.6361,0.091,0.4543,,1
345,495.1,1.379,0.459,-19.38,8.66,-0.0098,0.0996,0.4619,,1
346,1079.0,1.229,0.716,19.82,13.5,0.8417,0.1553,0.045,,0
347,134.0,-0.145,0.655,-32.34,12.35,-0.4501,0.1421,0.3765,,1
348,173.9,1.68,0.419,-32.54,7.9,-0.3772,0.0909,0.5361,,1
349,71.3,-1.737,0.582,-28.28,10.98,-0.4769,0.1263,0.2295,,0
350,96.4,-0.986,0.612,-42.9,11.54,-0.4472,0.1328,0.3168,,0
351,429.8,-0.108,0.265,-27.64,5.0,-0.3657,0.0575,0.6683,,1
352,713.0,-1.148,1.334,69.51,25.17,0.4003,0.2895,0.164,,0
353,1096.7,3.265,0.753,24.33,14.2,0.953,0.1634,0.0458,,0
354,345.8,1.684,0.391,-41.53,7.38,-0.1931,0.0848,0.5784,,1
355,51.2,1.448,0.365,-34.63,6.89,-0.2833,0.0793,0.7143,,1
356,55.5,0.177,0.685,-9.6,12.92,-0.2926,0.1486,0.2843,,0
357,127.7,-0.024,0.552,31.62,10.42,0.2715,0.1198,0.1938,,0
358,474.1,0.5,0.437,-40.9,8.24,-0.6212,0.0948,0.7553,,1
359,950.2,0.349,0.751,-21.72,14.16,0.3343,0.1629,0.1837,,0
360,105.3,0.274,0.328,-29.98,6.19,-0.2611,0.0712,0.7254,,1
361,745.1,0.374,0.434,6.43,8.19,0.1676,0.0942,0.5839,,1
362,840.8,0.126,0.424,-12.05,8.0,-0.0127,0.0921,0.4829,,1
363,23.1,-0.003,0.616,-16.73,11.62,-0.268,0.1337,0.3583,,1
364,453.7,0.69,0.354,-28.58,6.68,-0.1976,0.0768,0.6181,,1
365,1113.4,0.935,0.814,30.16,15.35,1.4066,0.1766,0.0982,,0
366,66.2,0.154,0.775,-13.55,14.62,-0.2595,0.1682,0.3599,,1
367,464.9,1.131,0.459,-34.83,8.65,-0.1511,0.0995,0.4531,,1
368,1090.6,1.926,0.708,13.36,13.36,1.0785,0.1537,0.1301,,0
369,88.3,0.073,0.497,-27.04,9.38,-0.557,0.1079,0.3508,,1
370,150.5,0.52,1.314,2.67,24.79,-0.5684,0.2852,0.2689,,0
371,374.7,1.704,0.665,5.98,12.54,0.3206,0.1443,0.0474,,0
372,915.1,0.907,1.053,-0.65,19.87,0.6708,0.2286,0.1085,,0
373,46.3,-0.575,0.64,-36.05,12.08,-0.3497,0.1389,0.1176,,0
374,710.6,0.449,0.434,-3.54,8.2,0.1357,0.0943,0.5738,,1
375,367.7,1.073,0.311,-22.46,5.88,-0.2081,0.0676,0.6031,,1
376,71.0,0.964,0.657,-37.77,12.39,-0.5287,0.1425,0.6199,,1
377,1127.5,0.627,1.29,3.09,24.34,0.1524,0.28,0.1607,,0
378,759.3,-0.576,0.641,-17.44,12.09,0.0572,0.1391,0.472,,1
379,173.3,0.833,1.124,11.55,21.21,-0.4058,0.2439,0.068,,0
380,203.9,1.073,0.645,36.41,12.17,-0.176,0.14,0.3485,,0
381,374.6,1.311,0.294,-22.99,5.55,-0.2853,0.0639,0.6205,,1
382,126.8,-0.787,0.193,-28.68,3.64,-0.2528,0.0418,0.815,,1
383,470.6,-0.4,0.345,-12.66,6.51,-0.1438,0.0749,0.6548,,1
384,210.2,1.635,0.704,28.34,13.29,-0.0524,0.1529,0.2225,,0
385,179.3,0.09,1.147,12.47,21.63,-0.3686,0.2489,0.1823,,0
386,511.9,-0.148,0.415,-2.46,7.83,0.2313,0.0901,0.5941,,1
387,1115.4,1.909,1.044,25.93,19.69,0.7174,0.2265,0.0186,,0
388,186.1,1.147,0.86,35.34,16.23,-0.1453,0.1867,0.2314,,0
389,463.5,2.424,0.569,-26.51,10.73,0.0967,0.1234,0.3477,,0
390,949.3,-0.094,0.825,23.6,15.56,0.4291,0.179,0.1066,,0
391,736.3,-0.966,1.159,61.28,21.86,0.3848,0.2514,0.0517,,0
392,1078.5,1.466,0.682,24.4,12.86,1.2515,0.1479,0.0778,,0
393,499.7,0.208,0.379,-3.76,7.16,0.1383,0.0823,0.6109,,1
394,232.2,0.671,0.194,-27.74,3.67,-0.3764,0.0422,0.8177,,1
395,113.1,-0.769,0.189,-27.48,3.57,-0.2631,0.0411,0.8223,,1
396,34.7,0.149,0.449,-9.75,8.47,-0.2427,0.0974,0.4566,,1
397,18.2,-0.571,0.373,-34.49,7.04,-0.5199,0.081,0.6407,,1
398,443.0,1.825,0.487,-52.5,9.18,-0.4083,0.1056,0.4016,,1
399,345.2,1.258,0.728,28.12,13.73,-0.1723,0.158,0.2536,,0
400,370.9,1.234,0.749,12.55,14.14,0.326,0.1626,0.1827,,0
401,834.8,-0.307,0.434,-0.84,8.19,-0.0079,0.0942,0.5568,,1
402,400.5,1.583,0.535,-35.72,10.08,-0.422,0.116,0.4771,,1
403,325.3,0.734,0.387,19.87,7.31,0.0612,0.0841,0.5792,,1
404,504.0,-0.338,0.761,-29.47,14.35,-0.6345,0.1651,0.4986,,1
405,517.3,-0.041,0.378,-14.0,7.14,-0.3382,0.0821,0.6867,,1
406,34.8,-1.419,0.672,-19.7,12.68,-0.5475,0.1459,0.1143,,0
407,34.9,-0.91,0.573,-35.09,10.81,-0.4721,0.1243,0.1499,,0
408,897.9,1.025,1.355,-19.45,25.55,0.8974,0.2939,0.1436,,0
409,406.1,2.51,0.621,-14.19,11.71,0.1536,0.1347,0.1492,,0
410,369.9,2.124,0.568,-37.35,10.72,-0.3674,0.1233,0.3774,,1
411,846.4,-0.225,0.403,-4.17,7.6,0.0778,0.0874,0.5466,,1
412,505.7,-0.106,0.422,0.42,7.96,0.1544,0.0916,0.5293,,1
413,338.5,3.437,0.568,3.6,10.72,-0.1947,0.1233,0.2029,,0
414,488.9,-0.446,0.564,-22.85,10.63,-0.5694,0.1223,0.6105,,1
415,343.1,2.401,0.352,-10.9,6.65,-0.0975,0.0764,0.517,,1
416,1121.5,0.569,1.173,6.97,22.13,0.3962,0.2545,0.1011,,0
417,496.2,-0.485,0.586,-23.84,11.05,-0.6469,0.1271,0.6967,,1
418,356.3,2.396,0.489,26.16,9.23,-0.0324,0.1062,0.5055,,1
419,349.4,4.164,0.805,-5.16,15.18,-0.1211,0.1747,0.2498,,0
420,61.1,-0.503,0.562,-13.36,10.59,-0.3428,0.1219,0.3131,,0
421,517.4,0.678,0.452,-8.94,8.53,0.2108,0.0981,0.3852,,1
422,41.3,-0.203,0.231,-56.49,4.36,-0.6182,0.0501,0.7752,,1
423,497.8,1.965,0.367,-35.44,6.93,-0.308,0.0797,0.5617,,1
424,858.1,-0.035,0.399,-6.21,7.52,0.1223,0.0865,0.5607,,1
425,0.6,-0.403,0.699,1.23,13.19,-0.2857,0.1517,0.0606,,0
426,399.0,-0.878,1.032,-8.8,19.47,-0.5947,0.224,0.1408,,0
427,518.2,-0.313,0.521,-14.87,9.83,0.0504,0.1131,0.3955,,1
428,1088.6,1.304,0.66,30.09,12.45,1.0588,0.1432,0.0843,,0
429,21.7,0.513,0.519,-44.7,9.8,-0.7141,0.1127,0.4093,,1
430,444.3,1.251,0.734,-39.33,13.84,-0.2439,0.1592,0.1363,,0
431,692.9,-1.186,0.503,-6.88,9.5,0.072,0.1092,0.4433,,1
432,144.2,0.384,0.667,32.67,12.58,0.0656,0.1447,0.1969,,0
433,386.5,2.17,0.604,6.06,11.4,0.1776,0.1311,0.1259,,0
434,466.4,2.001,1.115,9.67,21.03,-0.0133,0.2418,0.1353,,0
435,434.8,2.075,0.399,-34.54,7.53,-0.0734,0.0867,0.6795,,1
436,260.6,0.849,0.37,-45.19,6.98,-0.5286,0.0803,0.6396,,1
437,417.5,-0.434,0.185,-34.67,3.5,-0.4267,0.0402,0.8253,,1
438,885.8,0.177,1.137,1.12,21.45,0.7582,0.2467,0.2143,,0
439,28.5,-0.414,0.66,-39.39,12.46,-0.4348,0.1433,0.1855,,0
440,53.8,1.298,0.54,24.48,10.19,-0.1722,0.1172,0.3089,,0
441,718.6,-1.243,1.144,70.06,21.58,0.3924,0.2482,0.0641,,0
442,310.2,0.75,0.278,5.99,5.25,-0.1469,0.0604,0.6605,,1
443,419.7,0.993,0.435,-25.3,8.21,-0.2748,0.0945,0.5217,,1
444,166.4,-0.067,0.25,-7.87,4.72,-0.2225,0.0543,0.7258,,1
445,751.4,0.241,0.688,4.61,12.98,0.1889,0.1493,0.1619,,0
446,712.5,-2.856,1.207,76.35,22.77,0.3983,0.2619,0.1235,,0
447,499.5,0.412,0.445,-39.36,8.39,-0.6594,0.0965,0.728,,1
448,314.4,0.912,0.322,18.15,6.07,-0.074,0.0699,0.6091,,1
449,201.9,0.484,0.254,-10.0,4.79,-0.2586,0.0551,0.7747,,1
450,721.0,0.06,0.45,6.07,8.49,0.2249,0.0977,0.5254,,1
451,823.1,1.082,0.746,11.22,14.08,0.191,0.1619,0.2063,,0
452,473.1,0.098,0.619,-17.14,11.67,-0.4176,0.1343,0.3766,,1
453,501.2,0.871,0.548,-26.82,10.34,-0.7389,0.119,0.3603,,1
454,599.6,0.881,1.159,-29.8,21.86,0.1691,0.2515,0.23,,0
455,420.0,0.185,0.35,-22.75,6.6,-0.411,0.0759,0.7204,,1
456,249.8,0.919,0.508,-51.99,9.58,-0.2321,0.1102,0.3178,,0
457,432.4,1.06,0.429,-26.68,8.08,-0.219,0.093,0.6097,,1
458,991.8,0.502,0.83,9.32,15.65,-0.0011,0.18,0.2643,,0
459,88.5,0.18,0.269,-46.83,5.08,-0.7365,0.0584,0.7217,,1
460,419.8,1.874,0.614,2.88,11.57,0.3888,0.1331,0.0584,,0
461,426.6,1.874,0.614,2.89,11.58,0.3888,0.1332,0.059,,0
462,413.0,1.873,0.613,2.88,11.56,0.3889,0.133,0.0578,,0
463,458.1,1.528,0.474,-20.82,8.93,-0.003,0.1027,0.3288,,0
464,466.1,-0.313,0.391,-17.16,7.37,-0.489,0.0848,0.5591,,1
465,1145.2,0.314,1.073,34.02,20.24,0.4915,0.2328,0.1924,,0
466,232.0,0.172,1.086,9.79,20.49,-0.3409,0.2357,0.1512,,0
467,1072.9,1.936,0.693,20.06,13.07,1.0769,0.1503,0.0545,,0
468,1105.9,1.173,0.729,8.89,13.74,1.2069,0.1581,0.1449,,0
469,709.6,0.276,0.437,7.78,8.24,0.2754,0.0948,0.5885,,1
470,847.9,0.709,0.503,-12.4,9.48,-0.0519,0.1091,0.5315,,1
471,224.3,0.02,0.214,-33.61,4.04,-0.5131,0.0465,0.7832,,1
472,990.3,0.066,0.703,13.5,13.25,0.4935,0.1524,0.1042,,0
473,835.8,0.111,0.422,-10.11,7.97,0.0614,0.0916,0.5948,,1
474,242.8,0.547,0.27,-37.59,5.09,-0.5316,0.0586,0.7096,,1
475,478.0,1.703,1.129,7.37,21.29,0.0599,0.2449,0.0451,,0
476,706.9,-1.34,1.145,71.92,21.59,0.3573,0.2484,0.0549,,0
477,468.9,1.419,0.709,-6.56,13.38,-0.4286,0.1539,0.5562,,1
478,411.6,1.206,0.552,-57.13,10.41,-0.17,0.1197,0.4039,,1
479,145.7,-0.416,0.654,-9.3,12.33,0.0042,0.1418,0.3491,,0
480,1090.1,1.444,0.701,20.46,13.22,1.2997,0.152,0.0676,,0
481,593.2,1.386,1.003,-46.29,18.93,0.1452,0.2177,0.1418,,0
482,85.6,-0.312,0.525,-27.43,9.9,-0.3693,0.1139,0.3359,,0
483,860.6,0.155,0.79,19.71,14.9,-0.0669,0.1714,0.0356,,0
484,29.2,-0.372,0.402,-59.1,7.59,-0.7599,0.0873,0.5647,,1
485,214.3,1.017,0.643,36.09,12.14,-0.1857,0.1396,0.34,,0
486,465.3,0.114,0.391,-34.52,7.37,-0.2105,0.0848,0.556,,1
487,739.9,0.392,0.488,-10.72,9.2,0.143,0.1058,0.513,,1
488,1002.0,0.037,0.69,14.84,13.01,0.637,0.1497,0.1312,,0
489,181.9,0.792,0.267,-40.07,5.04,-0.7277,0.058,0.716,,1
490,477.3,0.976,0.518,-8.18,9.77,-0.02,0.1124,0.3366,,0
491,703.3,0.201,0.451,5.83,8.52,0.3255,0.098,0.5286,,1
492,369.0,2.467,0.705,21.81,13.29,0.1647,0.1529,0.1726,,0
493,1127.0,1.558,1.026,27.75,19.35,0.7881,0.2225,0.2037,,0
494,984.2,0.531,0.702,23.83,13.24,0.5381,0.1523,0.0908,,0
495,517.4,-1.059,0.523,6.67,9.87,-0.1593,0.1135,0.5921,,1
496,891.8,1.032,1.098,-10.06,20.72,0.7402,0.2383,0.1521,,0
497,157.3,0.899,0.725,-31.04,13.68,-0.2124,0.1573,0.4023,,1
498,162.1,-0.143,1.171,9.25,22.1,-0.3486,0.2542,0.0787,,0
499,93.9,0.029,0.361,-21.41,6.81,-0.2496,0.0784,0.6041,,1
500,216.8,0.307,0.22,-32.17,4.16,-0.5021,0.0478,0.7757,,1
501,356.2,1.115,0.779,44.53,14.69,-0.0456,0.169,0.1574,,0
502,579.4,-0.219,1.316,5.57,24.83,0.1315,0.2856,0.0313,,0
503,371.7,0.292,0.455,-21.5,8.58,-0.284,0.0987,0.5397,,1
504,724.2,-2.633,1.186,59.05,22.38,0.3242,0.2574,0.0886,,0
505,405.9,-0.185,0.188,-37.12,3.54,-0.4572,0.0407,0.8204,,1
506,249.3,0.722,0.48,-37.39,9.05,-0.6711,0.1041,0.321,,0
507,606.2,1.317,1.245,-35.24,23.49,0.2547,0.2702,0.1579,,0
508,835.3,-0.574,0.436,0.07,8.23,0.1284,0.0947,0.5852,,1
509,68.2,-0.893,0.499,-17.64,9.42,-0.3716,0.1084,0.4486,,1
510,49.1,-0.441,0.566,-13.3,10.67,-0.3445,0.1227,0.2603,,0
511,151.9,-0.968,0.582,-21.17,10.98,0.0649,0.1263,0.2847,,0
512,884.9,0.545,0.563,0.04,10.62,0.1859,0.1221,0.4518,,1
513,706.2,-0.671,0.762,-35.47,14.37,-0.6533,0.1653,0.4911,,1
514,416.0,1.282,0.462,-21.8,8.72,-0.4423,0.1003,0.568,,1
515,221.6,2.115,0.688,27.5,12.98,-0.2487,0.1493,0.2364,,0
516,99.8,-0.836,0.365,-56.54,6.88,-0.5952,0.0792,0.6291,,1
517,42.9,0.741,0.584,28.11,11.02,-0.1103,0.1268,0.2353,,0
518,960.0,0.078,0.726,27.2,13.7,0.1954,0.1576,0.2056,,0
519,1096.2,1.612,0.696,20.81,13.14,1.119,0.1511,0.0566,,0
520,852.5,-0.014,0.404,-10.31,7.62,0.0492,0.0877,0.5645,,1
521,438.6,0.489,0.503,-38.42,9.49,-0.4549,0.1091,0.3827,,1
522,413.8,1.605,0.688,23.38,12.98,0.2187,0.1494,0.2488,,0
523,1144.7,1.185,1.046,28.38,19.73,0.6329,0.2269,0.2157,,0
524,963.4,-0.192,0.841,26.57,15.87,-0.2348,0.1825,0.191,,0
525,110.8,-0.378,0.189,-30.59,3.56,-0.3195,0.041,0.8226,,1
526,714.7,-1.033,0.832,-5.01,15.69,-0.0622,0.1805,0.264,,0
527,86.8,-0.763,0.76,-4.27,14.33,-0.1796,0.1648,0.287,,0
528,242.0,0.491,0.174,-27.21,3.29,-0.4185,0.0378,0.85,,1
529,843.2,1.131,0.943,43.38,17.78,0.3421,0.2045,0.167,,0
530,782.5,1.105,0.599,-18.99,11.31,0.2137,0.1301,0.4905,,1
531,225.9,1.687,1.189,-12.49,22.43,-0.2489,0.258,0.2506,,0
532,848.6,-1.216,0.79,-33.04,14.91,-0.3745,0.1715,0.5042,,1
533,90.8,1.334,1.126,13.63,21.24,-0.3636,0.2443,0.3118,,0
534,807.0,-0.433,0.58,-13.11,10.93,0.0293,0.1258,0.3281,,0
535,785.0,1.316,1.074,71.8,20.26,-0.0786,0.2331,0.1308,,0
536,172.6,-0.917,0.219,-30.12,4.13,-0.3219,0.0476,0.7698,,1
537,1085.0,1.786,0.663,26.78,12.51,1.0684,0.1439,0.0084,,0
538,449.8,0.994,0.482,-29.81,9.1,-0.0838,0.1046,0.4505,,1
539,425.1,1.395,0.401,-23.09,7.57,-0.3209,0.0871,0.6061,,1
540,378.2,0.031,1.156,-10.31,21.8,-0.5086,0.2508,0.3699,,1
541,108.7,-1.046,0.327,-28.75,6.17,-0.468,0.071,0.7515,,1
542,91.0,-0.98,0.69,-15.95,13.02,-0.3269,0.1497,0.2318,,0
543,461.5,0.678,0.551,-44.36,10.39,-0.6822,0.1195,0.4955,,1
544,842.7,1.193,0.866,71.14,16.34,0.4125,0.1879,0.1361,,0
545,31.4,-0.929,0.545,-3.57,10.28,-0.2956,0.1183,0.418,,1
546,853.0,-0.138,0.406,-8.22,7.66,0.1212,0.0882,0.5677,,1
547,1119.0,1.554,0.712,23.05,13.42,1.3607,0.1544,0.0959,,0
548,698.2,0.925,0.476,-2.31,8.99,0.2791,0.1034,0.4811,,1
549,140.0,-0.61,0.659,-39.4,12.44,-0.223,0.1431,0.2019,,0
550,414.6,0.049,0.331,-15.93,6.24,-0.4062,0.0718,0.7297,,1
551,488.3,1.109,0.657,-23.84,12.39,0.0841,0.1425,0.1942,,0
552,411.6,-0.493,0.193,-36.66,3.65,-0.4567,0.042,0.8126,,1
553,834.3,0.116,0.442,5.38,8.34,0.1899,0.0959,0.4313,,1
554,392.9,1.514,0.433,18.36,8.17,0.2314,0.0939,0.4615,,1
555,323.4,2.929,0.717,27.98,13.53,-0.0493,0.1556,0.194,,0
556,425.3,0.922,0.541,-46.29,10.2,-0.4071,0.1173,0.3201,,0
557,137.5,0.131,0.554,-28.59,10.46,-0.4823,0.1203,0.4145,,1
558,89.0,-0.842,0.19,-33.96,3.59,-0.3442,0.0413,0.8259,,1
559,78.0,-0.691,0.382,-41.86,7.2,-0.3907,0.0828,0.631,,1
560,124.5,0.639,0.553,-25.16,10.43,-0.5031,0.12,0.3312,,0
561,818.0,0.503,0.525,-10.84,9.91,-0.1186,0.114,0.5307,,1
562,476.7,-1.13,0.498,-25.0,9.4,-0.628,0.1081,0.4427,,1
563,442.2,-0.132,0.437,-41.02,8.25,-0.4933,0.0949,0.5996,,1
564,848.7,0.994,0.908,55.62,17.13,0.2626,0.1971,0.1155,,0
565,442.9,0.64,0.591,-8.14,11.15,-0.6111,0.1282,0.3878,,1
566,791.0,1.335,1.025,82.47,19.33,0.0844,0.2223,0.1974,,0
567,544.0,-1.015,0.45,-34.78,8.49,-0.5039,0.0976,0.3807,,1
568,477.7,-0.527,0.363,-19.4,6.84,-0.3838,0.0787,0.6611,,1
569,846.9,-0.222,0.417,-7.21,7.86,-0.1068,0.0904,0.5674,,1
570,102.2,-0.814,0.201,-36.1,3.8,-0.3472,0.0437,0.8018,,1
571,50.5,-0.408,0.375,-16.61,7.07,-0.2548,0.0813,0.6378,,1
572,314.8,1.763,0.566,27.8,10.67,0.2232,0.1228,0.1735,,0
573,864.9,1.601,0.965,-0.43,18.2,0.5304,0.2094,0.0521,,0
574,529.0,-0.67,0.45,1.23,8.49,-0.1917,0.0977,0.6907,,1
575,99.4,-0.782,0.588,-46.71,11.09,-0.5046,0.1276,0.0579,,0
576,475.8,1.435,0.671,7.55,12.66,-0.4199,0.1456,0.0208,,0
577,192.4,1.979,0.676,29.2,12.75,-0.2397,0.1466,0.3206,,0
578,966.5,-0.467,0.845,35.87,15.93,0.4175,0.1832,0.0989,,0
579,822.4,2.152,1.057,18.99,19.93,0.525,0.2293,0.0985,,0
580,397.6,0.403,0.381,-18.34,7.19,-0.4916,0.0827,0.5843,,1
581,1109.8,0.442,1.143,20.3,21.55,0.4576,0.2479,0.1797,,0
582,1072.4,1.898,0.781,6.2,14.73,0.9739,0.1695,0.094,,0
583,765.2,-1.867,1.306,56.88,24.64,0.4344,0.2834,0.0437,,0
584,386.6,1.149,0.513,6.53,9.69,0.1293,0.1114,0.3736,,1
585,388.3,1.149,0.516,6.55,9.73,0.1291,0.112,0.3746,,1
586,459.9,0.628,0.611,-33.04,11.53,-0.2458,0.1326,0.3914,,1
587,352.8,1.317,0.414,14.77,7.81,0.0708,0.0898,0.593,,1
588,1139.2,0.651,1.128,8.79,21.28,0.5887,0.2448,0.0304,,0
589,41.1,0.401,0.595,-27.74,11.22,-0.4631,0.1291,0.0425,,0
590,841.3,0.051,0.419,-5.88,7.91,0.1851,0.091,0.5892,,1
591,978.2,-0.112,0.857,38.65,16.16,0.4987,0.1859,0.087,,0
592,122.2,-0.245,0.198,-29.33,3.73,-0.3557,0.0429,0.804,,1
593,520.2,-0.093,0.399,-30.72,7.53,-0.5096,0.0866,0.7251,,1
594,471.4,-0.83,0.664,-18.56,12.53,-0.5404,0.1442,0.4236,,1
595,175.0,-1.377,0.722,-11.99,13.63,0.0901,0.1568,0.1677,,0
596,137.4,1.608,0.748,28.6,14.12,0.008,0.1624,0.1276,,0
597,701.4,-0.128,1.254,72.12,23.66,0.1527,0.2721,0.2323,,0
598,932.8,1.776,1.318,-12.48,24.86,0.7965,0.2859,0.0686,,0
599,845.4,-0.129,0.417,3.42,7.86,0.0136,0.0904,0.5387,,1
600,203.1,1.328,0.442,-17.36,8.34,-0.2871,0.096,0.569,,1
601,1133.1,0.116,1.194,16.23,22.53,0.5793,0.2591,0.225,,0
602,82.8,-0.098,0.431,-15.53,8.13,-0.4181,0.0935,0.6519,,1
603,454.0,1.387,0.415,-40.79,7.82,-0.0756,0.09,0.4424,,1
604,389.0,-0.595,0.321,-28.51,6.06,-0.4188,0.0697,0.6873,,1
605,573.3,-0.239,1.101,0.58,20.77,-0.1864,0.239,0.2094,,0
606,796.6,1.188,1.232,84.31,23.24,0.0312,0.2673,0.083,,0
607,704.5,0.871,1.221,72.99,23.04,0.2785,0.265,0.0496,,0
608,813.3,0.43,0.584,-4.59,11.03,0.016,0.1268,0.5393,,1
609,894.1,-0.138,0.951,39.44,17.94,-0.0467,0.2064,0.1294,,0
610,169.7,-0.132,0.578,-17.37,10.91,-0.0409,0.1254,0.4154,,1
611,394.3,-0.094,0.177,-36.14,3.34,-0.4307,0.0384,0.8388,,1
612,1084.6,2.105,0.719,27.12,13.56,1.1293,0.156,0.0357,,0
613,730.2,-1.595,1.142,69.37,21.54,0.4016,0.2478,0.0864,,0
614,747.9,-1.333,1.148,67.96,21.66,0.4076,0.2492,0.0586,,0
615,97.2,0.953,0.537,-23.56,10.14,-0.435,0.1166,0.3484,,0
616,742.4,-0.523,1.133,56.68,21.36,0.401,0.2457,0.0779,,0
617,985.7,0.95,0.842,10.91,15.88,0.2695,0.1827,0.2803,,0
618,910.8,-0.362,0.933,33.37,17.6,-0.1925,0.2025,0.1003,,0
619,350.5,1.424,0.693,45.98,13.08,0.129,0.1504,0.0578,,0
620,330.5,0.295,0.608,-29.95,11.46,-0.0895,0.1319,0.263,,0
621,951.8,-0.152,0.849,27.29,16.01,-0.239,0.1841,0.1676,,0
622,452.7,-0.35,0.743,43.87,14.02,0.2222,0.1613,0.2747,,0
623,453.9,0.477,0.6,-39.47,11.32,-0.3365,0.1302,0.337,,0
624,900.2,-0.027,0.775,31.36,14.62,-0.0224,0.1682,0.2344,,0
625,765.6,-0.61,1.142,41.66,21.54,0.4944,0.2478,0.1885,,0
626,695.3,-0.656,1.244,78.57,23.47,0.4352,0.2699,0.0851,,0
627,436.2,1.562,0.485,-45.66,9.15,-0.1333,0.1053,0.5801,,1
628,168.6,1.48,0.437,-7.61,8.25,-0.3702,0.0949,0.5545,,1
629,478.2,0.091,0.485,-24.58,9.14,-0.4935,0.1052,0.5454,,1
630,375.9,2.192,0.86,-4.58,16.22,0.2882,0.1865,0.1633,,0
631,839.3,-0.193,0.618,-8.11,11.65,0.1526,0.1341,0.0979,,0
632,484.2,1.964,1.093,6.95,20.62,-0.0302,0.2372,0.0525,,0
633,466.3,0.724,0.572,-34.18,10.8,-0.3679,0.1242,0.5178,,1
634,523.1,0.101,0.347,-16.18,6.55,-0.2905,0.0753,0.7741,,1
635,58.3,0.535,0.609,-49.42,11.49,-0.3412,0.1321,0.1003,,0
636,227.1,1.908,0.556,-27.22,10.49,-0.5042,0.1206,0.3901,,1
637,855.8,0.398,0.528,-38.8,9.96,-0.0527,0.1146,0.508,,1
638,873.3,0.138,0.56,0.6,10.57,0.1811,0.1215,0.4148,,1
639,483.7,-0.554,0.669,-26.36,12.63,-0.6497,0.1453,0.4202,,1
640,160.6,0.782,0.529,33.89,9.97,0.2226,0.1147,0.1723,,0
641,334.9,1.387,0.307,-37.81,5.8,-0.3693,0.0667,0.6318,,1
642,197.8,0.765,0.518,-21.13,9.78,-0.3754,0.1125,0.3289,,0
643,741.9,-2.409,1.143,62.11,21.56,0.3177,0.248,0.1073,,0
644,800.8,-0.323,0.579,-9.72,10.92,0.055,0.1257,0.4377,,1
645,1083.1,0.811,0.666,26.47,12.56,0.9998,0.1445,0.0896,,0
646,702.9,-1.673,1.207,10.59,22.78,0.1935,0.262,0.0572,,0
647,191.6,2.671,0.768,-17.82,14.48,-0.1902,0.1666,0.211,,0
648,918.9,0.432,0.828,4.98,15.62,0.0935,0.1796,0.3167,,0
649,107.1,-1.013,0.672,-52.47,12.67,-0.455,0.1457,0.1941,,0
650,815.6,1.993,0.997,1.32,18.82,0.3768,0.2164,0.0839,,0
651,156.1,1.565,0.356,-16.19,6.72,-0.3939,0.0773,0.5629,,1
652,867.2,0.217,0.556,4.63,10.49,0.2188,0.1207,0.4394,,1
653,385.4,-0.199,0.493,-29.22,9.29,-0.274,0.1069,0.5505,,1
654,732.5,0.132,0.445,3.36,8.4,0.2085,0.0966,0.522,,1
655,99.5,-0.692,0.497,-35.24,9.38,-0.4781,0.1079,0.3364,,0
656,162.4,1.18,0.612,-15.15,11.54,-0.7267,0.1327,0.3374,,0
657,85.8,-1.673,0.53,-29.12,10.01,-0.209,0.1151,0.2057,,0
658,99.4,-1.672,0.532,-29.17,10.03,-0.209,0.1153,0.2028,,0
659,828.2,-0.143,0.502,2.03,9.47,0.1664,0.109,0.344,,0
660,864.1,-0.094,0.429,-12.07,8.1,0.1295,0.0932,0.5119,,1
661,957.9,-0.604,0.845,23.62,15.94,-0.4075,0.1833,0.1549,,0
662,883.4,0.626,0.886,8.68,16.71,-0.2167,0.1922,0.0598,,0
663,215.6,1.407,0.446,-22.03,8.41,-0.396,0.0968,0.5873,,1
664,359.6,1.608,0.433,4.01,8.16,0.1693,0.0939,0.5808,,1
665,474.5,0.808,0.541,-21.83,10.2,-0.076,0.1173,0.5641,,1
666,167.7,2.111,0.335,-18.44,6.32,-0.3211,0.0727,0.6115,,1
667,808.9,2.029,1.049,13.03,19.78,0.4237,0.2275,0.1271,,0
