idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
76,2.9,-0.364,0.673,104.0,13.71,-0.1314,0.146,0.1567,,0
77,51.4,-1.482,0.598,50.42,12.18,-0.4993,0.1297,0.2251,,0
78,75.4,-1.332,0.845,80.02,17.22,0.2597,0.1834,0.1218,,0
79,6.8,-1.591,0.606,27.42,12.34,-0.4383,0.1313,0.2046,,0
80,20.6,-0.494,0.577,102.21,11.75,-0.0916,0.1251,0.3455,,0
81,60.6,-1.775,0.919,94.66,18.71,0.3469,0.1993,0.1226,,0
82,522.9,-0.781,1.4,57.91,28.53,-0.314,0.3038,0.1516,,0
83,55.9,-0.942,0.779,99.23,15.87,0.1284,0.169,0.0741,,0
84,31.6,-1.33,0.607,107.25,12.37,0.2882,0.1317,0.3688,,1
85,409.3,0.204,1.113,61.33,22.68,-0.54,0.2415,0.13,,0
86,25.4,-1.095,0.57,62.02,11.62,0.0432,0.1237,0.1887,,0
87,383.7,0.641,1.261,67.53,25.68,-0.5709,0.2735,0.1996,,0
88,37.4,-0.562,0.583,102.9,11.87,-0.0448,0.1264,0.3207,,0
89,43.0,-1.443,0.624,51.59,12.71,-0.5357,0.1354,0.2094,,0
90,218.9,-0.053,0.49,20.31,9.99,-0.2291,0.1064,0.2325,,0
91,383.5,0.421,1.111,70.13,22.63,-0.51,0.241,0.1418,,0
92,5.5,-1.841,0.899,74.51,18.32,-0.2284,0.1951,0.2078,,0
93,55.4,-0.206,0.625,103.05,12.73,0.3125,0.1355,0.1036,,0
94,29.5,-0.247,0.556,86.89,11.32,0.1077,0.1205,0.3708,,1
95,26.1,-0.892,0.616,91.17,12.55,0.0797,0.1336,0.2552,,0
96,40.1,-1.227,0.59,65.88,12.02,0.0613,0.128,0.1599,,0
97,32.1,-1.288,0.584,65.67,11.9,0.0285,0.1268,0.1535,,0
98,29.0,-0.47,0.584,102.84,11.9,-0.059,0.1267,0.3262,,0
99,57.1,0.265,0.884,66.56,18.01,0.0294,0.1918,0.1763,,0
100,226.9,-0.202,0.582,23.66,11.86,-0.2113,0.1263,0.2946,,0
101,132.0,-0.945,0.698,79.6,14.21,-0.0919,0.1513,0.1837,,0
102,152.8,0.612,0.787,65.55,16.03,0.3228,0.1707,0.0617,,0
103,161.6,0.644,0.881,86.62,17.94,0.2476,0.191,0.0876,,0
104,34.4,-1.125,0.716,51.92,14.58,-0.4941,0.1552,0.1674,,0
105,120.6,-1.052,0.532,85.03,10.83,-0.1312,0.1153,0.3101,,0
106,175.8,-3.822,1.145,103.03,23.32,-0.0352,0.2484,0.1243,,0
107,48.0,-1.039,0.6,64.56,12.22,0.0709,0.1302,0.1578,,0
108,14.5,-0.489,0.61,100.46,12.42,0.3717,0.1323,0.3964,,1
109,284.3,-4.59,0.929,90.37,18.93,-0.1088,0.2016,0.2372,,0
110,400.2,1.122,1.26,75.86,25.66,-0.5575,0.2732,0.1354,,0
111,29.4,-0.01,0.732,86.92,14.9,0.0763,0.1587,0.1307,,0
112,47.8,-0.726,0.628,47.65,12.8,-0.5982,0.1363,0.2487,,0
113,187.4,-0.129,0.793,44.55,16.15,-0.2004,0.172,0.1114,,0
114,23.0,-1.065,0.574,63.86,11.69,-0.0247,0.1245,0.1067,,0
115,34.2,-0.97,0.759,56.24,15.46,-0.0694,0.1646,0.0336,,0
116,15.7,-0.527,0.618,97.06,12.59,0.1451,0.134,0.4005,,1
117,294.7,-3.914,0.909,90.39,18.51,-0.0366,0.1971,0.1618,,0
118,62.3,-0.216,0.799,80.67,16.28,0.1441,0.1734,0.2039,,0
119,185.7,0.596,0.712,36.38,14.5,-0.9319,0.1544,0.1665,,0
120,65.1,-0.724,0.812,66.97,16.53,0.1975,0.176,0.1595,,0
121,178.9,-0.043,0.708,64.1,14.42,-0.0128,0.1535,0.2809,,0
122,42.2,-1.302,0.71,53.89,14.47,-0.1748,0.1541,0.1013,,0
123,316.6,-3.346,1.008,96.13,20.53,-0.2362,0.2186,0.2475,,0
124,1.3,-1.176,0.655,112.39,13.35,0.1721,0.1422,0.1952,,0
125,64.6,-1.077,0.723,95.79,14.74,0.3433,0.1569,0.1605,,0
126,46.2,-1.021,0.596,107.52,12.14,-0.0746,0.1292,0.2982,,0
127,28.1,-0.46,0.591,106.19,12.05,0.2028,0.1283,0.3928,,1
128,5.3,-0.372,0.601,96.62,12.24,-0.0125,0.1304,0.2751,,0
129,24.2,-0.576,0.692,66.24,14.1,0.0347,0.1501,0.1367,,0
130,18.9,-0.701,0.642,113.76,13.08,0.2097,0.1393,0.2806,,0
131,170.3,-0.129,0.875,91.11,17.83,0.1758,0.1898,0.1183,,0
