idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
75,24.7,0.416,0.363,-40.82,6.98,-0.1144,0.079,0.7411,,1
76,253.1,-0.334,0.415,-15.92,7.99,-0.2917,0.0904,0.355,,1
77,128.5,-1.001,0.694,-19.65,13.35,-0.5674,0.151,0.2725,,0
78,32.1,0.245,0.945,25.65,18.18,0.8795,0.2056,0.1558,,0
79,509.9,0.448,0.968,19.32,18.62,-0.4244,0.2107,0.1457,,0
80,11.9,-0.19,1.017,31.99,19.57,0.7624,0.2213,0.2173,,0
81,4.7,0.13,0.447,-27.63,8.6,-0.129,0.0973,0.6307,,1
82,19.4,-0.399,0.353,-43.87,6.79,-0.2434,0.0768,0.7525,,1
83,228.8,1.073,0.299,-28.01,5.75,-0.6184,0.0651,0.6965,,1
84,286.1,-0.332,0.265,-18.67,5.1,-0.2175,0.0577,0.8416,,1
85,303.4,-2.01,0.184,-22.71,3.54,-0.2718,0.04,0.8261,,1
86,41.2,0.519,0.125,-33.38,2.41,-0.2467,0.0273,0.9156,,1
87,22.0,-0.603,1.046,40.16,20.12,1.1044,0.2276,0.1546,,0
88,321.1,-0.018,0.653,-37.76,12.57,-0.2689,0.1421,0.0178,,0
89,386.5,1.725,1.449,54.96,27.87,1.1383,0.3153,0.1094,,0
90,82.9,0.183,1.222,39.81,23.51,0.5518,0.2659,0.0367,,0
91,24.0,-0.14,0.17,-27.38,3.28,-0.1821,0.0371,0.8499,,1
92,140.4,0.015,0.322,-39.03,6.19,-0.5276,0.07,0.8153,,1
93,275.4,-0.585,0.57,-17.93,10.97,-0.3699,0.1241,0.2266,,0
94,54.5,-0.275,1.068,48.23,20.55,0.1516,0.2324,0.1255,,0
95,31.6,0.156,1.019,39.54,19.61,1.0638,0.2218,0.1216,,0
96,233.4,0.738,0.376,-28.03,7.24,-0.1914,0.0819,0.5252,,1
97,95.6,0.634,0.461,-30.36,8.86,-0.5684,0.1003,0.5134,,1
98,29.1,0.214,0.108,-35.13,2.07,-0.2137,0.0235,0.9373,,1
99,52.1,-1.327,1.194,24.78,22.97,0.0893,0.2598,0.3342,,0
100,58.3,-0.597,1.065,31.28,20.49,0.799,0.2317,0.1947,,0
101,27.6,-0.822,0.528,-63.1,10.16,-0.1216,0.1149,0.3445,,0
102,21.9,0.035,0.462,-41.76,8.89,-0.1134,0.1005,0.4156,,1
103,312.2,-0.738,0.181,-35.6,3.49,-0.2817,0.0395,0.8373,,1
104,52.0,1.765,1.086,52.87,20.9,0.8623,0.2364,0.0088,,0
105,30.0,0.192,0.98,42.34,18.86,0.7916,0.2133,0.109,,0
106,62.8,0.788,1.082,22.0,20.82,0.1825,0.2355,0.297,,0
107,216.0,0.782,0.348,-41.54,6.69,-0.3867,0.0756,0.5559,,1
108,93.3,0.014,0.503,-23.89,9.68,-0.4256,0.1095,0.1994,,0
109,230.9,-0.264,0.124,-36.15,2.39,-0.4118,0.027,0.9166,,1
110,176.3,-0.414,0.492,-44.01,9.46,-0.5523,0.107,0.4088,,1
111,67.2,-0.113,1.231,43.12,23.68,-0.0098,0.2679,0.0882,,0
112,104.2,0.838,0.574,-22.79,11.04,-0.1878,0.1249,0.3406,,0
113,257.9,-0.648,0.386,-41.03,7.42,-0.3084,0.0839,0.6206,,1
114,217.0,0.572,0.541,-35.26,10.4,-0.6609,0.1177,0.2459,,0
115,35.8,0.462,1.029,50.96,19.8,0.688,0.224,0.087,,0
116,126.5,-0.788,0.439,-21.86,8.45,-0.4047,0.0955,0.5944,,1
117,393.5,1.609,1.397,59.47,26.87,1.0434,0.304,0.0601,,0
118,375.3,0.357,0.657,-51.37,12.65,-0.4474,0.1431,0.3454,,0
119,217.7,0.843,0.386,-47.59,7.42,-0.581,0.0839,0.6378,,1
120,110.2,0.427,0.367,-32.96,7.07,-0.3534,0.0799,0.7652,,1
121,14.1,0.089,1.034,60.87,19.9,1.0456,0.2251,0.0882,,0
122,363.8,-0.526,0.409,-16.86,7.87,-0.2924,0.089,0.5098,,1
123,386.0,0.178,0.279,-34.36,5.37,-0.3303,0.0607,0.7198,,1
124,60.3,-0.108,1.157,53.44,22.26,0.3935,0.2517,0.0405,,0
125,19.9,0.107,1.041,53.19,20.02,0.9617,0.2265,0.0645,,0
126,310.6,0.438,0.262,-36.07,5.05,-0.31,0.0571,0.7929,,1
127,370.2,0.194,0.668,-31.41,12.86,0.0034,0.1455,0.1482,,0
128,126.4,-0.148,0.586,-21.69,11.28,-0.394,0.1276,0.5246,,1
129,231.3,-0.632,0.477,-43.15,9.17,-0.4389,0.1038,0.2814,,0
130,48.8,0.7,1.133,41.61,21.8,0.3332,0.2466,0.2357,,0
131,328.8,2.751,0.652,-37.95,12.54,-0.3075,0.1418,0.2968,,0
132,225.0,1.349,0.706,-23.63,13.58,-0.2525,0.1536,0.1998,,0
133,16.2,0.445,0.602,-32.84,11.59,-0.1765,0.1311,0.2712,,0
134,53.9,0.721,0.448,-25.03,8.61,-0.427,0.0974,0.5207,,1
135,170.6,-1.727,1.12,-25.25,21.56,-0.4509,0.2438,0.1166,,0
136,41.7,0.488,1.014,50.44,19.51,0.9504,0.2207,0.0641,,0
137,525.7,-0.088,0.828,26.85,15.93,-0.3773,0.1802,0.1682,,0
138,198.2,0.148,0.481,-41.53,9.25,-0.2737,0.1047,0.2243,,0
139,235.1,0.569,0.439,-36.06,8.45,-0.3973,0.0955,0.7772,,1
140,371.8,-1.054,0.8,-41.85,15.4,-0.4741,0.1742,0.4587,,1
141,6.9,-0.263,0.318,-35.39,6.12,-0.2721,0.0693,0.8613,,1
142,129.4,-0.318,0.562,-42.83,10.81,-0.4203,0.1223,0.2776,,0
143,150.7,-0.057,0.663,-24.66,12.75,-0.555,0.1442,0.4857,,1
144,313.1,0.467,0.634,-29.7,12.2,-0.2457,0.138,0.2511,,0
145,230.3,-0.179,0.602,-46.42,11.59,-0.8839,0.1311,0.0774,,0
146,368.8,-0.6,0.745,-18.79,14.34,-0.3075,0.1622,0.7515,,1
147,139.6,-0.28,0.361,-40.55,6.94,-0.592,0.0785,0.7217,,1
148,380.0,-1.71,0.445,-2.71,8.56,-0.431,0.0968,0.4868,,1
149,329.5,0.074,0.442,-26.33,8.51,-0.2961,0.0963,0.4083,,1
150,36.6,0.141,0.328,-39.26,6.31,-0.0777,0.0713,0.8715,,1
151,187.8,-0.173,1.186,-17.96,22.82,-0.1584,0.2582,0.017,,0
152,342.3,-1.025,0.328,-31.3,6.31,-0.2201,0.0714,0.7205,,1
153,373.8,-0.936,0.502,-3.23,9.66,-0.481,0.1092,0.3399,,0
154,21.2,-0.303,0.536,-12.38,10.31,-0.2064,0.1166,0.5542,,1
155,253.2,0.419,0.441,-35.28,8.49,-0.4533,0.0961,0.4569,,1
156,24.2,-0.149,0.974,36.04,18.74,0.7689,0.212,0.1679,,0
157,203.8,-0.131,0.213,-26.07,4.09,-0.3062,0.0463,0.7784,,1
158,32.0,0.188,0.333,-40.2,6.41,-0.0635,0.0726,0.8844,,1
159,305.5,-1.053,0.624,-24.53,12.0,-0.0872,0.1357,0.1875,,0
160,323.1,2.715,0.653,-37.43,12.57,-0.3377,0.1421,0.4047,,1
161,382.6,0.131,0.307,-33.92,5.9,-0.3267,0.0667,0.631,,1
162,180.4,0.057,0.333,-35.18,6.41,-0.371,0.0725,0.5274,,1
163,246.1,-0.323,0.409,-38.83,7.87,-0.2697,0.089,0.4976,,1
164,68.5,-0.032,1.147,24.93,22.07,0.3463,0.2496,0.2249,,0
165,19.7,0.345,0.185,-33.01,3.56,-0.1805,0.0402,0.8475,,1
166,60.5,-0.733,1.093,47.67,21.04,0.8185,0.2379,0.1735,,0
167,43.5,0.53,1.065,48.59,20.5,1.0293,0.2318,0.1991,,0
168,64.8,-0.716,1.107,19.77,21.31,-0.3052,0.241,0.1698,,0
169,45.9,-0.208,0.956,45.52,18.39,0.7997,0.2081,0.1211,,0
170,270.5,-0.715,0.166,-35.36,3.2,-0.4717,0.0362,0.8592,,1
171,11.4,0.521,0.445,-27.57,8.56,-0.1625,0.0968,0.3874,,1
172,99.7,-1.106,0.736,-23.22,14.15,-0.5088,0.1601,0.1391,,0
