idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
102,200.4,1.369,0.537,-54.0,9.99,0.0182,0.117,0.2673,,0
103,344.3,-0.753,0.393,13.29,7.32,0.0008,0.0857,0.5081,,1
104,148.0,2.4,0.806,-66.32,14.99,0.2392,0.1756,0.073,,0
105,370.5,-0.872,0.576,30.12,10.73,0.1589,0.1256,0.2827,,0
106,628.2,2.071,0.367,41.98,6.83,0.4287,0.08,0.5195,,1
107,632.8,1.345,0.309,48.07,5.74,0.332,0.0673,0.6093,,1
108,705.0,0.825,0.457,16.95,8.51,0.3025,0.0996,0.3921,,1
109,700.4,0.092,0.368,33.24,6.86,0.127,0.0803,0.5841,,1
110,170.5,-0.62,1.034,-58.91,19.25,0.3081,0.2254,0.1928,,0
111,155.1,1.74,0.872,-63.57,16.23,0.2417,0.19,0.0108,,0
112,172.2,1.347,0.835,-60.51,15.55,0.0984,0.1821,0.113,,0
113,11.7,0.057,1.189,-69.91,22.13,0.0098,0.2591,0.0985,,0
114,237.3,1.736,0.643,-153.95,11.97,-0.2029,0.1401,0.2206,,0
115,18.7,0.792,1.209,-62.15,22.51,-0.054,0.2636,0.1043,,0
116,297.4,-0.675,0.457,19.96,8.5,0.3044,0.0995,0.5042,,1
117,249.4,1.335,0.92,-138.86,17.13,-0.3386,0.2006,0.1838,,0
118,714.5,0.6,0.386,33.78,7.19,0.261,0.0842,0.6057,,1
119,384.2,-0.657,0.803,25.78,14.95,0.1819,0.175,0.0389,,0
120,41.4,1.374,0.857,-91.77,15.96,-0.2493,0.1868,0.0621,,0
121,397.1,0.208,0.501,47.65,9.32,0.5448,0.1091,0.4123,,1
122,573.3,0.731,0.592,32.69,11.02,0.2695,0.129,0.3269,,0
123,22.6,2.371,0.858,-58.38,15.98,0.5546,0.1871,0.1727,,0
124,210.0,1.304,0.799,-72.34,14.87,0.3389,0.1741,0.1876,,0
125,627.8,1.906,0.621,43.3,11.56,0.436,0.1354,0.1221,,0
126,235.3,1.207,0.802,-141.82,14.93,-0.4034,0.1748,0.1875,,0
127,10.2,1.998,0.85,-58.42,15.82,0.162,0.1853,0.1743,,0
128,240.5,0.666,0.934,-92.67,17.38,-0.4026,0.2035,0.1284,,0
129,367.6,-0.658,0.592,18.67,11.02,0.0375,0.129,0.5296,,1
130,218.6,1.526,0.721,-161.5,13.42,-0.4344,0.1571,0.2177,,0
131,702.5,0.443,0.417,29.27,7.76,-0.0296,0.0908,0.5471,,1
132,695.4,-0.168,0.465,32.7,8.66,-0.0628,0.1014,0.4754,,1
133,291.5,0.913,0.688,15.95,12.81,0.5409,0.15,0.3086,,0
134,363.0,-0.32,0.787,-11.36,14.64,-0.1791,0.1714,0.3098,,0
135,280.7,0.967,0.547,36.65,10.19,0.4118,0.1193,0.2375,,0
136,623.7,1.496,0.605,24.16,11.27,0.3902,0.132,0.1518,,0
137,235.9,-0.254,0.7,-99.85,13.04,-0.498,0.1526,0.1627,,0
138,633.3,1.547,0.446,38.46,8.31,0.5463,0.0973,0.4375,,1
139,146.5,-0.158,0.814,-27.97,15.15,0.1499,0.1773,0.1428,,0
140,183.8,1.139,0.61,-54.02,11.36,0.1421,0.133,0.2738,,0
141,547.9,-0.484,0.489,13.29,9.11,0.2172,0.1067,0.552,,1
142,512.2,1.272,0.45,33.71,8.37,0.3266,0.098,0.3409,,0
143,15.5,1.818,0.789,-65.09,14.69,0.5443,0.1721,0.1517,,0
144,137.0,-0.068,0.775,-41.02,14.42,0.2225,0.1688,0.0377,,0
145,360.5,-0.806,0.577,19.26,10.73,0.0521,0.1257,0.5386,,1
146,280.8,-1.12,0.489,32.28,9.09,0.3264,0.1065,0.4917,,1
147,649.8,1.736,0.509,39.28,9.47,0.641,0.1109,0.3427,,0
148,390.1,0.478,0.418,35.94,7.78,0.4379,0.0911,0.6419,,1
149,164.7,1.575,0.588,-51.48,10.95,0.1402,0.1282,0.2781,,0
150,640.3,0.985,0.404,58.93,7.52,0.4231,0.0881,0.5169,,1
151,597.0,2.177,0.612,25.58,11.4,0.3135,0.1335,0.0618,,0
152,144.0,-0.324,0.947,-45.7,17.62,0.1109,0.2064,0.0907,,0
153,16.2,0.073,1.111,-58.77,20.68,-0.1704,0.2422,0.1354,,0
154,231.8,0.206,0.744,-90.09,13.85,-0.5156,0.1622,0.2127,,0
155,156.1,-0.362,0.868,-29.59,16.16,-0.0491,0.1892,0.1603,,0
156,24.8,1.419,0.83,-112.77,15.44,-0.278,0.1808,0.2472,,0
157,536.7,-0.335,0.486,40.59,9.05,0.1751,0.106,0.3998,,1
158,271.3,-0.963,0.475,50.06,8.85,0.3133,0.1036,0.3039,,0
159,12.6,0.77,0.874,-37.64,16.26,0.2962,0.1904,0.0714,,0
160,522.0,1.452,0.319,29.79,5.93,0.2956,0.0695,0.6276,,1
161,171.7,1.287,0.631,-57.47,11.74,0.0389,0.1375,0.2083,,0
162,277.8,0.978,1.26,-162.05,23.46,-0.6056,0.2747,0.1019,,0
163,681.3,0.097,0.59,23.41,10.97,-0.1395,0.1285,0.3213,,0
164,688.3,0.096,0.588,23.48,10.94,-0.1395,0.1281,0.3239,,0
165,307.0,0.097,0.704,25.75,13.1,0.3044,0.1534,0.1538,,0
166,134.8,-0.965,1.073,-73.9,19.98,0.0188,0.2339,0.1363,,0
167,378.6,0.64,0.415,39.41,7.73,0.3856,0.0906,0.4943,,1
168,202.0,1.296,0.688,-145.48,12.8,-0.3787,0.1499,0.217,,0
169,611.6,2.301,0.491,32.74,9.14,0.3036,0.107,0.3604,,1
170,637.8,1.763,0.403,41.98,7.5,0.3643,0.0878,0.512,,1
171,349.4,0.232,0.404,45.05,7.52,0.5079,0.088,0.6183,,1
172,143.6,0.44,0.83,-93.15,15.45,-0.7134,0.1809,0.1056,,0
173,195.8,0.054,0.751,-82.28,13.98,0.1591,0.1637,0.1748,,0
174,707.5,0.092,0.371,33.3,6.9,0.1478,0.0808,0.6112,,1
