idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
323,429.2,-1.041,0.915,-172.44,16.91,-1.0212,0.1995,0.1721,,0
324,152.5,-4.886,1.459,45.92,26.97,-0.6189,0.3181,0.0722,,0
325,537.4,-4.417,1.459,-105.62,26.96,-1.331,0.318,0.1986,,0
326,94.6,2.405,1.428,8.84,26.39,-0.1421,0.3112,0.1347,,0
327,502.3,-1.27,0.941,-138.95,17.39,-0.9728,0.2051,0.2703,,0
328,420.2,-1.11,0.972,-176.25,17.97,-0.9562,0.212,0.0218,,0
329,482.1,-2.626,0.928,-148.9,17.16,-0.7848,0.2023,0.2937,,0
330,34.4,-2.491,1.292,11.3,23.87,-0.8198,0.2815,0.0192,,0
331,47.1,-2.058,1.361,-72.99,25.16,-1.3503,0.2967,0.2057,,0
332,208.4,-0.446,1.359,-100.92,25.12,-0.8064,0.2963,0.1482,,0
333,513.6,-3.118,0.836,-168.23,15.45,-0.9391,0.1823,0.2099,,0
334,480.9,-4.288,1.485,36.72,27.44,-1.1677,0.3236,0.1062,,0
335,412.2,0.462,1.455,-102.32,26.9,-0.9533,0.3172,0.05,,0
336,391.8,-3.294,0.773,-170.07,14.29,-0.9573,0.1685,0.2056,,0
337,218.8,3.225,1.083,22.72,20.01,-0.049,0.236,0.1477,,0
338,636.6,0.856,1.413,16.4,26.11,-1.5032,0.3079,0.0569,,0
339,503.5,-3.164,0.793,-160.69,14.66,-1.2078,0.1728,0.262,,0
340,161.3,1.539,1.442,14.97,26.66,-0.0861,0.3144,0.0562,,0
341,710.5,-0.839,1.627,-149.94,30.07,-1.2057,0.3546,0.1336,,0
342,654.6,-0.99,0.93,73.78,17.2,-0.5227,0.2028,0.1166,,0
343,151.8,-2.827,1.086,-69.33,20.06,-1.6633,0.2366,0.2246,,0
344,186.8,-3.017,1.372,-124.71,25.36,-0.5889,0.2991,0.1279,,0
345,493.1,-4.023,1.508,38.72,27.87,-1.5826,0.3287,0.1843,,0
346,38.9,-0.478,1.175,60.93,21.71,0.0381,0.2561,0.2308,,0
347,430.6,-2.036,0.716,-159.12,13.22,-0.8702,0.156,0.108,,0
348,86.3,2.978,1.352,-11.43,24.98,-0.3241,0.2946,0.069,,0
349,555.5,-2.681,0.635,-167.15,11.74,-0.8233,0.1384,0.0532,,0
350,301.8,-1.217,0.795,-142.91,14.7,-0.9303,0.1733,0.2832,,0
351,46.1,-2.866,1.109,-58.11,20.49,-1.4178,0.2416,0.1944,,0
352,254.0,-0.397,1.209,-135.29,22.34,-0.767,0.2634,0.0086,,0
353,52.4,0.767,0.847,38.61,15.66,-0.4175,0.1847,0.1788,,0
354,144.8,-0.039,1.269,50.91,23.45,-0.027,0.2766,0.175,,0
355,479.5,-1.717,0.798,-173.11,14.74,-0.5895,0.1738,0.0808,,0
356,382.1,-3.539,0.848,-160.98,15.68,-0.8441,0.1849,0.1362,,0
357,526.5,-2.116,0.759,-143.18,14.03,-1.0174,0.1655,0.1125,,0
358,405.7,-1.42,0.841,-168.6,15.54,-1.1456,0.1833,0.1283,,0
359,504.4,-4.358,1.207,-88.12,22.3,-1.108,0.263,0.1322,,0
360,6.2,-2.729,1.344,-55.7,24.83,-1.3481,0.2928,0.1158,,0
361,508.7,-0.67,1.124,43.99,20.76,-1.429,0.2449,0.0286,,0
362,544.0,-2.638,0.689,-177.53,12.73,-0.8331,0.1501,0.1036,,0
363,15.9,-3.587,1.205,3.14,22.27,-0.5069,0.2626,0.1103,,0
364,44.6,-1.862,1.189,-82.04,21.98,-1.1902,0.2592,0.1739,,0
365,109.0,0.606,1.163,25.97,21.49,-0.3869,0.2535,0.1271,,0
366,406.5,-0.211,1.253,20.81,23.15,-0.1548,0.273,0.218,,0
367,456.3,-4.217,0.75,-171.99,13.86,-1.0363,0.1635,0.0605,,0
368,20.1,-1.255,1.04,-4.34,19.22,0.2818,0.2267,0.1256,,0
369,487.1,-1.597,1.357,52.04,25.07,-1.2019,0.2957,0.0698,,0
370,372.4,-1.522,1.01,-171.2,18.66,-1.057,0.2201,0.1625,,0
371,247.6,-0.756,1.127,-139.58,20.83,-0.6387,0.2456,0.2626,,0
372,395.0,-0.01,1.534,-117.47,28.36,-0.9258,0.3344,0.1432,,0
373,520.1,-1.293,0.865,-155.44,15.98,-0.9077,0.1885,0.252,,0
374,497.8,-2.652,0.655,-163.0,12.11,-0.9512,0.1428,0.1297,,0
375,185.4,-1.543,1.362,7.13,25.18,-1.0447,0.2969,0.0556,,0
376,516.4,-1.409,1.084,-144.57,20.03,-1.0438,0.2362,0.185,,0
377,547.4,-1.845,0.977,-171.32,18.05,-0.5564,0.2129,0.2066,,0
378,417.5,-4.062,1.046,-129.29,19.33,-1.0018,0.228,0.1893,,0
379,191.7,-3.518,1.579,-47.12,29.18,-1.4629,0.3441,0.067,,0
380,233.9,1.887,1.233,48.38,22.78,0.0206,0.2687,0.1863,,0
381,343.6,-2.961,1.338,-59.55,24.72,-0.7579,0.2916,0.2048,,0
382,491.0,-1.368,1.102,48.04,20.36,-1.6308,0.2402,0.1994,,0
383,36.3,-2.775,1.34,-5.67,24.76,-0.5384,0.2921,0.0096,,0
384,369.0,-2.774,1.405,-77.07,25.97,-0.6352,0.3063,0.0574,,0
385,94.1,-4.14,1.277,26.31,23.61,-0.4214,0.2784,0.0937,,0
386,402.6,-0.92,0.894,-143.3,16.53,-1.4026,0.1949,0.1217,,0
387,218.0,-1.146,1.094,-102.81,20.22,-0.7159,0.2385,0.1129,,0
388,379.5,-1.793,1.058,-172.18,19.54,-1.0411,0.2305,0.1628,,0
389,198.9,-3.33,1.123,-99.75,20.76,-1.6171,0.2449,0.1882,,0
390,406.6,-2.205,1.007,-160.37,18.61,-1.4195,0.2195,0.1873,,0
391,68.0,-4.487,1.327,14.41,24.52,-0.7352,0.2892,0.1019,,0
392,131.0,0.295,0.8,37.03,14.78,0.1297,0.1743,0.2035,,0
393,61.3,-3.134,0.963,-65.73,17.79,-1.4424,0.2098,0.1033,,0
394,313.3,-2.401,1.478,-89.81,27.31,-0.3667,0.3221,0.0811,,0
395,316.2,-0.434,0.943,-135.63,17.43,-0.6108,0.2055,0.1206,,0
396,321.9,-1.28,0.896,-122.49,16.57,-0.6906,0.1954,0.046,,0
397,318.8,-1.28,0.896,-122.45,16.55,-0.6906,0.1952,0.045,,0
398,422.1,-1.793,1.306,11.57,24.14,-0.0239,0.2847,0.0751,,0
399,527.5,0.624,1.255,67.84,23.2,-0.7306,0.2736,0.1268,,0
400,598.3,-1.511,1.389,43.31,25.67,-0.5124,0.3028,0.2741,,0
401,222.5,-2.966,1.21,-106.39,22.37,-1.3683,0.2638,0.1376,,0
402,480.8,-1.114,0.71,-161.62,13.12,-0.9732,0.1548,0.1671,,0
403,242.5,-1.916,1.588,18.06,29.35,-1.1734,0.3462,0.1861,,0
404,200.9,-0.815,1.167,-104.27,21.57,-0.805,0.2544,0.1058,,0
405,125.8,-0.002,0.92,65.76,17.01,-0.0018,0.2006,0.2262,,0
406,394.8,-0.475,1.498,-3.11,27.69,-1.6094,0.3266,0.1002,,0
407,463.5,-0.913,1.153,55.52,21.32,-1.5103,0.2514,0.0887,,0
408,332.7,-0.426,1.162,-135.84,21.47,-0.6574,0.2532,0.0321,,0
409,532.8,-1.808,0.562,-161.51,10.39,-0.919,0.1225,0.1414,,0
410,484.6,-2.98,1.103,-160.72,20.39,-0.7552,0.2405,0.0642,,0
411,234.2,-1.403,1.584,41.54,29.28,-1.2022,0.3453,0.0406,,0
412,0.1,-1.396,1.023,7.7,18.9,-0.5309,0.2229,0.0988,,0
413,445.8,-1.133,0.917,-138.51,16.95,-0.7656,0.1999,0.168,,0
414,22.5,-1.989,0.925,23.78,17.1,0.0562,0.2017,0.1428,,0
415,18.4,-1.782,1.137,-89.75,21.02,-1.5041,0.2479,0.3014,,0
416,191.3,-0.419,0.916,1.77,16.93,-0.3075,0.1997,0.0564,,0
417,548.5,-4.393,1.547,-80.52,28.59,-0.3069,0.3371,0.1707,,0
418,288.4,-2.484,0.822,-134.55,15.2,-0.8312,0.1792,0.1302,,0
419,690.3,-1.457,1.479,-201.26,27.33,-1.0346,0.3223,0.0371,,0
420,180.4,-3.117,1.595,-52.52,29.47,-1.5362,0.3476,0.1585,,0
421,501.1,-1.861,1.329,49.72,24.56,-1.6093,0.2896,0.113,,0
422,530.4,-1.165,1.396,24.18,25.81,-1.5384,0.3044,0.1264,,0
423,432.6,-0.732,1.483,29.16,27.41,-0.3803,0.3233,0.0967,,0
424,345.4,-3.269,0.806,-142.53,14.9,-0.8322,0.1757,0.0619,,0
425,415.4,0.753,1.338,26.37,24.73,-0.5379,0.2917,0.0366,,0
426,411.6,-2.563,1.344,-53.66,24.85,-0.6775,0.293,0.1315,,0
427,85.0,1.158,1.191,11.38,22.01,-0.2944,0.2596,0.1188,,0
428,291.4,-2.605,1.101,-96.07,20.34,-0.627,0.2399,0.1703,,0
429,459.9,-3.076,0.695,-166.13,12.85,-0.8477,0.1515,0.1962,,0
430,9.1,-1.704,0.937,13.0,17.31,-0.4469,0.2041,0.0969,,0
431,101.5,-0.849,1.6,8.23,29.56,-0.4425,0.3486,0.1608,,0
432,176.5,-0.395,1.478,12.06,27.31,-1.1148,0.3221,0.0996,,0
433,70.7,-0.012,1.031,41.43,19.04,-0.4762,0.2246,0.0467,,0
434,402.6,-1.978,1.571,-1.88,29.04,-1.8433,0.3425,0.065,,0
435,482.7,-2.027,1.295,61.76,23.94,-1.34,0.2824,0.1301,,0
436,108.0,0.586,0.793,49.13,14.65,0.1741,0.1728,0.2279,,0
437,10.8,0.217,0.942,13.67,17.4,-0.4657,0.2052,0.0893,,0
438,283.8,-1.494,1.26,-106.7,23.29,-0.6124,0.2746,0.0488,,0
439,279.4,-2.177,1.01,-153.39,18.67,-0.6859,0.2202,0.0787,,0
440,655.5,0.512,1.698,9.49,31.38,-1.6702,0.3701,0.2044,,0
441,649.8,-1.54,1.335,-164.44,24.67,-0.9685,0.291,0.0949,,0
442,557.7,-2.765,1.439,41.6,26.59,-0.4356,0.3136,0.1265,,0
443,35.1,-2.671,1.473,-12.37,27.22,-0.4873,0.3211,0.0534,,0
444,358.4,-1.405,0.622,-180.54,11.49,-0.8427,0.1355,0.1924,,0
445,655.9,0.027,1.56,23.99,28.84,-1.4893,0.3401,0.0846,,0
446,246.2,-0.88,1.161,-133.13,21.46,-0.8212,0.2531,0.1845,,0
447,681.6,-2.048,1.287,-139.21,23.79,-1.183,0.2805,0.086,,0
448,60.0,-3.119,1.053,-42.94,19.46,-1.4579,0.2295,0.152,,0
449,43.3,-0.468,1.319,-80.51,24.38,-1.2573,0.2875,0.2936,,0
450,404.6,-0.398,1.634,-134.59,30.21,-0.5034,0.3562,0.0817,,0
451,22.2,-0.412,1.158,-10.32,21.41,-0.2399,0.2525,0.1559,,0
452,502.7,-3.606,1.037,-157.12,19.16,-0.896,0.226,0.1264,,0
453,242.6,-1.755,0.973,-125.09,17.98,-0.8974,0.212,0.1751,,0
454,116.1,1.121,0.814,44.16,15.04,-0.216,0.1774,0.0672,,0
455,167.3,-2.468,1.135,-58.9,20.98,-1.9042,0.2475,0.1239,,0
456,292.1,-2.311,1.266,-110.65,23.4,-0.4909,0.2759,0.1294,,0
457,674.6,-1.465,1.379,-204.99,25.49,-0.8571,0.3007,0.1635,,0
458,22.2,-2.571,1.327,-78.5,24.52,-1.5725,0.2892,0.1054,,0
459,564.9,-1.362,1.054,-161.63,19.48,-0.7668,0.2297,0.1154,,0
460,538.6,-1.634,1.463,28.76,27.04,-1.1814,0.3189,0.119,,0
461,442.4,-1.818,0.711,-175.87,13.14,-0.8146,0.1549,0.0992,,0
462,228.7,-0.293,1.412,-0.99,26.1,-0.694,0.3078,0.0703,,0
463,85.8,-3.817,1.352,8.08,24.98,-0.5902,0.2946,0.1599,,0
464,655.7,-1.64,1.219,-143.85,22.53,-1.1494,0.2657,0.1158,,0
465,423.7,-0.78,1.368,39.44,25.28,-0.2912,0.2981,0.1454,,0
466,434.4,-1.312,0.921,-141.48,17.01,-1.0337,0.2007,0.0963,,0
467,652.1,-1.914,1.401,-148.83,25.9,-1.3281,0.3054,0.1458,,0
468,204.8,-2.838,1.15,-97.66,21.25,-1.4307,0.2506,0.0573,,0
469,251.3,1.61,1.275,22.79,23.56,-0.3476,0.2779,0.1891,,0
470,668.6,-1.186,1.509,-92.4,27.88,-1.251,0.3288,0.1645,,0
471,782.4,-2.619,1.337,85.99,24.7,-0.9402,0.2914,0.1001,,0
472,356.5,-2.685,0.867,-169.62,16.03,-1.0026,0.1891,0.2704,,0
473,238.9,-2.223,1.175,-137.25,21.71,-0.5382,0.2561,0.0431,,0
474,245.8,-2.101,1.258,-29.43,23.25,0.2584,0.2742,0.0064,,0
475,29.8,0.345,0.903,31.46,16.68,0.0676,0.1967,0.0677,,0
476,471.1,-3.441,0.83,-134.16,15.34,-1.1117,0.1809,0.1144,,0
477,516.5,-1.057,1.215,40.3,22.45,-1.3534,0.2648,0.1336,,0
478,306.9,0.922,1.469,9.74,27.15,-0.2775,0.3202,0.1385,,0
479,112.3,-0.337,1.146,37.83,21.18,-0.4243,0.2498,0.1936,,0
480,98.4,-0.337,1.15,37.82,21.24,-0.4245,0.2505,0.1912,,0
481,526.8,-3.934,1.125,-109.31,20.78,-0.6299,0.2451,0.1059,,0
482,159.4,-1.622,1.656,-69.94,30.61,-0.9465,0.361,0.1387,,0
483,19.3,0.146,1.017,47.18,18.79,-0.6958,0.2216,0.1267,,0
484,387.1,-1.006,1.53,4.04,28.27,-1.4501,0.3334,0.0325,,0
485,13.3,-0.038,0.94,18.61,17.37,-0.0999,0.2049,0.2014,,0
486,398.6,-2.465,0.937,-166.24,17.31,-0.9327,0.2042,0.153,,0
487,442.4,1.369,1.599,34.26,29.55,-0.4777,0.3485,0.1729,,0
488,397.6,-0.516,1.379,23.53,25.49,-0.4574,0.3006,0.0691,,0
489,433.6,-2.711,1.327,-122.91,24.52,-0.7053,0.2892,0.133,,0
490,494.7,-0.931,1.716,-124.48,31.72,-0.8473,0.3741,0.0271,,0
491,416.8,-0.686,1.317,48.37,24.34,-0.4203,0.2871,0.0939,,0
492,116.6,-2.379,1.004,-72.47,18.55,-1.5134,0.2188,0.0566,,0
493,358.2,-0.796,0.864,-132.13,15.98,-1.248,0.1884,0.0857,,0
494,528.5,-3.842,1.338,-90.91,24.72,-1.3117,0.2915,0.1616,,0
495,297.9,1.081,1.205,40.92,22.27,-0.1609,0.2627,0.122,,0
496,314.3,-0.139,0.968,-140.53,17.89,-0.572,0.2109,0.0168,,0
497,625.4,-3.828,1.377,-115.91,25.45,-0.7241,0.3001,0.0538,,0
498,214.5,-0.369,0.931,3.31,17.2,0.0494,0.2029,0.2061,,0
499,16.0,-1.06,0.916,0.63,16.93,-0.6335,0.1996,0.0789,,0
500,553.6,-0.734,1.174,41.75,21.69,-0.2244,0.2558,0.1011,,0
501,494.5,-4.116,1.041,-124.15,19.24,-1.0258,0.2269,0.0838,,0
502,594.0,-1.882,0.892,-159.28,16.49,-0.4826,0.1945,0.1573,,0
503,627.9,1.382,1.72,35.57,31.78,-1.5322,0.3748,0.0776,,0
504,790.7,-3.054,1.515,85.74,28.0,-1.0104,0.3303,0.1375,,0
505,240.3,-1.918,1.096,-124.71,20.26,-1.0864,0.2389,0.1862,,0
506,466.6,-1.626,0.76,-166.56,14.04,-0.9414,0.1656,0.0905,,0
507,152.8,1.156,1.463,13.88,27.05,0.1086,0.319,0.1771,,0
508,3.9,-0.718,1.096,-6.47,20.26,-0.0747,0.2389,0.0785,,0
509,212.4,-0.635,1.11,-117.45,20.52,-0.8517,0.242,0.0719,,0
510,249.8,-2.355,1.057,-117.77,19.53,-0.6593,0.2304,0.0692,,0
511,167.6,-2.979,1.459,24.11,26.96,-0.8494,0.3179,0.069,,0
512,33.8,0.883,1.243,50.33,22.98,-0.5058,0.271,0.0479,,0
513,167.1,-0.601,1.119,-5.7,20.67,-0.4047,0.2438,0.1495,,0
514,24.8,-2.689,1.385,11.26,25.59,-0.3497,0.3018,0.1555,,0
515,588.0,-1.204,0.963,29.24,17.79,-0.5962,0.2099,0.0946,,0
516,21.2,-2.857,1.075,-13.22,19.87,-0.4469,0.2344,0.066,,0
517,718.8,-1.251,1.572,-138.17,29.05,-1.3322,0.3425,0.1184,,0
518,428.7,-1.476,0.798,-157.05,14.74,-1.1223,0.1738,0.2033,,0
519,71.0,0.617,1.239,6.51,22.89,-0.2615,0.27,0.0191,,0
520,203.4,-0.602,1.581,-105.68,29.22,-0.9659,0.3446,0.107,,0
521,31.0,-1.039,1.39,-65.13,25.7,-1.4365,0.3031,0.0631,,0
522,52.9,-1.455,1.188,-60.34,21.95,-1.2847,0.2589,0.1964,,0
523,338.3,-3.087,1.132,-111.55,20.92,-1.9407,0.2467,0.0854,,0
524,702.3,0.057,1.671,-123.95,30.87,-1.4088,0.3641,0.0811,,0
525,261.2,-2.406,1.648,-18.32,30.46,-0.7881,0.3592,0.1741,,0
526,367.0,-1.001,0.873,-129.51,16.13,-0.9977,0.1902,0.1359,,0
527,401.6,-2.181,0.851,-187.39,15.72,-1.0626,0.1854,0.1664,,0
528,384.7,-1.679,1.391,22.44,25.7,-1.3155,0.3031,0.08,,0
529,111.3,-4.354,1.175,-79.86,21.71,-1.2832,0.256,0.1557,,0
530,377.4,-2.237,1.432,-87.05,26.46,-0.4209,0.3121,0.1881,,0
531,35.0,-2.714,1.167,-47.76,21.56,-0.7219,0.2543,0.0581,,0
532,539.0,-3.975,0.776,-160.2,14.33,-0.5392,0.169,0.076,,0
533,492.2,-5.222,1.136,-100.06,20.99,-1.135,0.2475,0.0125,,0
534,533.8,-2.346,0.709,-171.33,13.1,-0.8434,0.1545,0.106,,0
535,34.7,-0.288,0.905,22.86,16.72,-0.6303,0.1972,0.0801,,0
536,534.2,-1.167,1.29,65.91,23.83,-1.5798,0.2811,0.1877,,0
537,169.5,1.894,1.399,2.07,25.85,-0.2454,0.3048,0.1553,,0
538,387.0,-2.596,1.035,-176.22,19.13,-1.0505,0.2256,0.0835,,0
539,221.5,-0.793,1.025,-120.96,18.94,-0.7797,0.2233,0.1423,,0
540,152.9,1.28,0.917,15.28,16.96,0.1013,0.2,0.1349,,0
541,481.8,-1.424,0.737,-166.39,13.62,-0.9267,0.1606,0.0991,,0
542,481.3,-2.43,0.625,-165.31,11.56,-1.0881,0.1363,0.1421,,0
543,77.6,-1.494,0.959,-48.11,17.73,-1.411,0.2091,0.204,,0
544,193.3,-2.803,1.318,-88.18,24.36,-1.2422,0.2873,0.1442,,0
545,37.8,-1.307,1.395,-43.56,25.78,-1.1891,0.3041,0.1631,,0
546,50.1,-0.825,1.319,-87.1,24.38,-1.4202,0.2875,0.2966,,0
547,664.2,-0.96,1.028,82.28,19.01,-0.3727,0.2241,0.1684,,0
548,480.6,-1.581,0.873,-161.81,16.14,-0.4502,0.1903,0.0746,,0
549,6.4,-0.122,1.07,22.83,19.77,-0.2808,0.2332,0.0784,,0
550,234.2,-1.902,1.3,-123.09,24.02,-1.3697,0.2833,0.081,,0
551,349.9,-1.687,1.475,-43.66,27.27,-0.2999,0.3216,0.1802,,0
552,511.3,-1.945,1.197,56.56,22.13,-1.6081,0.261,0.1649,,0
553,718.7,-2.591,1.654,-158.33,30.57,-0.6152,0.3605,0.0841,,0
554,267.9,0.082,1.715,-70.99,31.7,-1.0471,0.3739,0.22,,0
555,649.6,-2.479,1.341,-201.06,24.79,-0.5632,0.2924,0.0653,,0
556,231.7,-0.37,1.192,-116.92,22.02,-0.9099,0.2598,0.0803,,0
557,645.8,-0.799,1.312,-165.14,24.25,-1.0399,0.286,0.0422,,0
558,282.2,-0.638,1.022,-144.14,18.88,-0.9962,0.2227,0.1572,,0
559,354.2,-1.691,1.082,-133.82,19.99,-1.1788,0.2357,0.1307,,0
560,211.1,-2.389,1.225,-114.1,22.64,-1.3344,0.267,0.2416,,0
561,60.7,-0.65,1.165,8.85,21.53,-0.0191,0.2539,0.2126,,0
562,39.6,-1.574,1.325,56.02,24.49,-0.3301,0.2888,0.1331,,0
563,152.3,0.772,0.985,26.99,18.21,0.1951,0.2147,0.1435,,0
564,421.0,-1.587,0.661,-172.47,12.22,-1.0589,0.1441,0.2037,,0
565,153.5,-0.216,1.264,9.24,23.37,0.2634,0.2756,0.0472,,0
566,124.4,-1.726,0.96,-72.78,17.73,-1.7729,0.2091,0.0278,,0
567,47.2,0.258,1.105,33.62,20.42,-0.341,0.2409,0.2508,,0
568,235.1,-1.531,0.971,-134.1,17.94,-0.7435,0.2115,0.167,,0
569,473.3,-3.22,0.738,-168.89,13.64,-1.0872,0.1609,0.0953,,0
570,487.7,-4.174,1.112,-149.76,20.54,-1.1398,0.2423,0.2099,,0
571,348.1,-2.198,0.863,-158.24,15.95,-0.7989,0.1881,0.1526,,0
572,9.5,-3.139,1.258,6.78,23.25,-0.6461,0.2742,0.1984,,0
573,664.5,-3.018,1.493,-106.48,27.6,-1.2157,0.3255,0.208,,0
574,424.4,-0.227,1.352,17.24,24.99,-0.4388,0.2947,0.1411,,0
575,647.1,-0.34,0.962,64.9,17.78,-0.4666,0.2097,0.0695,,0
576,308.5,-4.3,1.474,23.66,27.25,-1.1907,0.3213,0.0876,,0
577,6.9,-3.007,1.313,-65.47,24.27,-1.3861,0.2862,0.1455,,0
578,378.0,-2.84,1.215,-66.66,22.45,-0.593,0.2647,0.2013,,0
579,136.0,-4.142,1.429,37.13,26.41,-0.66,0.3114,0.0853,,0
580,306.9,2.238,1.263,17.12,23.35,-0.2209,0.2753,0.0806,,0
581,299.1,-1.91,0.758,-139.26,14.01,-0.8489,0.1652,0.3019,,0
582,314.5,2.268,1.718,40.25,31.74,-0.1698,0.3744,0.11,,0
583,430.3,-1.372,1.286,-171.31,23.76,-0.9641,0.2803,0.0625,,0
584,736.0,-1.545,1.672,-156.79,30.9,-1.201,0.3644,0.0759,,0
585,456.6,-1.213,1.005,-181.55,18.58,-0.8048,0.2191,0.0886,,0
586,510.6,-3.808,1.45,28.9,26.79,-1.5034,0.316,0.1051,,0
587,513.8,-2.351,0.779,-185.1,14.39,-0.7823,0.1697,0.0971,,0
588,498.8,-0.852,1.153,44.52,21.31,-1.4419,0.2513,0.1916,,0
589,167.4,-0.894,1.02,1.81,18.86,-0.0336,0.2224,0.1094,,0
590,497.7,-3.446,1.356,46.88,25.06,-1.3179,0.2955,0.2333,,0
591,483.0,-1.765,1.888,-121.59,34.9,-0.4602,0.4115,0.0724,,0
592,394.5,-2.7,1.201,-66.34,22.19,-0.5742,0.2618,0.135,,0
593,16.6,-1.912,0.917,3.63,16.95,-0.3167,0.1999,0.183,,0
594,561.9,-1.589,1.24,45.87,22.92,-0.4695,0.2703,0.0534,,0
595,682.9,-1.806,1.333,-199.02,24.63,-0.4566,0.2905,0.1058,,0
596,610.7,0.111,1.564,60.79,28.9,-1.3685,0.3409,0.1082,,0
597,486.4,-1.266,1.725,-121.23,31.88,-0.9901,0.376,0.0128,,0
598,693.8,-0.535,1.07,61.81,19.77,-0.8944,0.2331,0.1318,,0
599,118.0,0.736,1.36,13.26,25.13,-0.6626,0.2964,0.2249,,0
600,462.9,-2.145,1.432,47.51,26.47,-1.3689,0.3122,0.0427,,0
601,423.1,-1.936,0.874,-153.05,16.16,-0.9577,0.1906,0.1242,,0
602,385.4,-2.403,1.671,40.12,30.88,-1.3713,0.3642,0.1977,,0
603,117.7,-4.01,1.194,-74.41,22.07,-1.3218,0.2602,0.1881,,0
604,412.5,-1.349,1.658,0.56,30.65,-1.8355,0.3615,0.216,,0
605,212.3,0.01,1.126,-126.32,20.81,-0.9582,0.2454,0.0567,,0
606,538.7,-2.54,0.822,-181.82,15.19,-0.6719,0.1792,0.0475,,0
607,81.8,0.897,0.812,40.28,15.0,-0.3857,0.177,0.1114,,0
608,503.0,-1.662,1.614,-48.57,29.83,-1.5796,0.3518,0.1649,,0
609,473.5,-2.005,1.27,-52.09,23.48,-0.591,0.2769,0.1341,,0
610,467.9,-1.43,0.75,-163.24,13.87,-0.6545,0.1636,0.0544,,0
611,216.6,-1.795,1.353,-107.28,25.01,-1.612,0.295,0.1191,,0
612,533.5,-3.175,0.621,-169.22,11.47,-0.8549,0.1353,0.2227,,0
613,402.7,-1.887,1.144,-50.49,21.14,-0.5229,0.2493,0.227,,0
614,31.6,-1.684,1.317,-68.4,24.33,-1.6387,0.287,0.1884,,0
615,441.5,0.092,1.467,8.8,27.12,-0.4925,0.3198,0.1616,,0
616,579.0,0.676,1.3,73.05,24.03,-0.5713,0.2834,0.0492,,0
617,358.8,-1.012,1.427,-61.21,26.37,-0.0342,0.311,0.1303,,0
618,259.0,1.062,1.767,-102.32,32.66,-1.0187,0.3852,0.2182,,0
619,512.8,-2.364,0.72,-157.4,13.3,-0.8907,0.1569,0.2354,,0
620,397.9,-1.836,1.521,-53.84,28.11,-0.5291,0.3315,0.1285,,0
621,579.7,-2.415,1.116,32.66,20.62,-0.3661,0.2432,0.1513,,0
622,342.3,-1.343,0.84,-137.62,15.52,-1.1897,0.183,0.1443,,0
623,211.5,-0.87,1.122,-95.65,20.73,-0.8941,0.2445,0.0257,,0
624,52.3,-2.121,1.431,-17.01,26.45,-0.4576,0.3119,0.1983,,0
625,116.0,-1.397,1.41,-56.27,26.05,-1.8711,0.3073,0.0483,,0
626,344.9,-2.601,1.235,-125.73,22.83,-0.9321,0.2692,0.109,,0
627,306.2,1.523,1.234,35.39,22.81,-0.2947,0.269,0.283,,0
628,153.0,1.414,1.423,33.92,26.3,-0.1023,0.3102,0.0836,,0
629,489.6,-1.696,0.649,-163.51,11.99,-1.0778,0.1414,0.2035,,0
630,541.7,-2.474,0.593,-152.67,10.95,-1.0281,0.1292,0.1935,,0
631,527.2,-3.598,1.48,54.89,27.35,-1.1843,0.3226,0.233,,0
632,19.4,-0.598,1.14,9.15,21.06,0.2569,0.2484,0.1257,,0
633,657.8,-1.821,1.321,-171.18,24.41,-0.6915,0.2879,0.0695,,0
634,492.4,-2.311,0.68,-173.98,12.56,-0.8624,0.1482,0.0821,,0
635,682.8,0.658,1.078,74.09,19.92,-0.3532,0.2349,0.062,,0
636,12.9,-2.35,1.063,-15.12,19.64,-0.345,0.2317,0.0714,,0
637,604.5,-2.788,1.079,-182.2,19.94,-1.1617,0.2352,0.1115,,0
638,727.5,-1.712,1.152,50.46,21.29,-0.8531,0.2511,0.1578,,0
639,288.2,-1.064,1.214,-137.67,22.43,-0.8702,0.2646,0.1046,,0
640,177.2,2.087,1.038,61.12,19.18,0.1576,0.2262,0.1785,,0
641,429.4,-1.023,1.665,-122.49,30.78,-0.3164,0.363,0.1726,,0
642,152.3,-1.569,0.983,69.01,18.17,-0.1785,0.2143,0.0448,,0
643,311.5,-2.215,1.27,-18.27,23.47,-0.5053,0.2768,0.1266,,0
644,95.0,0.497,0.753,39.47,13.92,-0.1868,0.1642,0.119,,0
645,6.1,-1.684,1.347,-72.35,24.89,-1.3086,0.2935,0.1396,,0
646,330.5,0.454,1.608,-98.03,29.72,-0.49,0.3505,0.1629,,0
647,575.6,-1.977,1.103,-147.8,20.38,-1.0025,0.2403,0.0836,,0
648,204.3,-0.1,1.309,6.48,24.2,-0.0691,0.2854,0.0972,,0
649,305.5,1.401,1.136,32.73,20.99,-0.4321,0.2476,0.0929,,0
650,4.5,1.308,0.977,48.46,18.06,-0.1307,0.2129,0.0272,,0
651,551.5,-3.575,1.309,-49.99,24.19,-1.8575,0.2853,0.0202,,0
652,606.4,-1.925,1.209,-169.54,22.35,-0.8805,0.2636,0.1471,,0
